title,clue,date,year,answer,day
 ,Retro skyscraper style, March 9,2017,DECO, Thursday
 ,"Sports monitor, for short", March 9,2017,REF, Thursday
 ,"Actor Cage, to friends", March 9,2017,NIC, Thursday
 ,Org. that penalizes icing, March 9,2017,NHL, Thursday
 ,Like the yin side: Abbr., March 9,2017,FEM, Thursday
 ,Uncomfortably close to home, March 9,2017,TOOREAL, Thursday
 ,Flashy event?, March 9,2017,PHOTOOP, Thursday
 ,Brood, March 9,2017,FRET, Thursday
 ,"He said ""If you even dream of beating me, you'd better wake up and apologize""", March 9,2017,ALI, Thursday
 ,"""Star Trek: T.N.G."" Klingon", March 9,2017,WORF, Thursday
 ,One half of a 55-Across, March 9,2017,WORK, Thursday
 ,"""Les ___""", March 9,2017,MIZ, Thursday
 ,The other half of a 55-Across, March 9,2017,LIFE, Thursday
 ,Candy sold in stacked bricks, March 9,2017,PEZ, Thursday
 ,Airer of many public affairs programmes, March 9,2017,BBCNEWS, Thursday
 ,"Naturally, in Britspeak", March 9,2017,ASYOUDO, Thursday
 ,Spark, March 9,2017,AROUSE, Thursday
 ,Gave a damn?, March 9,2017,CURSED, Thursday
 ,Challenge in a demanding job ... or a feature of this puzzle?, March 9,2017,WORKLIFEBALANCE, Thursday
 ,Single, March 9,2017,LONE, Thursday
 ,"""Dead Souls"" author Nikolai", March 9,2017,GOGOL, Thursday
 ,Neighbor of Myanmar, March 9,2017,LAOS, Thursday
 ,"Narrowly made, with ""out""", March 9,2017,EKED, Thursday
 ,Message on a candy heart, March 9,2017,HUGME, Thursday
 ,Some briefs, March 9,2017,BVDS, Thursday
 ,"Government org. featured on ""Narcos""", March 9,2017,DEA, Thursday
 ,Grubby group, March 9,2017,SLOBS, Thursday
 ,Positive feedback, March 9,2017,YEA, Thursday
 ,Unpleasant sort, March 9,2017,PIECEOFWORK, Thursday
 ,"Office-friendly, to YouTubers", March 9,2017,SAFEFORWORK, Thursday
 ,"Music and theater, e.g.", March 9,2017,ARTS, Thursday
 ,"""Here's a thought ...""", March 9,2017,SAY, Thursday
 ,Things from which genii are summoned, March 9,2017,MAGICLAMPS, Thursday
 ,Passionate, March 9,2017,AVID, Thursday
 ,"Pie made with dairy-free cheese, maybe", March 9,2017,VEGANPIZZA, Thursday
 ,"Brief, abrupt change in direction", March 9,2017,JOG, Thursday
 ,Made an impression?, March 9,2017,APED, Thursday
 ,"Have an unchanging, monogamous relationship", March 9,2017,MATEFORLIFE, Thursday
 ,Peek into the everyday, March 9,2017,SLICEOFLIFE, Thursday
 ,Put on the map, March 9,2017,CHART, Thursday
 ,Tread not so lightly, March 9,2017,STOMP, Thursday
 ,"Unaccounted for, for short", March 9,2017,MIA, Thursday
 ,"""Put a cork in it!""", March 9,2017,SHH, Thursday
 ,"Exchange business cards, maybe", March 9,2017,NETWORK, Thursday
 ,Good-for-nothing, March 9,2017,LOWLIFE, Thursday
 ,Overhaul, March 9,2017,REWORK, Thursday
 ,"""L'chaim!""", March 9,2017,TOLIFE, Thursday
 ,Bit of fake news, March 9,2017,LIE, Thursday
 ,"Broke down, in a way", March 9,2017,BAWLED, Thursday
 ,"Edward ___, first popularly elected African-American U.S. senator (Massachusetts, 1967-79)", March 9,2017,BROOKE, Thursday
 ,You can see right through it, March 9,2017,CORNEA, Thursday
 ,"Reheated, in a way", March 9,2017,NUKED, Thursday
 ,Immigrant's class: Abbr., March 9,2017,ESL, Thursday
 ,Puts on the 47-Down, March 9,2017,WEIGHS, Thursday
 ,What some black squares in this grid represent, March 9,2017,SCALES, Thursday
 ,"Brynner of ""The Magnificent Seven""", March 9,2017,YUL, Thursday
 ,Dental care brand, March 9,2017,ORALB, Thursday
 ,Org. for Carter and Bush Sr. before they became presidents, March 9,2017,USNAVY, Thursday
 ,Puzzle out, March 9,2017,DECODE, Thursday
 ,Texas oil city, March 9,2017,ODESSA, Thursday
 ,Cry ___, March 9,2017,FOUL, Thursday
 ,Frozen food brand with French Toaster Sticks, March 9,2017,EGGO, Thursday
 ,Fail ignominiously, March 9,2017,BOMB, Thursday
IT'S ELEMENTARY,Big hits, March 5,2017,POWS, Sunday
IT'S ELEMENTARY,Something repeatedly hit with a thumb, March 5,2017,SPACEBAR, Sunday
IT'S ELEMENTARY,Flat bread, March 5,2017,MATZO, Sunday
IT'S ELEMENTARY,Zeitgeist, March 5,2017,ETHOS, Sunday
IT'S ELEMENTARY,Recurring theme in Philip K. Dick novels, March 5,2017,PARANOIA, Sunday
IT'S ELEMENTARY,Cousin of a mandrill, March 5,2017,BABOON, Sunday
IT'S ELEMENTARY,[Circled letters]-filled contraption, March 5,2017,WEATHERBALLOON, Sunday
IT'S ELEMENTARY,Cry for more, March 5,2017,ENCORE, Sunday
IT'S ELEMENTARY,Affirm one's humanity?, March 5,2017,ERR, Sunday
IT'S ELEMENTARY,Tangible, March 5,2017,REAL, Sunday
IT'S ELEMENTARY,Swell, March 5,2017,BLOAT, Sunday
IT'S ELEMENTARY,"Capote, informally", March 5,2017,TRU, Sunday
IT'S ELEMENTARY,World landmark built with [circled letters], March 5,2017,EIFFELTOWER, Sunday
IT'S ELEMENTARY,"Being repaired, as a car", March 5,2017,INTHESHOP, Sunday
IT'S ELEMENTARY,Spots, March 5,2017,ADS, Sunday
IT'S ELEMENTARY,It's hard to bear, March 5,2017,ONUS, Sunday
IT'S ELEMENTARY,"Halfhearted, as support", March 5,2017,TEPID, Sunday
IT'S ELEMENTARY,"Can't wait to find out, in a way", March 5,2017,PEEKS, Sunday
IT'S ELEMENTARY,[Circled letters]-based drugs, March 5,2017,MOODSTABILIZERS, Sunday
IT'S ELEMENTARY,Check out, March 5,2017,OGLE, Sunday
IT'S ELEMENTARY,Unvarnished, March 5,2017,BALD, Sunday
IT'S ELEMENTARY,Great confusion, March 5,2017,HAVOC, Sunday
IT'S ELEMENTARY,Sea serpent of old cartoons, March 5,2017,CECIL, Sunday
IT'S ELEMENTARY,Citrus hybrid, March 5,2017,UGLI, Sunday
IT'S ELEMENTARY,Bomb developed in the 1950s, March 5,2017,EDSEL, Sunday
IT'S ELEMENTARY,"College party epicenter, often", March 5,2017,KEG, Sunday
IT'S ELEMENTARY,Homeland of Spartacus, March 5,2017,THRACE, Sunday
IT'S ELEMENTARY,[Circled letters]-advertised establishment, March 5,2017,ROADSIDEDINER, Sunday
IT'S ELEMENTARY,"""What'd I tell ya?""", March 5,2017,SEE, Sunday
IT'S ELEMENTARY,Berried conifer, March 5,2017,YEW, Sunday
IT'S ELEMENTARY,Existentialist Kierkegaard, March 5,2017,SOREN, Sunday
IT'S ELEMENTARY,Language heard along the Mekong, March 5,2017,LAO, Sunday
IT'S ELEMENTARY,Chocolate-and-banana liqueur cocktail, March 5,2017,CAPRI, Sunday
IT'S ELEMENTARY,Poorly, March 5,2017,ILL, Sunday
IT'S ELEMENTARY,Letter on a dreidel, March 5,2017,NUN, Sunday
IT'S ELEMENTARY,Picture displayed on a [circled letters] surface, March 5,2017,DAGUERREOTYPE, Sunday
IT'S ELEMENTARY,Fails to, March 5,2017,DOESNT, Sunday
IT'S ELEMENTARY,Kind of developer, March 5,2017,WEB, Sunday
IT'S ELEMENTARY,"Conservative portfolio asset, for short", March 5,2017,TNOTE, Sunday
IT'S ELEMENTARY,Convinced, March 5,2017,SOLD, Sunday
IT'S ELEMENTARY,Worthless, March 5,2017,EMPTY, Sunday
IT'S ELEMENTARY,Now hear this!, March 5,2017,SOUND, Sunday
IT'S ELEMENTARY,Obsolescent players, March 5,2017,VCRS, Sunday
IT'S ELEMENTARY,Put a stop to?, March 5,2017,CLOG, Sunday
IT'S ELEMENTARY,[Circled letter]-consuming activity, March 5,2017,AEROBICEXERCISE, Sunday
IT'S ELEMENTARY,"""That's great!""", March 5,2017,GOODY, Sunday
IT'S ELEMENTARY,Strain to avoid?, March 5,2017,ECOLI, Sunday
IT'S ELEMENTARY,Stinky, March 5,2017,RIPE, Sunday
IT'S ELEMENTARY,Underlying cosmic principle, March 5,2017,TAO, Sunday
IT'S ELEMENTARY,Ones getting all the breaks, March 5,2017,LUCKYDOGS, Sunday
IT'S ELEMENTARY,Sports implement often made from [circled letters], March 5,2017,BASEBALLBAT, Sunday
IT'S ELEMENTARY,Smokers should knock it off, March 5,2017,ASH, Sunday
IT'S ELEMENTARY,Soldiers' assignments, March 5,2017,UNITS, Sunday
IT'S ELEMENTARY,Betray surprise, March 5,2017,GASP, Sunday
IT'S ELEMENTARY,Be behind, March 5,2017,OWE, Sunday
IT'S ELEMENTARY,Evergreen State airport, March 5,2017,SEATAC, Sunday
IT'S ELEMENTARY,[Circled letter]-fueled device, March 5,2017,NUCLEARREACTOR, Sunday
IT'S ELEMENTARY,One given a citation, March 5,2017,SOURCE, Sunday
IT'S ELEMENTARY,Not so awkward, March 5,2017,SMOOTHER, Sunday
IT'S ELEMENTARY,Hair, March 5,2017,LOCKS, Sunday
IT'S ELEMENTARY,Certain navel, March 5,2017,INNIE, Sunday
IT'S ELEMENTARY,Au courant, March 5,2017,UPTODATE, Sunday
IT'S ELEMENTARY,"""What fun!""", March 5,2017,WHEE, Sunday
IT'S ELEMENTARY,North American flycatcher, March 5,2017,PEWEE, Sunday
IT'S ELEMENTARY,"""S.N.L."" alum Cheri", March 5,2017,OTERI, Sunday
IT'S ELEMENTARY,Unloading zone, March 5,2017,WHARF, Sunday
IT'S ELEMENTARY,Happy hour habitu, March 5,2017,SOT, Sunday
IT'S ELEMENTARY,Jack ___, March 5,2017,SPRAT, Sunday
IT'S ELEMENTARY,"Guerrilla leader in ""For Whom the Bell Tolls""", March 5,2017,PABLO, Sunday
IT'S ELEMENTARY,Constellation near Scorpius, March 5,2017,ARA, Sunday
IT'S ELEMENTARY,Low-___, March 5,2017,CAL, Sunday
IT'S ELEMENTARY,"8 x 10, e.g.: Abbr.", March 5,2017,ENL, Sunday
IT'S ELEMENTARY,Fool, March 5,2017,BOOB, Sunday
IT'S ELEMENTARY,Garlicky spread, March 5,2017,AIOLI, Sunday
IT'S ELEMENTARY,Wouldn't shut up, March 5,2017,RANON, Sunday
IT'S ELEMENTARY,"""Geez!""", March 5,2017,MAN, Sunday
IT'S ELEMENTARY,Epitome of simplicity, March 5,2017,ABC, Sunday
IT'S ELEMENTARY,Condition contributed to by a lack of [circled letters], March 5,2017,TOOTHDECAY, Sunday
IT'S ELEMENTARY,Rider of the horse Tornado, March 5,2017,ZORRO, Sunday
IT'S ELEMENTARY,Outdo, March 5,2017,ONEUP, Sunday
IT'S ELEMENTARY,Turns into confetti, March 5,2017,SHREDS, Sunday
IT'S ELEMENTARY,Seaman's chapel, March 5,2017,BETHEL, Sunday
IT'S ELEMENTARY,Ingredients in some London pies, March 5,2017,EELS, Sunday
IT'S ELEMENTARY,Top story, March 5,2017,ATTIC, Sunday
IT'S ELEMENTARY,Things bouncers are supposed to catch, March 5,2017,FAKEIDS, Sunday
IT'S ELEMENTARY,Sylvan, March 5,2017,WOODED, Sunday
IT'S ELEMENTARY,Denouement, March 5,2017,END, Sunday
IT'S ELEMENTARY,"""A.S.A.P.!""", March 5,2017,RUSH, Sunday
IT'S ELEMENTARY,Beowulf or Gilgamesh, March 5,2017,EPICHERO, Sunday
IT'S ELEMENTARY,Jewelry store gadget, March 5,2017,SIZER, Sunday
IT'S ELEMENTARY,"Watch, as a criminals' hiding spot", March 5,2017,STAKEOUT, Sunday
IT'S ELEMENTARY,Do a wine steward's job, March 5,2017,POUR, Sunday
IT'S ELEMENTARY,Waffle brand, March 5,2017,EGGO, Sunday
IT'S ELEMENTARY,"She, in Salerno", March 5,2017,ELLA, Sunday
IT'S ELEMENTARY,Incense, March 5,2017,MADDEN, Sunday
IT'S ELEMENTARY,___ twins of 1980s-'90s TV, March 5,2017,OLSEN, Sunday
IT'S ELEMENTARY,State confidently, March 5,2017,AVER, Sunday
IT'S ELEMENTARY,Mire, March 5,2017,BOG, Sunday
IT'S ELEMENTARY,Minute ___, March 5,2017,RICE, Sunday
IT'S ELEMENTARY,"Dispatched, as a dragon", March 5,2017,SLEW, Sunday
IT'S ELEMENTARY,Foreign capital whose name sounds like a water passage to San Francisco, March 5,2017,BEIRUT, Sunday
IT'S ELEMENTARY,He married Daisy Mae in 1952, March 5,2017,LILABNER, Sunday
IT'S ELEMENTARY,Homes on the range, March 5,2017,TEPEES, Sunday
IT'S ELEMENTARY,Lad, March 5,2017,SONNYBOY, Sunday
IT'S ELEMENTARY,Ride hard, March 5,2017,NAG, Sunday
IT'S ELEMENTARY,"Who wrote ""I exist, that is all, and I find it nauseating""", March 5,2017,SARTRE, Sunday
IT'S ELEMENTARY,Branded footwear with open backs, March 5,2017,CROCS, Sunday
IT'S ELEMENTARY,"""Everything's fine""", March 5,2017,ITSCOOL, Sunday
IT'S ELEMENTARY,Think piece?, March 5,2017,IDEA, Sunday
IT'S ELEMENTARY,Capital of Togo, March 5,2017,LOME, Sunday
IT'S ELEMENTARY,Fabled [circled letters]-hiding trickster, March 5,2017,LEPRECHAUN, Sunday
IT'S ELEMENTARY,Quatre halved, March 5,2017,DEUX, Sunday
IT'S ELEMENTARY,Exhibits one of the seven deadly sins, March 5,2017,ENVIES, Sunday
IT'S ELEMENTARY,"Modern acronym for ""Seize the day!""", March 5,2017,YOLO, Sunday
IT'S ELEMENTARY,Trudge, March 5,2017,PLOD, Sunday
 ,Medicine-approving org., March 6,2017,FDA, Monday
IT'S ELEMENTARY,"Eliciting nervous laughter, say", March 5,2017,EDGY, Sunday
IT'S ELEMENTARY,Market share?, March 5,2017,STOCK, Sunday
IT'S ELEMENTARY,"Poverty, e.g.", March 5,2017,WOE, Sunday
 ,Wine barrel, March 6,2017,CASK, Monday
 ,Awards in the ad biz, March 6,2017,CLIOS, Monday
 ,Rainbow shape, March 6,2017,ARC, Monday
IT'S ELEMENTARY,Issue for a noble family?, March 5,2017,SCION, Sunday
 ,Opera melody, March 6,2017,ARIA, Monday
 ,Quick look, March 6,2017,GLANCE, Monday
 ,Paving goo, March 6,2017,TAR, Monday
 ,Article of outerwear for an urbanite?, March 6,2017,CITYSLICKER, Monday
IT'S ELEMENTARY,Tiny amount, March 5,2017,DRIB, Sunday
IT'S ELEMENTARY,W.W. II moniker, March 5,2017,ILDUCE, Sunday
IT'S ELEMENTARY,KPMG hiree, March 5,2017,CPA, Sunday
IT'S ELEMENTARY,Certain platonic friend, March 5,2017,GALPAL, Sunday
IT'S ELEMENTARY,"Shock, in a way", March 5,2017,TASE, Sunday
IT'S ELEMENTARY,Yogurt-based Indian drink, March 5,2017,LASSI, Sunday
IT'S ELEMENTARY,Employ against, March 5,2017,USEON, Sunday
 ,"Too many of them ""spoil the broth""", March 6,2017,COOKS, Monday
 ,Bunny's movement, March 6,2017,HOP, Monday
 ,Component of a science course, March 6,2017,LAB, Monday
 ,Article of outerwear for a champagne drinker?, March 6,2017,BUBBLEWRAP, Monday
 ,Done: Fr., March 6,2017,FINI, Monday
 ,Having a ho-hum attitude, March 6,2017,BLASE, Monday
IT'S ELEMENTARY,"Brand with classic ""But wait, there's more ...!"" infomercials", March 5,2017,GINSU, Sunday
IT'S ELEMENTARY,Leave at a loss, March 5,2017,STUMP, Sunday
IT'S ELEMENTARY,Everglades wader, March 5,2017,EGRET, Sunday
IT'S ELEMENTARY,Ballet school supporter, March 5,2017,BARRE, Sunday
IT'S ELEMENTARY,Muff, March 5,2017,BOTCH, Sunday
IT'S ELEMENTARY,Came to, March 5,2017,AWOKE, Sunday
IT'S ELEMENTARY,To the point, March 5,2017,TERSE, Sunday
 ,Warm greeting, March 6,2017,HUG, Monday
 ,Justice Sotomayor, March 6,2017,SONIA, Monday
 ,Leave full, March 6,2017,SATE, Monday
 ,Common weather phenomenon in San Francisco, March 6,2017,FOG, Monday
 ,Ankle-high work shoe, March 6,2017,BROGAN, Monday
 ,Article of outerwear for a candy lover?, March 6,2017,SUGARCOAT, Monday
IT'S ELEMENTARY,Tartan wearer, March 5,2017,SCOT, Sunday
IT'S ELEMENTARY,Numerical prefix, March 5,2017,TRI, Sunday
IT'S ELEMENTARY,Big heart?, March 5,2017,ACE, Sunday
IT'S ELEMENTARY,British can, March 5,2017,LOO, Sunday
IT'S ELEMENTARY,Itinerary abbr., March 5,2017,ETD, Sunday
IT'S ELEMENTARY,"""Now I've got it!""", March 5,2017,AHA, Sunday
 ,"Potato chips, to Brits", March 6,2017,CRISPS, Monday
 ,___-rock (music genre), March 6,2017,ALT, Monday
 ,Entree that may be slathered in barbecue sauce, March 6,2017,RIBS, Monday
 ,"""Grand"" women", March 6,2017,DAMES, Monday
 ,Classic muscle car, March 6,2017,GTO, Monday
 ,Removes the rind from, March 6,2017,PARES, Monday
 ,Inlets, March 6,2017,RIAS, Monday
 ,Article of outerwear for a housekeeper?, March 6,2017,DUSTJACKET, Monday
IT'S ELEMENTARY,Image on a Wisconsin state quarter, March 5,2017,COW, Sunday
 ,"Lee who directed ""Life of Pi""", March 6,2017,ANG, Monday
 ,"___ Harbour, Fla.", March 6,2017,BAL, Monday
 ,"Newspapers, collectively", March 6,2017,PRESS, Monday
 ,Article of outerwear for a General Motors employee?, March 6,2017,CHEVYBLAZER, Monday
 ,Bird that gives a hoot, March 6,2017,OWL, Monday
 ,Gold standards, March 6,2017,KARATS, Monday
 ,___ lily, March 6,2017,SEGO, Monday
 ,Chinese leader with a Little Red Book, March 6,2017,MAO, Monday
 ,Panache, March 6,2017,STYLE, Monday
 ,Rat or roach, March 6,2017,PEST, Monday
 ,No. after a main telephone no., March 6,2017,EXT, Monday
 ,"What the ""Gras"" of Mardi Gras means", March 6,2017,FAT, Monday
 ,Count with fangs, March 6,2017,DRACULA, Monday
 ,Circus tumbler, March 6,2017,ACROBAT, Monday
 ,Witch's laugh, March 6,2017,CACKLE, Monday
 ,Crop up, March 6,2017,ARISE, Monday
 ,Command to a dog, March 6,2017,SIT, Monday
 ,Mary ___ cosmetics, March 6,2017,KAY, Monday
 ,Bit from a movie, March 6,2017,CLIP, Monday
 ,"Fond du ___, Wis.", March 6,2017,LAC, Monday
 ,Faintest idea, March 6,2017,INKLING, Monday
 ,Easter Island locale, March 6,2017,OCEANIA, Monday
 ,Belgrade native, March 6,2017,SERBIAN, Monday
 ,Unappetizing food that might be served with a ladle, March 6,2017,GLOP, Monday
 ,Carpet variety, March 6,2017,SHAG, Monday
 ,"Thinks, thinks, thinks (about)", March 6,2017,OBSESSES, Monday
 ,Small ammo, March 6,2017,BBS, Monday
 ,Command spoken while pulling the reins, March 6,2017,WHOA, Monday
 ,Rambunctious little kids, March 6,2017,RUGRATS, Monday
 ,"200- or 400-meter run, e.g.", March 6,2017,FOOTRACE, Monday
 ,Madrid Mrs., March 6,2017,SRA, Monday
 ,N.F.L. three-pointers: Abbr., March 6,2017,FGS, Monday
 ,Droid, March 6,2017,BOT, Monday
 ,Alternative to FedEx, March 6,2017,UPS, Monday
 ,"Thicken, as blood", March 6,2017,CLOT, Monday
 ,Holders of some music collections, March 6,2017,CDRACKS, Monday
 ,Headgear for a drizzly day, March 6,2017,RAINHAT, Monday
 ,Descriptive language, March 6,2017,IMAGERY, Monday
 ,Annoying, March 6,2017,IRKSOME, Monday
 ,Honeycomb product, March 6,2017,BEESWAX, Monday
 ,"Retired jet, for short", March 6,2017,SST, Monday
 ,Shorebird with a distinctive shriek, March 6,2017,GULL, Monday
 ,Caged talker, March 6,2017,PARROT, Monday
 ,Painters' touches, March 6,2017,DABS, Monday
 ,Some computer picture files, March 6,2017,JPEGS, Monday
 ,Memory unit, March 6,2017,BYTE, Monday
 ,"Kilmer of ""Top Gun""", March 6,2017,VAL, Monday
 ,Nile viper, March 6,2017,ASP, Monday
 ,Middle of Arizona?, March 6,2017,ZEE, Monday
 ,Auction grouping, March 6,2017,LOT, Monday
 ,Defunct gridiron org., April 4,2017,XFL, Tuesday
 ,Fireplace holder, April 4,2017,GRATE, Tuesday
 ,Rather conservative, April 4,2017,STAID, Tuesday
 ,Chapter in history, April 4,2017,ERA, Tuesday
 ,Race with batons, April 4,2017,RELAY, Tuesday
 ,"Pink cocktail, informally", April 4,2017,COSMO, Tuesday
 ,What zero bars on a cellphone indicates, April 4,2017,NOSERVICE, Tuesday
 ,Synthetic fabric, April 4,2017,RAYON, Tuesday
 ,Old-fashioned theaters, April 4,2017,ODEA, Tuesday
 ,"""Memoirs of a Geisha"" accessory", April 4,2017,OBI, Tuesday
 ,Bit of dinero, April 4,2017,PESO, Tuesday
 ,"Viking tales, e.g.", April 4,2017,NORSELITERATURE, Tuesday
 ,"""Shame on you!""", April 4,2017,TUT, Tuesday
 ,Ring decoration, April 4,2017,GEM, Tuesday
 ,Opposite of wane, April 4,2017,WAX, Tuesday
 ,Glowing coal, April 4,2017,EMBER, Tuesday
 ,Like advice worth listening to, April 4,2017,SAGE, Tuesday
 ,Leg-revealing item of apparel, April 4,2017,MINI, Tuesday
 ,Experts on the brain, April 4,2017,NEUROSCIENTISTS, Tuesday
 ,"""Shoot!""", April 4,2017,DARN, Tuesday
 ,Sour milk product, April 4,2017,CURD, Tuesday
 ,"""Someone turn on a fan!""", April 4,2017,IMHOT, Tuesday
 ,"Surgery locales, for short", April 4,2017,ORS, Tuesday
 ,Quick hit, April 4,2017,JAB, Tuesday
 ,Notch shape, April 4,2017,VEE, Tuesday
 ,"Baseball, in America", April 4,2017,NATIONALPASTIME, Tuesday
 ,Cross to bear, April 4,2017,ONUS, Tuesday
 ,Puppy's plaint, April 4,2017,YIP, Tuesday
 ,Desktop image, April 4,2017,ICON, Tuesday
 ,Wisecracks, April 4,2017,JAPES, Tuesday
 ,Disney character hinted at by the circled letters, April 4,2017,PINOCCHIO, Tuesday
 ,"Apply, as pressure", April 4,2017,EXERT, Tuesday
 ,Opening remarks, April 4,2017,INTRO, Tuesday
 ,Flood refuge, April 4,2017,ARK, Tuesday
 ,Refugee camp sights, April 4,2017,TENTS, Tuesday
 ,Visibly stunned, April 4,2017,AGASP, Tuesday
 ,___ chi, April 4,2017,TAI, Tuesday
 ,Fifth member in a noble line, April 4,2017,XENON, Tuesday
 ,Tolkien hero, April 4,2017,FRODO, Tuesday
 ,Futuristic weapon, April 4,2017,LASER, Tuesday
 ,Canine warning, April 4,2017,GRR, Tuesday
 ,Uprising, April 4,2017,REVOLT, Tuesday
 ,"""I was at the movies - nowhere near the crime,"" e.g.", April 4,2017,ALIBI, Tuesday
 ,Understood, April 4,2017,TACIT, Tuesday
 ,Look over, April 4,2017,EYE, Tuesday
 ,1996 horror movie with four sequels, April 4,2017,SCREAM, Tuesday
 ,Done for, April 4,2017,TOAST, Tuesday
 ,"""Sure, go ahead""", April 4,2017,ASYOUWISH, Tuesday
 ,Texter's qualifier, April 4,2017,IMO, Tuesday
 ,Mafia V.I.P., April 4,2017,DON, Tuesday
 ,"Old airline with the slogan ""We have to earn our wings every day""", April 4,2017,EASTERN, Tuesday
 ,Fuss over oneself, April 4,2017,PREEN, Tuesday
 ,Modern prefix with skeptic, April 4,2017,EURO, Tuesday
 ,Urged (on), April 4,2017,EGGED, Tuesday
 ,"Totaled, as a bill", April 4,2017,RANTO, Tuesday
 ,Have life, April 4,2017,EXIST, Tuesday
 ,Conclude with, April 4,2017,ENDON, Tuesday
 ,Stiller's longtime wife and comedy partner, April 4,2017,MEARA, Tuesday
 ,Explode, April 4,2017,BURSTOPEN, Tuesday
 ,Recreational device that holds 35-Down, April 4,2017,SCUBA, Tuesday
 ,See 34-Down, April 4,2017,AIR, Tuesday
 ,Imitative, April 4,2017,MIMETIC, Tuesday
 ,Reads carefully, April 4,2017,SCANS, Tuesday
 ,Gets even with?, April 4,2017,TIES, Tuesday
 ,Renaissance Faire events, April 4,2017,JOUSTS, Tuesday
 ,Steam and such, April 4,2017,VAPORS, Tuesday
 ,Sluggish, April 4,2017,INERT, Tuesday
 ,What causes the circled letters to grow?, April 4,2017,LYING, Tuesday
 ,Companion of the Nia and Santa Maria, April 4,2017,PINTA, Tuesday
 ,Apple's former instant-messaging program, April 4,2017,ICHAT, Tuesday
 ,"""On the Beach"" heroine", April 4,2017,MOIRA, Tuesday
 ,Gourmet mushroom, April 4,2017,ENOKI, Tuesday
 ,Boeing product, April 4,2017,JET, Tuesday
 ,"Hacker, but not on a computer", April 4,2017,AXE, Tuesday
 ,___ mater (brain cover), April 4,2017,PIA, Tuesday
 ,Admit (to), April 4,2017,COP, Tuesday
 ,Perspective, April 26,2017,VIEW, Wednesday
 ,"Police alert, for short", April 26,2017,APB, Wednesday
 ,Candy often used in science fair volcanoes, April 26,2017,MENTOS, Wednesday
 ,Proactiv target, April 26,2017,ACNE, Wednesday
 ,Sound that might be heard in a 16-Across, April 26,2017,COO, Wednesday
 ,It's for the birds, April 26,2017,AVIARY, Wednesday
 ,"""Sanford and Son"" star of 1970s TV", April 26,2017,REDDFOXX, Wednesday
 ,High-end shampoo brand, April 26,2017,NEXXUS, Wednesday
 ,General reply?, April 26,2017,YESSIR, Wednesday
 ,Put one's foot down, April 26,2017,SAYNO, Wednesday
 ,"Subject of some ""management"" courses", April 26,2017,ANGER, Wednesday
 ,Warning letters next to a link, April 26,2017,NSFW, Wednesday
 ,Had in mind, April 26,2017,MEANT, Wednesday
 ,Rowed, April 26,2017,OARED, Wednesday
 ,Equal, April 26,2017,ARE, Wednesday
 ,Brand in the pet food aisle, April 26,2017,ALPO, Wednesday
 ,Shot blocker?, April 26,2017,ANTIVAXXER, Wednesday
 ,Zealot, April 26,2017,DIEHARD, Wednesday
 ,"Grenache, for one", April 26,2017,VINROSE, Wednesday
 ,BP rival, April 26,2017,EXXONMOBIL, Wednesday
 ,___ Domini, April 26,2017,ANNO, Wednesday
 ,Coastal indentation, April 26,2017,RIA, Wednesday
 ,"""The Times They Are a-Changin'"" songwriter", April 26,2017,DYLAN, Wednesday
 ,Big name in vacuum cleaners, April 26,2017,DYSON, Wednesday
 ,Branches, April 26,2017,ARMS, Wednesday
 ,"Hostility, in British slang", April 26,2017,AGGRO, Wednesday
 ,Collar attachment, April 26,2017,LEASH, Wednesday
 ,Cuneiform discovery site, April 26,2017,AMARNA, Wednesday
 ,Sister chain of Marshalls, April 26,2017,TJMAXX, Wednesday
 ,"Beer brand whose logo hints at the answers to 17-, 19-, 38-, 43- and 61-Across", April 26,2017,DOSEQUIS, Wednesday
 ,"Dormmate, e.g.", April 26,2017,ROOMIE, Wednesday
 ,Artist Jean who pioneered in Dadaism, April 26,2017,ARP, Wednesday
 ,Relative of a tangelo, April 26,2017,UGLI, Wednesday
 ,Brewers' fermenting agents, April 26,2017,YEASTS, Wednesday
 ,Like some humor or spells, April 26,2017,DRY, Wednesday
 ,On the briny, April 26,2017,ASEA, Wednesday
 ,"""Your mileage may ___""", April 26,2017,VARY, Wednesday
 ,Drink brand with a polar bear symbol, April 26,2017,ICEE, Wednesday
 ,Objectives, April 26,2017,ENDS, Wednesday
 ,Unites, April 26,2017,WEDS, Wednesday
 ,___ squash, April 26,2017,ACORN, Wednesday
 ,Curse, April 26,2017,POX, Wednesday
 ,Prime theater location, April 26,2017,BOXSEAT, Wednesday
 ,Oodles of, April 26,2017,MANY, Wednesday
 ,Still, April 26,2017,EVEN, Wednesday
 ,"U.S. president who becomes the president of future Earth on ""Futurama""", April 26,2017,NIXON, Wednesday
 ,Burden, April 26,2017,TAX, Wednesday
 ,Sch. in Tulsa, April 26,2017,ORU, Wednesday
 ,Part of GPS: Abbr., April 26,2017,SYS, Wednesday
 ,Decree, April 26,2017,FIAT, Wednesday
 ,Making it big, April 26,2017,ARRIVING, Wednesday
 ,Tourist transports in Venice, April 26,2017,GONDOLAS, Wednesday
 ,Fifth-century invaders of England, April 26,2017,SAXONS, Wednesday
 ,"California city whose name is Spanish for ""ash tree""", April 26,2017,FRESNO, Wednesday
