,price_doc,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
18359,5850000,5/13/14,32,18,8,9,1,1967,1,6,2,Investment,Severnoe Tushino,15.97393618
18360,6050000,5/13/14,37,19,11,17,1,1985,1,8,2,Investment,Brateevo,14.60179165
18361,8300000,5/13/14,44,27,3,9,1,1975,2,6,4,Investment,Teplyj Stan,15.49931644
18362,6850000,5/13/14,65,62,13,17,4,2015,2,10,1,OwnerOccupier,Poselenie Voskresenskoe,25.59597356
18363,7900000,5/13/14,56,41,7,9,1,1966,3,5,2,Investment,Tekstil'shhiki,8.487168329
18364,7600000,5/13/14,35,19,12,12,1,1967,1,9,3,Investment,Horoshevskoe,6.636175063
18365,8632964,5/13/14,83,43,3,12,1,1999,3,10,2,OwnerOccupier,Poselenie Sosenskoe,21.06347842
18366,7860088,5/13/14,52,30,12,14,1,2002,2,9,2,Investment,Mar'ino,13.49728855
18367,1000000,5/13/14,54,32,7,16,1,1975,2,9,2,Investment,Otradnoe,11.81941224
18368,9000000,5/13/14,37,18,4,25,4,2009,1,8,3,Investment,Strogino,14.79841501
18369,3404915,5/13/14,47,46,9,17,1,2014,2,10,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
18370,8500000,5/13/14,51,30,14,17,1,1990,2,8,3,Investment,Pechatniki,10.07485445
18371,6300000,5/13/14,39,20,5,12,1,1978,1,8,2,Investment,Bibirevo,15.42797276
18372,6750000,5/13/14,42,27,3,5,1,1965,2,5,2,Investment,Preobrazhenskoe,8.866164131
18373,5335000,5/13/14,48,48,14,25,1,2014,1,11,1,OwnerOccupier,Tverskoe,0.072896553
18374,18469636,5/13/14,43,43,4,22,1,2015,1,10,1,OwnerOccupier,Donskoe,4.190634773
18375,5450000,5/13/14,39,19,16,17,1,1983,1,8,3,Investment,Birjulevo Vostochnoe,17.53053803
18376,4449600,5/13/14,41,41,1,18,1,2014,1,10,1,OwnerOccupier,Krjukovo,36.35560764
18377,6036800,5/13/14,61,58,4,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
18378,6962776,5/13/14,62,58,6,17,1,2014,2,10,1,OwnerOccupier,Tverskoe,0.072896553
18379,4740000,5/13/14,39,38,20,25,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18380,7453219,5/13/14,62,62,13,24,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
18381,3000000,5/13/14,45,29,3,5,1,1964,2,5,2,Investment,Severnoe Tushino,16.14164909
18382,8896500,5/13/14,41,41,20,25,1,2014,1,10,1,OwnerOccupier,Strogino,14.29423798
18383,6900000,5/13/14,32,16,11,12,1,1972,1,7,2,Investment,Ramenki,9.429598668
18384,4886497,5/13/14,57,57,10,12,1,2015,2,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
18385,19200000,5/13/14,78,44,15,22,1,1998,3,10,3,Investment,Kuncevo,11.25400664
18386,6100000,5/13/14,37,19,10,17,1,1985,1,7,2,Investment,Mar'ino,13.366571
18387,32150000,5/14/14,110,52,11,30,4,2004,3,17,3,Investment,Sokol,9.253584012
18388,9450000,5/14/14,60,43,3,9,1,1975,3,5,2,Investment,Teplyj Stan,14.41371921
18389,990000,5/14/14,42,30,3,5,2,1961,2,5,2,Investment,Butyrskoe,6.584630265
18390,1000000,5/14/14,37,18,3,17,1,2007,1,7,3,Investment,Nekrasovka,20.25325176
18391,5900000,5/14/14,38,20,10,18,1,1980,1,8,2,Investment,Jaroslavskoe,15.30379068
18392,10000000,5/14/14,57,35,4,5,2,1957,2,6,2,Investment,Mar'ina Roshha,4.545206495
18393,5900000,5/14/14,54,30,8,14,1,1989,2,8,2,Investment,Krjukovo,39.17734831
18394,8104000,5/14/14,41,18,4,6,2,1928,1,9,3,Investment,Sokol'niki,6.458647643
18395,13000000,5/14/14,54,28,9,16,5,1981,2,11,3,Investment,Ramenki,6.759674076
18396,5783796,5/14/14,46,46,4,24,1,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
18397,7230000,5/14/14,59,42,1,9,1,1971,3,6,3,Investment,Veshnjaki,12.82517166
18398,7650000,5/14/14,42,25,6,9,2,1965,2,5,2,Investment,Alekseevskoe,7.658578612
18399,5221475,5/14/14,52,30,9,17,1,2015,2,10,2,OwnerOccupier,Solncevo,16.95715522
18400,5200000,5/14/14,42,19,12,14,1,2008,1,8,3,Investment,Juzhnoe Butovo,27.0456314
18401,5080042,5/14/14,51,51,4,17,1,2014,2,10,1,OwnerOccupier,Solncevo,16.95715522
18402,1000000,5/14/14,37,20,10,16,5,1978,1,7,2,Investment,Lianozovo,16.19666321
18403,7400000,5/14/14,58,15,1,17,1,1998,2,10,2,Investment,Mar'ino,13.69131081
18404,8500000,5/14/14,54,33,2,5,2,1960,2,7,2,Investment,Izmajlovo,9.150963009
18405,12400000,5/14/14,67,47,5,6,2,1929,3,8,2,Investment,Presnenskoe,4.001514277
18406,6500000,5/14/14,38,18,13,16,5,1976,1,9,2,Investment,Otradnoe,12.87709073
18407,16250000,5/14/14,82,54,3,12,5,1967,5,5,3,Investment,Preobrazhenskoe,7.777329354
18408,6809378,5/14/14,79,79,10,17,1,2015,3,10,1,OwnerOccupier,Solncevo,16.95715522
18409,7412730,5/14/14,62,62,1,1,4,2015,1,10,3,OwnerOccupier,Zapadnoe Degunino,15.86904434
18410,7743850,5/14/14,41,20,11,20,1,2014,1,10,1,OwnerOccupier,Chertanovo Juzhnoe,16.78022373
18411,7535190,5/14/14,65,61,21,24,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
18412,4400000,5/14/14,40,38,17,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18413,8200000,5/14/14,59,34,15,16,1,1980,2,10,3,Investment,Mar'ino,13.2738818
18414,9500000,5/14/14,52,32,10,16,1,1980,2,8,3,Investment,Chertanovo Juzhnoe,16.62281213
18415,1100000,5/14/14,40,25,1,5,2,1962,2,5,2,Investment,Kuz'minki,11.47962321
18416,8425620,5/14/14,42,60,5,5,1,2014,2,5,2,OwnerOccupier,Horoshevskoe,6.286366992
18417,4400000,5/14/14,40,38,11,17,1,2016,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18418,7950000,5/14/14,48,31,3,9,1,1968,2,6,2,Investment,Juzhnoe Tushino,14.72744859
18419,7581560,5/14/14,65,65,21,24,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
18420,7530000,5/14/14,46,27,1,9,1,1979,2,5,3,Investment,Otradnoe,11.65737844
18421,5892160,5/14/14,64,64,8,17,1,2015,2,10,1,OwnerOccupier,Solncevo,16.95715522
18422,1200000,5/14/14,43,29,2,5,1,1962,2,5,2,Investment,Kotlovka,8.495064597
18423,9350000,5/14/14,39,19,14,17,1,1998,1,8,3,Investment,Obruchevskoe,9.963848259
18424,8500000,5/14/14,56,42,1,9,2,1968,3,5,3,Investment,Preobrazhenskoe,7.709040305
18425,5550000,5/14/14,45,26,1,12,1,1974,2,6,3,Investment,Birjulevo Zapadnoe,17.34972756
18426,8025000,5/14/14,45,30,5,5,1,1961,2,5,2,Investment,Prospekt Vernadskogo,10.57162485
18427,1000000,5/14/14,51,30,11,17,1,1983,2,8,2,Investment,Birjulevo Vostochnoe,16.62650509
18428,10200000,5/14/14,65,43,11,12,1,1971,3,7,3,Investment,Chertanovo Juzhnoe,16.81546801
18429,5485960,5/14/14,77,72,5,9,1,2014,2,10,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
18430,7250750,5/14/14,57,58,11,17,1,2014,3,9,1,OwnerOccupier,Poselenie Sosenskoe,21.97061323
18431,27000000,5/14/14,122,70,3,12,4,2007,4,12,3,Investment,Kurkino,20.58612369
18432,6900000,5/14/14,36,21,8,9,2,1963,2,2,2,Investment,Izmajlovo,10.57499609
18433,6328140,5/14/14,30,58,12,12,1,2014,1,5,1,OwnerOccupier,Horoshevskoe,6.286366992
18434,2000000,5/14/14,45,28,6,9,1,1978,2,6,2,Investment,Otradnoe,10.96911687
18435,6272000,5/14/14,64,64,7,17,1,2014,2,10,1,OwnerOccupier,Tverskoe,0.072896553
18436,11600000,5/14/14,72,51,6,6,2,1959,3,7,2,Investment,Juzhnoportovoe,6.182970292
18437,8600000,5/14/14,51,31,15,17,1,1999,2,8,2,Investment,Mar'ino,11.89916235
18438,12150000,5/14/14,73,43,17,17,1,1990,3,10,3,Investment,Juzhnoportovoe,6.468412863
18439,2100000,5/15/14,37,22,4,9,1,1967,2,7,2,Investment,Kuz'minki,11.54668314
18440,2500000,5/15/14,41,26,5,5,1,1966,2,5,2,Investment,Tekstil'shhiki,7.612448534
18441,3600000,5/15/14,63,31,6,14,4,2011,2,9,1,Investment,Poselenie Sosenskoe,21.85721325
18442,7000000,5/15/14,39,22,11,12,5,1970,2,6,3,Investment,Chertanovo Central'noe,14.8295131
18443,4500000,5/15/14,31,21,1,9,5,1966,1,5,2,Investment,Kuz'minki,11.26007361
18444,9516497,5/15/14,57,62,13,22,4,2015,2,10,1,OwnerOccupier,Mitino,17.71852563
18445,3461416,5/15/14,45,17,10,17,1,2008,1,10,3,Investment,Izmajlovo,8.22065906
18446,14800571,5/15/14,78,74,25,25,6,2015,3,10,1,OwnerOccupier,Nagornoe,8.315961321
18447,4983720,5/15/14,44,16,13,18,1,2014,1,11,1,OwnerOccupier,Poselenie Voskresenskoe,26.52004121
18448,6000000,5/15/14,39,21,9,14,1,1989,1,8,3,Investment,Gol'janovo,14.35439002
18449,6900000,5/15/14,44,17,3,6,1,2001,1,12,3,Investment,Severnoe Butovo,19.87096545
18450,1000000,5/15/14,34,20,7,9,2,1967,2,6,2,Investment,Pokrovskoe Streshnevo,11.83081489
18451,8341978,5/15/14,79,43,5,17,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.48329688
18452,5897862,5/15/14,44,40,5,17,6,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.02885405
18453,6229850,5/15/14,51,51,7,17,1,2014,2,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
18454,4100000,5/15/14,86,51,2,5,2,1956,3,12,2,Investment,Pokrovskoe Streshnevo,13.44419333
18455,5300000,5/15/14,45,17,7,12,6,2003,1,10,3,Investment,Poselenie Shherbinka,27.36161548
18456,4459458,5/15/14,52,30,7,17,1,2013,2,9,2,Investment,Poselenie Vnukovskoe,21.60864594
18457,5703971,5/15/14,63,63,17,17,4,2014,2,12,1,OwnerOccupier,Solncevo,16.95715522
18458,6200000,5/15/14,39,20,1,12,1,1982,1,8,2,Investment,Preobrazhenskoe,8.538730411
18459,6400000,5/15/14,38,19,17,17,1,1990,1,8,2,Investment,Ljublino,12.84092617
18460,12500000,5/15/14,84,61,4,6,2,1935,4,6,3,Investment,Sokol'niki,6.545770683
18461,7768150,5/15/14,62,30,5,18,2,2013,2,11,1,Investment,Poselenie Sosenskoe,21.81865894
18462,4400000,5/15/14,40,40,3,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18463,6400000,5/15/14,32,21,5,9,5,1963,1,5,3,Investment,Rostokino,9.547422441
18464,8700000,5/15/14,51,30,14,14,1,1990,2,8,3,Investment,Caricyno,13.35672578
18465,11000000,5/15/14,45,33,2,8,2,1962,2,5,3,Investment,Presnenskoe,2.810670024
18466,8404830,5/15/14,44,56,12,12,4,2014,2,10,1,OwnerOccupier,Horoshevskoe,6.286366992
18467,2000000,5/15/14,51,29,1,14,1,1984,2,8,2,Investment,Pokrovskoe Streshnevo,12.98368443
18468,13912056,5/15/14,74,74,4,16,1,2014,2,10,1,OwnerOccupier,Izmajlovo,10.48800676
18469,6367900,5/15/14,82,82,6,14,1,2014,3,10,1,OwnerOccupier,Poselenie Sosenskoe,21.60973301
18470,7150000,5/15/14,38,22,5,9,5,1964,2,7,2,Investment,Nagornoe,11.20744036
18471,6800000,5/15/14,44,31,2,5,2,1964,2,5,3,Investment,Novogireevo,12.67095051
18472,6000000,5/15/14,43,19,20,24,1,2006,1,9,2,Investment,Kosino-Uhtomskoe,18.17633569
18473,8561540,5/15/14,84,84,3,17,1,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
18474,5150000,5/15/14,32,21,7,9,1,1961,1,5,2,Investment,Kuz'minki,10.95699109
18475,6500000,5/15/14,42,27,2,5,2,1962,2,5,3,Investment,Ljublino,10.64598855
18476,3318635,5/15/14,47,42,9,9,1,2014,1,10,1,OwnerOccupier,Poselenie Pervomajskoe,37.39881404
18477,7062000,5/15/14,42,17,7,24,1,2013,1,9,3,Investment,Sokolinaja Gora,7.822446931
18478,6850000,5/15/14,47,30,8,12,1,1980,2,6,2,Investment,Mar'ino,12.05644827
18479,6564000,5/16/14,38,15,3,16,1,2013,1,9,1,Investment,Sokolinaja Gora,7.453445625
18480,9725000,5/16/14,103,61,13,16,6,2013,3,12,1,Investment,Juzhnoe Tushino,16.1663023
18481,14962709,5/16/14,74,39,3,30,4,2010,2,12,1,Investment,Zjuzino,10.57422893
18482,11000000,5/16/14,76,45,16,16,1,1980,3,10,2,Investment,Mar'ino,12.53818856
18483,7006009,5/16/14,62,62,9,17,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
18484,7450000,5/16/14,59,43,1,9,1,1969,3,6,3,Investment,Altuf'evskoe,13.9234866
18485,6592000,5/16/14,64,64,13,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
18486,25500000,5/16/14,129,60,16,17,4,2006,2,16,4,Investment,Kon'kovo,12.28986362
18487,4640000,5/16/14,40,40,12,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,19.6919043
18488,6300000,5/16/14,44,27,1,9,1,1975,2,6,2,Investment,Babushkinskoe,14.6010418
18489,11700000,5/16/14,80,48,3,9,1,1998,3,8,3,Investment,Juzhnoe Butovo,24.77908165
18490,6600000,5/16/14,60,28,5,9,1,1969,2,12,3,Investment,Savelki,36.2476626
18491,15500000,5/16/14,73,36,5,16,1,2001,2,11,3,Investment,Kon'kovo,13.22858491
18492,5300000,5/16/14,34,20,9,9,2,1966,1,6,2,Investment,Vostochnoe Izmajlovo,12.83447066
18493,5200000,5/16/14,31,18,3,5,2,1961,1,5,3,Investment,Severnoe Izmajlovo,11.1707639
18494,7000000,5/16/14,44,28,3,9,1,1978,2,6,1,Investment,Vostochnoe Degunino,13.84398231
18495,5087221,5/16/14,52,52,17,17,1,2015,2,9,1,OwnerOccupier,Tverskoe,0.072896553
18496,5300000,5/16/14,31,17,2,5,1,1966,1,5,2,Investment,Severnoe Tushino,16.6255041
18497,4400000,5/16/14,40,38,9,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18498,6000000,5/16/14,37,18,9,16,1,1999,1,8,3,Investment,Ljublino,12.22367714
18499,13500000,5/16/14,78,43,7,17,1,2003,3,12,3,Investment,Hovrino,15.03574804
18500,7559063,5/16/14,65,65,3,24,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
18501,8800000,5/16/14,38,18,8,25,6,2002,1,9,2,Investment,Taganskoe,4.278259176
18502,4400000,5/16/14,40,18,4,17,1,2016,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18503,10700000,5/16/14,51,30,17,17,1,1985,2,8,3,Investment,Horoshevskoe,6.326798854
18504,18500000,5/16/14,79,44,17,22,1,2006,3,10,3,Investment,Obruchevskoe,11.08100615
18505,6500000,5/16/14,52,30,11,17,1,1990,2,8,3,Investment,Babushkinskoe,12.88338958
18506,16250000,5/16/14,78,52,6,12,1,1984,3,8,3,Investment,Obruchevskoe,11.01823395
18507,9500000,5/16/14,39,23,8,12,5,1964,2,6,3,Investment,Presnenskoe,3.457884394
18508,6085800,5/16/14,62,58,7,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
18509,1050000,5/16/14,45,28,6,12,5,1966,2,5,2,Investment,Koptevo,8.749843163
18510,5662000,5/16/14,52,24,7,22,4,2012,1,14,1,Investment,Mitino,18.49202024
18511,7828380,5/16/14,45,45,4,22,6,2017,1,10,1,OwnerOccupier,Ramenki,10.91522293
18512,8883798,5/16/14,85,78,5,22,1,2014,3,10,1,OwnerOccupier,Poselenie Voskresenskoe,25.59597356
18513,4850000,5/16/14,32,18,10,12,1,1980,1,6,2,Investment,Mar'ino,12.05644827
18514,15400000,5/16/14,73,43,8,23,1,1984,3,10,3,Investment,Prospekt Vernadskogo,11.2084912
18515,3000000,5/16/14,44,28,9,9,1,1973,2,5,2,Investment,Ivanovskoe,12.99187346
18516,5700000,5/16/14,32,21,8,9,5,1965,1,5,3,Investment,Losinoostrovskoe,14.27375278
18517,10850000,5/16/14,60,33,3,17,1,1983,2,10,2,Investment,Otradnoe,11.81715843
18518,7741230,5/16/14,36,36,14,17,6,2014,1,10,1,OwnerOccupier,Strogino,14.11836337
18519,9200000,5/16/14,38,18,2,14,2,1967,1,9,3,Investment,Gagarinskoe,6.841149391
18520,14000000,5/16/14,99,52,17,23,1,2011,3,10,2,Investment,Solncevo,16.6876404
18521,2000000,5/16/14,39,20,13,14,1,1986,1,8,2,Investment,Orehovo-Borisovo Severnoe,16.43531782
18522,7000000,5/16/14,34,19,4,14,5,1974,1,9,2,Investment,Nagatino-Sadovniki,7.670733725
18523,2000000,5/16/14,54,33,4,5,2,1958,2,7,2,Investment,Ljublino,10.79726115
18524,6140072,5/16/14,52,52,17,17,1,2014,2,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
18525,7000000,5/16/14,133,79,5,18,6,2012,4,14,1,Investment,Begovoe,3.364326258
18526,15919294,5/16/14,275,232,11,37,6,2009,5,14,1,Investment,Shhukino,11.94632514
18527,3498632,5/16/14,51,51,2,17,1,2014,2,10,1,OwnerOccupier,Poselenie Filimonkovskoe,28.75536526
18528,8103000,5/16/14,43,40,18,20,1,2014,1,10,1,OwnerOccupier,Mitino,18.7528432
18529,7150000,5/16/14,37,18,13,22,1,2001,1,10,2,Investment,Mar'ino,13.27507165
18530,1150000,5/16/14,30,17,8,9,2,1968,1,5,3,Investment,Preobrazhenskoe,7.709040305
18531,10000000,5/16/14,58,33,9,17,1,2004,2,8,3,Investment,Ljublino,12.23433567
18532,6800000,5/16/14,49,34,3,9,1,1969,3,6,2,Investment,Vyhino-Zhulebino,14.02269669
18533,14600000,5/16/14,100,63,22,22,1,1994,4,9,3,Investment,Mitino,18.41428008
18534,5544085,5/16/14,43,43,7,24,1,2015,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
18535,18000000,5/17/14,75,45,6,17,1,1997,3,9,3,Investment,Akademicheskoe,7.51487539
18536,17850000,5/17/14,79,54,2,8,2,1957,3,8,2,Investment,Taganskoe,3.527818197
18537,8750000,5/17/14,51,30,14,14,1,1990,2,8,3,Investment,Mar'ino,12.68432203
18538,3421600,5/17/14,36,51,1,17,1,2014,1,9,1,OwnerOccupier,Solncevo,16.95715522
18539,10950000,5/17/14,65,46,5,16,1,1984,3,8,2,Investment,Golovinskoe,12.27871017
18540,8403938,5/17/14,84,46,2,12,4,1988,3,10,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
18541,5828383,5/17/14,46,46,3,24,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,23.99671721
18542,5640000,5/17/14,29,15,10,12,1,1971,1,6,3,Investment,Chertanovo Juzhnoe,16.95025312
18543,6581700,5/17/14,60,60,7,17,1,2014,2,10,1,OwnerOccupier,Tekstil'shhiki,10.46047102
18544,1000000,5/17/14,29,16,5,9,2,1966,1,5,2,Investment,Lomonosovskoe,9.368080741
18545,6350000,5/17/14,38,19,8,17,1,2001,1,7,3,Investment,Hovrino,14.92129838
18546,7300000,5/17/14,41,26,8,8,2,1963,2,4,3,Investment,Juzhnoe Tushino,15.8940404
18547,4235000,5/17/14,38,38,8,17,1,2015,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18548,5900000,5/17/14,38,19,1,17,1,2003,1,7,3,Investment,Severnoe Izmajlovo,13.68791251
18549,5950000,5/17/14,38,19,11,17,1,1992,1,7,2,Investment,Vyhino-Zhulebino,14.76465891
18550,9500000,5/17/14,53,30,8,12,1,1983,2,8,2,Investment,Juzhnoe Medvedkovo,12.78582973
18551,5300000,5/17/14,27,14,2,8,2,1960,1,6,2,Investment,Danilovskoe,4.467499643
18552,6365190,5/17/14,74,74,7,16,4,2014,2,12,2,OwnerOccupier,Poselenie Sosenskoe,21.39464623
18553,15600000,5/17/14,80,35,20,23,2,2007,2,12,3,Investment,Chertanovo Central'noe,15.80229737
18554,5200000,5/19/14,32,18,9,9,1,1970,1,6,2,Investment,Ivanovskoe,13.16855713
18555,6344800,5/19/14,61,58,13,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
18556,6985192,5/19/14,63,63,9,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
18557,8245697,5/19/14,79,78,9,17,1,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
18558,4829736,5/19/14,57,58,5,16,1,2014,2,10,1,OwnerOccupier,Poselenie Desjonovskoe,31.74171168
18559,5347463,5/19/14,43,43,5,20,1,2015,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.70767232
18560,6700000,5/19/14,45,30,5,5,1,1964,2,5,3,Investment,Caricyno,12.8171933
18561,4785666,5/19/14,38,19,4,17,1,2015,1,10,3,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
18562,14000000,5/19/14,56,29,25,25,4,1999,2,8,3,Investment,Prospekt Vernadskogo,10.51020966
18563,5850000,5/19/14,32,21,5,9,1,1963,1,5,2,Investment,Cheremushki,10.44890663
18564,27353700,5/19/14,101,101,7,17,1,2014,3,10,1,OwnerOccupier,Izmajlovo,10.77495972
18565,5969082,5/19/14,44,38,5,16,1,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.02885405
18566,5654572,5/19/14,61,61,13,17,1,2014,2,10,1,OwnerOccupier,Solncevo,16.95715522
18567,8500000,5/19/14,58,44,7,9,1,1968,3,6,2,Investment,Mozhajskoe,13.48176206
18568,4400000,5/19/14,40,40,10,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
18569,9176109,5/19/14,85,84,15,20,1,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
18570,11150000,5/19/14,75,43,16,17,1,1990,3,10,3,Investment,Gol'janovo,14.84235062
18571,3810798,5/19/14,37,37,11,17,1,2014,1,10,1,OwnerOccupier,Solncevo,16.95715522
18572,10900000,5/19/14,56,33,8,12,2,1956,2,6,2,Investment,Sokol'niki,6.295371054
18573,4095960,5/19/14,40,40,9,17,1,2014,1,10,1,OwnerOccupier,Tverskoe,0.072896553
18574,1000000,5/19/14,44,28,5,5,1,1962,2,5,3,Investment,Caricyno,14.44045307
18575,6300000,5/19/14,44,27,1,4,2,1934,2,6,2,Investment,Donskoe,4.212744234
18576,6919739,5/19/14,61,61,5,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.22349985
18577,7300000,5/19/14,76,46,14,16,1,1986,3,10,2,Investment,Vnukovo,27.09238076
18578,990000,5/19/14,48,20,2,20,4,2006,1,11,3,Investment,Mitino,17.74849371
18579,6200000,5/19/14,31,18,6,11,2,1968,1,5,3,Investment,Kotlovka,6.758263527
18580,6999367,5/19/14,63,63,8,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.48329688
18581,1000000,5/19/14,79,45,2,17,1,2013,3,12,2,Investment,Gol'janovo,12.40329908
18582,4400000,5/19/14,38,38,9,17,1,2015,1,10,1,OwnerOccupier,Nekrasovka,20.36220261
18583,5470436,5/19/14,42,42,16,24,4,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
18584,13200000,5/19/14,78,44,12,22,1,2002,3,10,3,Investment,Ljublino,12.5284486
18585,6440000,5/19/14,44,28,2,5,1,1961,2,5,3,Investment,Bogorodskoe,9.20175485
18586,7740600,5/19/14,76,63,9,17,1,2015,3,10,1,OwnerOccupier,Nekrasovka,19.50939074
18587,7989757,5/19/14,79,74,5,17,1,2014,2,10,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
18588,7100000,5/19/14,32,18,7,9,1,1975,1,6,2,Investment,Horoshevskoe,6.671139262
18589,7900000,5/19/14,46,30,4,9,1,1962,2,5,3,Investment,Prospekt Vernadskogo,11.02602401
18590,4000000,5/19/14,52,29,8,12,1,1987,2,8,3,Investment,Sviblovo,10.84939623
18591,8150000,5/19/14,41,20,8,12,1,1984,1,8,3,Investment,Obruchevskoe,11.20966669
18592,3480000,5/19/14,48,33,3,5,1,1977,2,5,3,Investment,Poselenie Mihajlovo-Jarcevskoe,49.15399815
18593,4442130,5/19/14,73,70,1,4,2,2014,2,10,1,OwnerOccupier,Poselenie Pervomajskoe,37.0645726
18594,8040000,5/19/14,52,34,3,9,1,1975,3,6,2,Investment,Otradnoe,12.65442551
18595,6550950,5/19/14,64,36,4,24,4,2014,2,12,1,OwnerOccupier,Poselenie Voskresenskoe,26.96046256
18596,8500000,5/19/14,52,30,12,14,1,1994,2,8,2,Investment,Mar'ino,13.77942176
18597,6272100,5/19/14,62,62,14,17,1,2015,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
18598,8500000,5/19/14,60,44,7,9,1,1972,3,6,3,Investment,Akademicheskoe,7.342875749
18599,3000000,5/19/14,35,19,9,12,5,1969,1,9,2,Investment,Lefortovo,5.71127662
18600,8400000,5/19/14,60,44,2,9,1,1967,3,6,2,Investment,Severnoe Tushino,15.78530526
18601,6675730,5/19/14,60,43,1,1,1,2014,1,6,3,OwnerOccupier,Tverskoe,0.072896553
18602,14400000,5/19/14,100,64,19,22,1,1987,4,10,2,Investment,Orehovo-Borisovo Juzhnoe,16.70104238
18603,5300000,5/19/14,35,19,1,5,2,1958,1,8,3,Investment,Sokolinaja Gora,7.464298864
18604,1000000,5/19/14,44,28,4,12,1,1972,2,6,3,Investment,Birjulevo Zapadnoe,17.74555229
18605,9600000,5/19/14,85,52,4,24,1,2005,3,9,1,Investment,Severnoe Butovo,20.64818432
18606,8850000,5/19/14,56,29,8,12,1,1965,2,11,3,Investment,Novogireevo,9.854094421
18607,4785666,5/19/14,38,38,4,17,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
18608,6500000,5/19/14,47,30,4,12,1,1972,2,6,3,Investment,Birjulevo Vostochnoe,17.63594843
18609,16400000,5/19/14,72,38,4,17,6,2007,2,12,4,Investment,Bogorodskoe,8.634074792
18610,29500000,5/19/14,111,49,21,27,6,2006,3,12,1,Investment,Akademicheskoe,8.083197033
18611,3000000,5/20/14,52,31,9,16,1,1973,2,10,2,Investment,Mozhajskoe,12.49429451
18612,2132573,5/20/14,27,50,8,12,6,2015,1,10,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
18613,2000000,5/20/14,37,19,15,16,1,1980,1,8,2,Investment,Otradnoe,12.18957063
18614,8211559,5/20/14,78,60,9,17,1,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
18615,14200000,5/20/14,83,45,13,23,1,2007,3,10,3,Investment,Rjazanskij,8.839252407
18616,7700000,5/20/14,58,41,2,10,1,1968,2,6,3,Investment,Vyhino-Zhulebino,13.01365521
18617,7400000,5/20/14,57,33,3,17,1,1983,2,10,3,Investment,Birjulevo Vostochnoe,16.62650509
18618,8550000,5/20/14,59,41,2,5,1,1961,3,5,3,Investment,Timirjazevskoe,10.30739943
