timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
12/8/15,45.6,29.2,1,5,1,1969,2,5.7,2,Investment,Kon'kovo,11.95646669
12/8/15,63.6,35.7,2,5,2,1955,2,7.3,2,Investment,Moskvorech'e-Saburovo,12.03160835
12/8/15,49.2,32.3,7,14,1,1972,2,8.9,2,Investment,Chertanovo Central'noe,15.55843828
12/8/15,57.2,28.4,2,9,2,1978,2,9.4,3,Investment,Donskoe,4.552044831
12/8/15,41.9,44.1,13,17,1,2016,1,9.2,1,OwnerOccupier,Filevskij Park,6.687230059
12/8/15,65.89,65.89,9,17,1,2016,2,10,1,OwnerOccupier,Ochakovo-Matveevskoe,14.37609092
12/8/15,37.2,62.1,8,17,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
12/8/15,82.2,65.26,6,17,1,2016,3,9.6,1,OwnerOccupier,Tverskoe,0.072896553
12/8/15,39.7,18.6,3,12,1,2015,1,7.5,1,OwnerOccupier,Pokrovskoe Streshnevo,13.15522847
12/8/15,83.3,52.4,13,16,1,1990,4,9.1,2,Investment,Danilovskoe,4.376320236
12/8/15,73.9,40.8,11,14,2,1996,3,9.2,2,Investment,Butyrskoe,6.773160359
12/8/15,48.29,39.49,2,15,6,2015,1,9.2,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
12/8/15,78.8,49,19,24,1,2016,3,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
12/8/15,59.9,34.1,16,17,1,1997,2,10.2,3,Investment,Zjuzino,9.691189684
12/8/15,79.9,45.1,7,17,1,2002,3,12.8,2,Investment,Rjazanskij,10.5698609
12/8/15,59.9,38.6,5,9,1,1979,3,6,2,Investment,Levoberezhnoe,16.03985723
12/8/15,40,23.5,9,14,1,1975,2,5.9,2,Investment,Vojkovskoe,9.999604359
12/8/15,79.9,65.26,2,17,1,2016,3,10.2,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
12/8/15,48,26.9,1,9,1,1975,2,5.9,2,Investment,Otradnoe,12.59384729
12/8/15,57.16,57.16,9,17,1,2017,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.998980625
12/8/15,51.6,30.6,17,17,1,1984,2,8.4,2,Investment,Losinoostrovskoe,13.65027963
12/8/15,78.9,45.2,5,5,2,1959,3,7.9,2,Investment,Preobrazhenskoe,8.970822884
12/8/15,61.2,38.1,7,9,1,1971,3,9.8,3,Investment,Ljublino,11.552176
12/8/15,47.9,29.6,4,9,2,1966,2,7.1,2,Investment,Danilovskoe,3.541779426
12/8/15,59.9,28,8,17,1,2014,2,8.3,2,Investment,Zapadnoe Degunino,15.2412715
12/8/15,46.3,43.5,22,22,1,2016,2,10.1,1,OwnerOccupier,Filevskij Park,6.687230059
12/8/15,39.1,21.8,7,12,5,1966,2,6.9,2,Investment,Severnoe Izmajlovo,14.48992688
12/9/15,60.4,39.2,6,9,2,1959,2,9.5,2,Investment,Vojkovskoe,10.03530087
12/9/15,72.5,42.4,13,17,5,2005,3,8.4,2,Investment,Lianozovo,17.34675577
12/9/15,39.9,23.8,8,9,2,1972,2,6.3,2,Investment,Preobrazhenskoe,7.91727855
12/9/15,66.1,29.78,10,16,1,2016,1,11,1,OwnerOccupier,Kuncevo,11.81055795
12/9/15,61,45,7,9,1,1970,3,6,2,Investment,Losinoostrovskoe,14.215814
12/9/15,44.1,27.7,1,9,1,1971,2,5.9,3,Investment,Birjulevo Vostochnoe,17.72217767
12/9/15,42.2,28,1,5,2,1962,2,4.9,2,Investment,Losinoostrovskoe,14.11851982
12/9/15,59.6,39.49,8,17,1,2016,1,9.6,1,OwnerOccupier,Lefortovo,5.322186751
12/9/15,44.8,32.1,4,9,5,1966,2,5.2,2,Investment,Lefortovo,6.14143422
12/9/15,57.6,46.77,7,15,6,2016,2,10.2,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
12/9/15,90.6,45.4,17,17,1,2001,3,11.9,4,Investment,Otradnoe,11.47141412
12/9/15,39.2,39.2,16,17,1,2016,1,8.7,1,OwnerOccupier,Solncevo,16.95715522
12/9/15,39.2,39.8,9,17,1,2016,1,8.5,1,OwnerOccupier,Solncevo,16.95715522
12/9/15,38.8,20.6,1,12,1,1985,1,8.8,2,Investment,Brateevo,15.06612184
12/9/15,37.2,18.5,7,17,1,1977,1,11.7,3,Investment,Taganskoe,3.172401974
12/9/15,38.2,18.8,2,22,1,1991,1,8.2,2,Investment,Filevskij Park,7.640407131
12/9/15,36.5,22.5,9,9,2,1967,2,7.4,3,Investment,Fili Davydkovo,9.023623853
12/9/15,67.1,36.3,15,17,5,2013,2,16.2,1,Investment,Poselenie Sosenskoe,21.22461947
12/9/15,54.5,32.3,3,17,1,1986,2,9.2,2,Investment,Orehovo-Borisovo Juzhnoe,17.67820794
12/9/15,39.1,19.4,11,17,1,2013,1,7.5,2,Investment,Nekrasovka,20.13034177
12/9/15,39.2,19.2,17,17,1,1994,1,8.4,3,Investment,Mitino,18.78072265
12/9/15,68.8,46.8,3,17,1,2015,2,9.2,1,OwnerOccupier,Poselenie Sosenskoe,19.1706772
12/9/15,44.8,18.1,24,25,2,2001,1,10.1,3,Investment,Perovo,10.91825128
12/9/15,66.1,44.3,12,12,5,1968,3,9.1,3,Investment,Losinoostrovskoe,14.38303702
12/9/15,36.8,19.2,12,22,5,1982,1,9.1,3,Investment,Nagatinskij Zaton,7.987019191
12/9/15,33.9,17.4,4,12,1,1968,1,9.8,3,Investment,Nagatinskij Zaton,8.990493772
12/9/15,34.5,19,21,22,1,1987,1,9.5,2,Investment,Silino,37.98481154
12/9/15,38.8,19,12,17,1,1990,1,8.5,2,Investment,Novokosino,14.93363923
12/9/15,38.1,23.5,6,12,1,1968,2,5.9,3,Investment,Kuz'minki,11.68047264
12/9/15,32.3,18.7,1,9,1,1969,1,6.5,2,Investment,Severnoe Medvedkovo,15.13819096
12/9/15,37.6,19.1,11,17,1,2003,1,7,3,Investment,Severnoe Izmajlovo,13.65424452
12/9/15,38.6,19,13,17,1,1990,1,7.7,2,Investment,Krjukovo,38.48655021
12/9/15,76.3,45,13,17,1,2007,3,12.8,2,Investment,Kosino-Uhtomskoe,17.82272783
12/9/15,51.2,30.9,6,12,1,1977,2,9.7,3,Investment,Chertanovo Central'noe,14.87896898
12/9/15,43.4,18.5,1,12,6,2014,1,11.3,1,Investment,Poselenie Sosenskoe,21.48206195
12/9/15,52.7,30.5,5,12,1,1980,2,8.6,3,Investment,Caricyno,13.99043757
12/9/15,68.7,68.7,22,25,1,2016,2,10.3,1,OwnerOccupier,Chertanovo Juzhnoe,17.73458783
12/9/15,57.7,32,2,17,1,2000,2,9.9,3,Investment,Koptevo,10.32936129
12/9/15,65.2,43.4,7,12,1,1973,3,7,2,Investment,Sokol'niki,6.147713529
12/9/15,91.9,34.8,4,17,1,2016,1,10,1,OwnerOccupier,Jakimanka,0.855414827
12/9/15,54.1,32.1,10,17,1,1998,2,9.2,3,Investment,Vojkovskoe,9.56585293
12/10/15,64,64,16,17,1,2016,2,10,1,OwnerOccupier,Poselenie Moskovskij,22.92187194
12/10/15,103.3,79.2,14,15,4,2016,3,10,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
12/10/15,47.32,39.49,2,15,6,2015,1,9.2,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
12/10/15,57,38.8,3,5,2,1962,3,5.9,3,Investment,Losinoostrovskoe,13.83368695
12/10/15,84.6,64,2,17,1,2015,3,10.1,1,OwnerOccupier,Solncevo,16.95715522
12/10/15,56.7,31.7,6,22,6,2005,2,11.1,3,Investment,Beskudnikovskoe,12.89646817
12/10/15,76,45.1,4,17,1,1990,3,10.3,4,Investment,Lefortovo,5.397763053
12/10/15,64.1,46.4,9,9,1,1971,4,5.9,2,Investment,Veshnjaki,13.20923971
12/10/15,61.5,18.9,9,20,6,2017,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
12/10/15,38.8,38.8,15,17,1,2017,1,8.8,1,OwnerOccupier,Poselenie Vnukovskoe,22.32714056
12/10/15,62.6,38.6,8,9,1,1977,3,8,3,Investment,Orehovo-Borisovo Juzhnoe,17.38512816
12/10/15,77.9,47.7,17,17,1,2000,3,10.1,3,Investment,Troparevo-Nikulino,12.82182167
12/10/15,31.7,19,3,5,2,1961,1,5.7,2,Investment,Babushkinskoe,12.48344064
12/10/15,55.86,35,2,19,6,2016,2,8,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
12/10/15,142.8,78.7,12,30,4,2011,4,17.2,1,Investment,Zjuzino,10.57422893
12/10/15,51.5,29.3,7,14,1,1987,2,8,3,Investment,Nagornoe,9.888935674
12/10/15,40.3,24.8,5,5,2,1964,2,5.6,2,Investment,Rjazanskij,10.99294856
12/10/15,34.8,51.1,3,3,1,2016,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
12/10/15,51.6,30.6,3,17,1,1995,2,8.4,3,Investment,Mar'ino,13.9095621
12/10/15,45.5,29.9,3,5,5,1965,2,5.5,2,Investment,Danilovskoe,6.370011952
12/10/15,38.7,24,6,9,2,1967,2,6.3,2,Investment,Kuz'minki,11.25399462
12/10/15,50.1,33.6,8,9,1,1973,3,5.9,2,Investment,Birjulevo Zapadnoe,19.19859447
12/10/15,63.5,46.3,6,9,1,1967,4,5.8,2,Investment,Hovrino,13.47410078
12/10/15,85.1,43.5,15,22,4,2016,3,10.1,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
12/10/15,33.6,46.2,1,1,1,2015,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
12/10/15,38.6,19.9,8,22,1,2007,1,10.3,2,Investment,Juzhnoe Butovo,25.3698653
12/10/15,73.3,48.2,9,17,2,1972,3,8.8,2,Investment,Golovinskoe,12.92003053
12/10/15,51.2,52.33,3,3,1,2016,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
12/10/15,62.1,62.1,8,17,1,2016,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.02885405
12/10/15,45.29,36.62,9,20,1,2016,1,10,1,OwnerOccupier,Poselenie Shherbinka,28.7893589
12/10/15,63.5,43.1,1,12,1,1968,3,9.5,3,Investment,Dmitrovskoe,15.63548314
12/10/15,57.6,57.6,6,9,6,2017,2,10.1,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
12/10/15,38.9,20.8,8,14,1,1986,1,8.6,2,Investment,Brateevo,15.92823499
12/10/15,60.7,37.4,4,9,1,1967,3,6.1,2,Investment,Nagatinskij Zaton,8.618692294
12/10/15,74.5,51.5,3,4,2,1959,3,8.8,3,Investment,Horoshevo-Mnevniki,8.001442055
12/10/15,77.8,43,14,17,1,2006,3,13,2,Investment,Kosino-Uhtomskoe,17.96870144
12/10/15,79.2,79.2,11,17,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
12/11/15,64.28,64.28,4,9,1,2016,2,11,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
12/11/15,56.1,28.6,6,16,1,1984,2,9.7,2,Investment,Vostochnoe Izmajlovo,12.7112986
12/11/15,42.99,40.95,7,17,4,2016,1,10,1,OwnerOccupier,Tverskoe,0.072896553
12/11/15,28.9,15.3,2,5,2,1966,1,5.5,2,Investment,Perovo,9.521822192
12/11/15,30.4,17.8,3,5,2,1959,1,5.5,2,Investment,Izmajlovo,12.11937659
12/11/15,36.4,19.7,1,16,1,1979,1,8.3,2,Investment,Lianozovo,16.50135982
12/11/15,43.6,29.2,2,5,2,1960,2,5.5,3,Investment,Golovinskoe,13.02217411
12/11/15,59.58,46.4,9,17,1,2016,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
12/11/15,54.1,43.8,14,14,1,2015,1,12,1,OwnerOccupier,Danilovskoe,5.250351273
12/11/15,44.3,18,10,17,1,2015,1,10.3,2,Investment,Poselenie Sosenskoe,24.25198564
12/11/15,64.7,35.8,1,16,1,1979,2,10.2,3,Investment,Jasenevo,15.86331946
12/11/15,51.2,34.4,3,9,1,1973,3,6.4,3,Investment,Orehovo-Borisovo Severnoe,16.03555457
12/11/15,43.18,43.59,2,11,1,2015,1,8,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
12/11/15,72.1,43.1,11,17,1,1994,3,9.6,3,Investment,Mitino,18.79237437
12/11/15,35.56,34.1,7,7,1,2016,1,10.3,1,OwnerOccupier,Poselenie Vnukovskoe,25.60860086
12/11/15,44.5,27.7,8,12,1,1974,2,6.2,3,Investment,Nagatino-Sadovniki,8.253818995
12/11/15,38.5,21.8,12,12,5,1965,2,6.6,3,Investment,Babushkinskoe,11.54683166
12/11/15,39.5,18.8,12,17,1,2013,1,9.7,3,Investment,Solncevo,18.15292976
12/11/15,43.2,28.8,5,5,2,1964,2,5.2,2,Investment,Tekstil'shhiki,9.418605395
12/11/15,33.8,33.8,25,25,4,2016,1,10,1,OwnerOccupier,Chertanovo Juzhnoe,17.73458783
12/11/15,50,29.4,2,10,4,2005,2,8.9,2,Investment,Savelki,36.89703778
12/12/15,64,30,17,17,4,2016,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
12/12/15,57.9,33.8,17,17,1,1988,2,10,2,Investment,Moskvorech'e-Saburovo,13.26370364
12/12/15,38.4,18.9,5,17,1,2012,1,7.4,3,Investment,Nekrasovka,20.06935272
12/12/15,38.4,18.9,13,17,1,1984,1,8.2,2,Investment,Krylatskoe,12.87003653
12/12/15,36,25.3,1,8,1,1961,2,5.4,2,Investment,Ostankinskoe,6.519618332
12/12/15,66.2,45.6,1,8,2,1961,3,7,2,Investment,Ramenki,7.033430636
12/12/15,79.7,52.3,1,17,1,2003,3,10,2,Investment,Vostochnoe Izmajlovo,13.17892282
12/12/15,38.6,19.1,9,17,1,1990,1,8.4,3,Investment,Juzhnoportovoe,6.574473989
12/12/15,74.7,46.1,16,16,1,1975,3,10.2,2,Investment,Orehovo-Borisovo Juzhnoe,17.16205039
12/12/15,37.88,35.93,2,18,1,2015,1,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
12/12/15,32.9,18.9,2,9,1,1969,1,6.7,2,Investment,Dmitrovskoe,14.90952906
12/12/15,38.8,52.3,10,17,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
12/12/15,40.1,17.9,12,24,1,2003,1,10.7,2,Investment,Birjulevo Vostochnoe,19.24232873
12/12/15,40,40,16,17,1,2016,1,10.2,1,OwnerOccupier,Poselenie Vnukovskoe,22.10845069
12/12/15,45.3,22,3,4,2,1912,2,7.8,4,Investment,Presnenskoe,1.675636239
12/12/15,42.9,24.8,8,12,1,1969,2,5.9,2,Investment,Pokrovskoe Streshnevo,12.98368443
12/12/15,31.1,31.1,4,16,1,2016,1,10,1,OwnerOccupier,Tverskoe,0.072896553
12/12/15,52,30.7,4,17,1,1998,2,8.4,3,Investment,Cheremushki,9.352805049
12/14/15,62.4,32.4,10,17,2,2007,2,12.8,3,Investment,Severnoe,20.16586233
12/14/15,34.8,34.8,3,3,1,2015,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
12/14/15,45.8,30.7,1,5,2,1961,2,5.2,2,Investment,Lomonosovskoe,8.617895367
12/14/15,42.19,38.28,7,16,1,2016,1,12.22,1,OwnerOccupier,Mitino,17.71852563
12/14/15,64,64,5,17,1,2016,2,10,1,OwnerOccupier,Solncevo,16.95715522
12/14/15,51.7,30,3,3,4,2015,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
12/14/15,71.6,48.3,1,5,2,1959,3,8.2,2,Investment,Akademicheskoe,7.578291047
12/14/15,41.02,41.02,3,17,1,2016,1,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
12/14/15,37.5,18.8,12,17,1,2013,1,9.6,3,Investment,Solncevo,18.15292976
12/14/15,76.4,47.6,9,17,1,2006,3,10.1,1,Investment,Novo-Peredelkino,20.78958177
12/14/15,40.4,24.1,13,14,1,1971,2,6.3,3,Investment,Veshnjaki,12.05812953
12/14/15,77.6,45.9,8,16,1,1977,3,10.2,3,Investment,Lianozovo,16.4573874
12/14/15,67.1,36.3,17,17,4,2014,2,16.2,1,Investment,Poselenie Sosenskoe,21.22461947
12/14/15,38.6,19,4,17,1,2013,1,7.4,3,Investment,Solncevo,18.12943105
12/14/15,96.7,67.1,5,10,2,1938,4,9.3,3,Investment,Preobrazhenskoe,7.208038847
12/14/15,58.7,33.9,19,22,1,2003,2,10.3,2,Investment,Severnoe Medvedkovo,14.4919835
12/14/15,63.4,63.4,14,17,1,2016,2,12,1,OwnerOccupier,Solncevo,16.95715522
12/14/15,34.1,34.1,8,12,6,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.3854552
12/14/15,59.8,34.1,4,16,1,1983,2,10.3,3,Investment,Zjablikovo,16.659794
12/14/15,51,30.6,3,16,1,1981,2,8.4,4,Investment,Zjuzino,9.639555828
12/14/15,66.11,62.14,15,25,4,2016,2,10.4,4,OwnerOccupier,Mitino,17.94890404
12/14/15,47,28.6,3,13,1,1971,2,6.2,2,Investment,Fili Davydkovo,9.183756005
12/14/15,56.7,31.5,3,10,2,1958,2,8.4,3,Investment,Taganskoe,4.229947471
12/14/15,50.42,40,2,17,1,2015,1,9.2,1,OwnerOccupier,Poselenie Filimonkovskoe,26.09730228
12/14/15,42.2,40.5,13,22,6,2016,1,10.9,1,OwnerOccupier,Golovinskoe,12.23501311
12/14/15,44.9,27.2,3,9,1,1972,2,5.5,3,Investment,Rjazanskij,11.00766772
12/14/15,73.54,54.2,7,9,4,2017,2,10,1,OwnerOccupier,Mozhajskoe,12.53483979
12/14/15,39.5,21.9,8,12,5,1969,2,7.2,2,Investment,Novogireevo,10.78632784
12/14/15,38.4,19.1,3,17,1,1986,1,7.4,2,Investment,Kon'kovo,14.40737361
12/14/15,37.9,22.5,6,9,1,1966,2,7.9,2,Investment,Zjuzino,11.00842666
12/14/15,65.2,31,2,15,4,2017,2,10.7,1,OwnerOccupier,Poselenie Sosenskoe,20.27176114
12/14/15,48,32.3,1,12,5,1969,2,8.9,2,Investment,Caricyno,13.66283024
12/14/15,58.2,33.9,6,14,1,1996,2,10.2,3,Investment,Vyhino-Zhulebino,15.95663874
12/14/15,41,45.29,2,10,4,2016,1,10,1,OwnerOccupier,Vojkovskoe,11.96290933
12/14/15,44.1,29.5,3,4,2,1960,2,5.9,3,Investment,Kuncevo,16.57117409
12/14/15,40,40,8,17,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.10845069
12/14/15,37.7,18.9,9,17,1,2015,1,8,1,Investment,Poselenie Moskovskij,22.78639662
12/14/15,57.9,33.7,14,18,1,2008,2,10.6,3,Investment,Juzhnoe Butovo,22.12685692
12/15/15,54.3,36,3,8,2,1962,3,5.3,3,Investment,Donskoe,6.269130069
12/15/15,37.9,19.1,9,16,5,1983,1,9.8,3,Investment,Donskoe,6.315815028
12/15/15,74.6,43.2,10,14,1,1992,3,10.2,2,Investment,Krjukovo,38.46900718
12/15/15,34.37,61.5,5,5,1,2017,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.60860086
12/15/15,82.2,57.97,10,17,1,2016,3,12.8,1,OwnerOccupier,Solncevo,16.95715522
12/15/15,43.8,27.9,5,9,2,1965,2,5.4,2,Investment,Horoshevo-Mnevniki,8.475497957
12/15/15,51.7,30.8,12,17,1,1996,2,8.4,3,Investment,Novokosino,14.92776048
12/15/15,56.5,34.8,4,7,1,1957,2,8.5,3,Investment,Danilovskoe,4.653977819
12/15/15,31.1,18.8,2,5,2,1960,1,5.5,2,Investment,Mar'ina Roshha,4.249507351
12/15/15,23.4,16.4,3,5,2,1972,1,2.7,3,Investment,Golovinskoe,13.15397717
12/15/15,60.2,33.8,6,15,1,2010,2,12.9,3,Investment,Beskudnikovskoe,13.06241152
12/15/15,98.93,55,17,24,1,2016,3,10.2,1,OwnerOccupier,Ramenki,10.91522293
12/15/15,34.3,19.2,5,16,1,1978,1,9.7,2,Investment,Ivanovskoe,13.56475817
12/15/15,37.3,18.9,8,17,1,1997,1,7.7,2,Investment,Zapadnoe Degunino,14.71618674
12/15/15,90,57.82,16,17,1,2016,3,10.1,1,OwnerOccupier,Danilovskoe,4.17181992
12/15/15,112.85,64,5,17,1,2016,3,11,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
12/15/15,37.5,19.1,4,16,1,1979,1,8.1,2,Investment,Lianozovo,16.40541626
12/15/15,55,41.1,2,5,2,1962,3,5.6,3,Investment,Filevskij Park,7.263455935
12/15/15,41.7,19,15,17,1,2016,1,10,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
12/15/15,52.3,52.3,10,17,1,2015,2,11,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
12/15/15,56.5,28.9,14,16,5,1987,2,9.9,3,Investment,Severnoe Medvedkovo,13.76794904
12/15/15,80.66,57.97,10,17,1,2016,3,11,1,OwnerOccupier,Nagatinskij Zaton,8.578384039
12/15/15,43,27,4,9,2,1962,2,5.6,3,Investment,Juzhnoportovoe,4.124498379
12/15/15,75.7,44.4,12,17,1,1988,3,10.2,3,Investment,Novo-Peredelkino,19.28168297
12/15/15,44.4,29.6,5,5,2,1960,2,5.3,3,Investment,Cheremushki,8.828522737
12/15/15,53.5,28.3,14,16,1,1979,2,11.2,2,Investment,Vostochnoe Degunino,15.14592623
12/15/15,54.82,39.8,9,13,1,2015,2,9.2,1,OwnerOccupier,Poselenie Shherbinka,28.04929978
12/15/15,42.1,19.3,6,8,2,1958,1,8.9,2,Investment,Ajeroport,7.507824787
12/15/15,51.9,29.4,9,14,1,1994,2,8.1,3,Investment,Koptevo,9.606583723
12/15/15,45,28.9,3,9,1,1968,2,6.6,2,Investment,Ochakovo-Matveevskoe,10.22371379
12/15/15,102.6,94.06,10,10,1,2016,4,12.8,1,OwnerOccupier,Mitino,17.71852563
12/15/15,73.4,44.2,15,25,1,2012,3,12.4,2,Investment,Molzhaninovskoe,27.27969514
12/15/15,44.5,27.9,5,12,1,1967,2,6,2,Investment,Birjulevo Vostochnoe,16.64321872
12/15/15,52.8,20.1,10,23,1,2012,1,15,1,Investment,Cheremushki,10.50526468
12/15/15,36.8,14.7,3,18,1,1994,1,9.2,2,Investment,Mar'ino,13.38582228
12/15/15,85.88,63.4,8,17,1,2016,3,10,1,OwnerOccupier,Tverskoe,0.072896553
12/15/15,31.4,18.2,1,9,1,1970,1,5.3,2,Investment,Ramenki,9.617185538
12/15/15,53.4,30.5,6,12,1,1983,2,8.8,3,Investment,Birjulevo Vostochnoe,18.63478601
12/15/15,43.92,38.78,9,25,4,2017,1,10,1,OwnerOccupier,Sviblovo,10.51446841
12/15/15,39.1,20.8,11,12,1,1982,1,8.6,2,Investment,Birjulevo Vostochnoe,19.34078334
12/15/15,62.1,62.1,2,17,1,2016,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
12/16/15,68.4,45.6,7,13,1,1971,3,7.1,2,Investment,Fili Davydkovo,9.439114969
12/16/15,37.7,19,9,17,1,2013,1,7.3,3,Investment,Poselenie Vnukovskoe,23.53775815
12/16/15,73.3,33,3,16,1,2017,2,8.8,1,OwnerOccupier,Severnoe,20.2919946
12/16/15,33.9,35.15,5,17,1,2017,1,10,1,OwnerOccupier,Donskoe,5.398726425
12/16/15,55.7,29.2,2,17,1,2004,2,11,2,Investment,Ljublino,11.85949883
12/16/15,58.6,42,4,5,2,1973,3,5.9,2,Investment,Poselenie Kokoshkino,32.70333728
12/16/15,54,32,13,14,1,2006,2,9.3,3,Investment,Juzhnoe Medvedkovo,13.03170415
12/16/15,51.3,31,13,17,1,1992,2,8.5,2,Investment,Mitino,16.9334225
12/16/15,45.8,45.8,2,17,4,2015,1,10,1,OwnerOccupier,Severnoe,20.2919946
12/16/15,44.3,30.2,3,5,1,1979,2,5.6,3,Investment,Poselenie Shhapovskoe,44.20939368
12/16/15,47.2,30.8,8,9,1,1969,2,6.2,2,Investment,Chertanovo Central'noe,14.16011798
12/16/15,30.7,19.2,3,5,2,1966,1,5.9,2,Investment,Ajeroport,6.125500399
12/16/15,78.5,47.8,14,17,1,2002,3,10.2,2,Investment,Mar'ino,13.06505558
12/16/15,59.1,42.1,5,9,1,1969,3,6.7,3,Investment,Troparevo-Nikulino,12.74721684
12/16/15,38.8,19.1,9,17,1,2014,1,7.4,3,Investment,Juzhnoe Medvedkovo,13.38511506
12/16/15,46.77,41.1,1,17,6,2015,1,8,1,OwnerOccupier,Poselenie Moskovskij,16.00085262
12/16/15,76.71,52.33,3,3,1,2016,3,10.2,1,OwnerOccupier,Savelki,36.43707024
12/16/15,53.9,22.5,3,25,1,2010,1,14.2,3,Investment,Poselenie Moskovskij,23.05979516
12/16/15,53.3,34.3,1,7,2,1926,2,9.5,2,Investment,Tverskoe,2.885651927
12/16/15,46.4,46.4,9,17,1,2016,2,9.2,1,OwnerOccupier,Poselenie Sosenskoe,21.06347842
12/16/15,68,51.76,6,17,1,2015,2,10,1,OwnerOccupier,Tverskoe,0.072896553
12/16/15,48.9,35,3,4,4,2016,2,9,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
12/16/15,62.2,34.8,5,11,1,2017,2,11.7,1,OwnerOccupier,Poselenie Vnukovskoe,21.69564948
12/16/15,44.05,35.81,15,17,1,2017,1,8.5,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
12/16/15,32.2,20.5,2,5,1,1965,1,5.3,2,Investment,Preobrazhenskoe,9.810493551
12/16/15,40.6,23.3,7,14,1,1971,2,6.1,2,Investment,Ljublino,11.50605656
12/16/15,32.4,18.7,3,9,1,1975,1,5.9,2,Investment,Chertanovo Central'noe,15.35489311
12/16/15,68.47,23.1,4,12,6,2017,2,9,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
12/16/15,59.7,44.6,2,5,1,1964,3,5.3,3,Investment,Nagatinskij Zaton,8.268599129
12/16/15,57.7,57.7,5,17,1,2016,2,9.7,1,OwnerOccupier,Chertanovo Juzhnoe,17.73458783
12/16/15,32.4,20,4,5,1,1963,1,5.4,3,Investment,Kuz'minki,11.4063787
12/16/15,32.9,19,9,9,1,1979,1,6.2,3,Investment,Mar'ino,12.97878724
12/16/15,72,45.6,4,5,2,1958,3,7.9,3,Investment,Presnenskoe,2.999342401
12/16/15,42.19,38.6,6,25,1,2017,1,10,1,OwnerOccupier,Mitino,18.7528432
12/16/15,35.63,57.69,6,17,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.3854552
12/16/15,42.7,18.5,17,23,4,2013,1,10.2,1,Investment,Strogino,14.72196922
12/16/15,69.79,35.88,1,14,6,2016,2,14.72,1,OwnerOccupier,Poselenie Moskovskij,16.00085262
12/16/15,33.32,39.2,13,17,1,2016,1,8,1,OwnerOccupier,Sviblovo,10.51446841
12/16/15,76.9,53,5,5,2,1958,4,9.2,3,Investment,Tekstil'shhiki,9.753659211
12/16/15,47.7,47.7,3,4,4,2016,2,10,1,OwnerOccupier,Poselenie Sosenskoe,21.06347842
12/16/15,46.2,27.5,7,14,5,1971,2,5.8,2,Investment,Babushkinskoe,12.28845165
12/16/15,39.2,39.2,10,17,1,2017,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,21.69564948
12/16/15,70.9,58.2,8,17,4,2017,2,10,1,OwnerOccupier,Alekseevskoe,6.497253538
12/16/15,31.2,20.6,8,9,2,1964,1,4.9,2,Investment,Sokolinaja Gora,6.389583569
12/16/15,42.8,26.6,5,5,2,1964,2,5.3,2,Investment,Ajeroport,8.454524924
12/16/15,48.4,31,4,12,5,1966,2,9.4,2,Investment,Savelki,36.41163478
