id,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district,price_full,quarter
20022,2014-06-24,6600000,15.44626836,38.0,18.0,8.0,5.0,17.0,Severnoe Medvedkovo,North Eastern ,173684.210526,Q2-14
20024,2014-06-24,5600000,15.06510547,44.0,29.0,5.0,5.0,5.0,Jaroslavskoe,North Eastern ,127272.727273,Q2-14
20025,2014-06-24,3760000,36.24755877,31.0,20.0,5.0,5.0,5.0,Troickij okrug,Troitsky  ,121290.322581,Q2-14
20026,2014-06-24,11900000,12.74023781,63.0,38.0,8.0,8.0,9.0,Juzhnoe Medvedkovo,North Eastern ,188888.888889,Q2-14
20027,2014-06-24,7600000,13.29140686,47.0,28.0,6.0,12.0,12.0,Otradnoe,North Eastern ,161702.12766,Q2-14
20028,2014-06-24,16081900,0.072896553,110.0,110.0,24.4444444444,8.0,8.0,Tverskoe,Central ,146199.090909,Q2-14
20030,2014-06-24,2000000,11.29414689,59.0,38.0,5.0,4.0,5.0,Metrogorodok,Eastern ,33898.3050847,Q2-14
20031,2014-06-24,2199436,28.73814133,29.0,27.0,10.0,4.0,20.0,Poselenie Filimonkovskoe,Novomoskovsky ,75842.6206897,Q2-14
20032,2014-06-24,8200000,7.936056694,39.0,19.0,8.0,7.0,17.0,Ramenki,Western ,210256.410256,Q2-14
20033,2014-06-24,5639370,21.60973301,74.0,74.0,13.1111498258,5.0,9.0,Poselenie Sosenskoe,Novomoskovsky ,76207.7027027,Q2-14
20034,2014-06-24,7139200,20.54946417,77.0,73.8356164384,19.9555720104,1.0,1.0,Nekrasovka,South Eastern ,92716.8831169,Q2-14
20035,2014-06-24,11300000,19.23567285,75.0,46.0,10.0,15.0,17.0,Mitino,North Western ,150666.666667,Q2-14
20036,2014-06-24,7000000,14.1043541,38.0,19.0,7.0,14.0,17.0,Moskvorech'e-Saburovo,Southern ,184210.526316,Q2-14
20037,2014-06-24,7514340,26.85302865,76.0,29.7391304348,8.17826086957,16.0,16.0,Poselenie Voskresenskoe,Novomoskovsky ,98872.8947368,Q2-14
20038,2014-06-24,6746700,21.90579236,62.0,62.0,12.0784313725,2.0,20.0,Poselenie Vnukovskoe,Novomoskovsky ,108817.741935,Q2-14
20039,2014-06-24,9000000,5.289359364,54.0,32.0,9.0,15.0,17.0,Donskoe,Southern ,166666.666667,Q2-14
20040,2014-06-24,4351147,22.69314038,56.0,27.0409356725,12.0181936322,9.0,17.0,Poselenie Moskovskij,Novomoskovsky ,77699.0535714,Q2-14
20041,2014-06-24,4640000,19.6919043,40.0,38.064516129,10.0169779287,16.0,17.0,Nekrasovka,South Eastern ,116000.0,Q2-14
20042,2014-06-24,3121872,51.34968656,53.0,53.0,10.0,3.0,3.0,Poselenie Novofedorovskoe,Troitsky ,58903.245283,Q2-14
20043,2014-06-24,8850000,17.60163678,54.0,32.0,9.0,10.0,16.0,Jasenevo,South Western ,163888.888889,Q2-14
20044,2014-06-24,5200000,25.65023591,41.0,36.4444444444,11.1358024691,1.0,9.0,Poselenie Voskresenskoe,Novomoskovsky ,126829.268293,Q2-14
20046,2014-06-24,10900000,14.93843701,67.0,46.0,7.0,16.0,16.0,Teplyj Stan,South Western ,162686.567164,Q2-14
20047,2014-06-24,6350000,12.39537294,35.0,19.0,10.0,11.0,12.0,Metrogorodok,Eastern ,181428.571429,Q2-14
20048,2014-06-24,7505406,22.45027177,62.0,62.0,10.3333333333,11.0,24.0,Poselenie Vnukovskoe,Novomoskovsky ,121054.935484,Q2-14
20049,2014-06-24,9203826,22.39685016,85.0,85.0,22.3684210526,10.0,20.0,Poselenie Vnukovskoe,Novomoskovsky ,108280.305882,Q2-14
20050,2014-06-24,12245000,11.04441777,75.0,41.0,8.0,14.0,14.0,Koptevo,Northern ,163266.666667,Q2-14
20051,2014-06-24,5561042,22.56765524,44.0,44.0,8.85964912281,17.0,17.0,Poselenie Sosenskoe,Novomoskovsky ,126387.318182,Q2-14
20052,2014-06-24,2170303,28.61011658,28.0,26.9230769231,8.97435897436,12.0,12.0,Poselenie Filimonkovskoe,Novomoskovsky ,77510.8214286,Q2-14
20053,2014-06-24,7500000,6.45805583,31.0,17.0,6.0,7.0,8.0,Ajeroport,Northern ,241935.483871,Q2-14
20054,2014-06-24,4273500,0.072896553,37.0,37.0,8.22222222222,8.0,17.0,Tverskoe,Central ,115500.0,Q2-14
20055,2014-06-24,5700000,13.03466354,51.0,30.0,8.0,10.0,16.0,Zapadnoe Degunino,Northern ,111764.705882,Q2-14
20056,2014-06-24,8200031,19.1706772,112.0,112.0,112.0,3.0,3.0,Poselenie Sosenskoe,Novomoskovsky ,73214.5625,Q2-14
20057,2014-06-24,6000000,2.711030916,38.0,19.0,10.0,13.0,16.0,Krasnosel'skoe,Central ,157894.736842,Q2-14
20058,2014-06-24,5650000,20.48691395,38.0,20.0,8.0,2.0,14.0,Severnoe Butovo,South Western ,148684.210526,Q2-14
20059,2014-06-24,23600000,13.86149765,102.0,63.0,10.0,3.0,22.0,Strogino,North Western ,231372.54902,Q2-14
20060,2014-06-24,5820000,18.08210576,43.0,43.0,13.337962963,1.0,1.0,Mitino,North Western ,135348.837209,Q2-14
20061,2014-06-24,1000000,9.589199788,31.0,15.0,6.0,1.0,9.0,Pechatniki,South Eastern ,32258.0645161,Q2-14
20062,2014-06-24,6280450,35.93747379,60.0,57.9310344828,10.2231237323,1.0,7.0,Krjukovo,Zelenograd ,104674.166667,Q2-14
20063,2014-06-24,5000000,9.727216722,31.0,19.0,5.0,1.0,4.0,Horoshevo-Mnevniki,North Western ,161290.322581,Q2-14
20064,2014-06-24,13399171,18.7528432,94.0,88.125,15.4963768116,1.0,2.0,Mitino,North Western ,142544.37234,Q2-14
20065,2014-06-24,12600000,10.70523203,82.0,54.0,9.0,8.0,8.0,Nagornoe,Southern ,153658.536585,Q2-14
20066,2014-06-24,4800000,14.97113906,32.0,18.0,6.0,2.0,9.0,Gol'janovo,Eastern ,150000.0,Q2-14
20067,2014-06-24,6400000,6.912438368,28.0,11.0,7.0,8.0,9.0,Ramenki,Western ,228571.428571,Q2-14
20068,2014-06-24,7612000,5.732835168,38.0,19.0,8.0,16.0,17.0,Donskoe,Southern ,200315.789474,Q2-14
20069,2014-06-24,12200000,14.14371004,92.0,54.0,10.0,3.0,12.0,Novokosino,Eastern ,132608.695652,Q2-14
20070,2014-06-24,5398575,6.286366992,31.0,30.5,6.77777777778,4.0,12.0,Horoshevskoe,Northern ,174147.580645,Q2-14
20071,2014-06-24,4612776,25.02885405,39.0,39.0,11.5945945946,1.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,118276.307692,Q2-14
20072,2014-06-24,12000000,6.155764657,82.0,54.0,9.0,3.0,8.0,Lefortovo,South Eastern ,146341.463415,Q2-14
20073,2014-06-24,9000000,13.7561372,53.0,33.0,9.0,3.0,5.0,Pokrovskoe Streshnevo,North Western ,169811.320755,Q2-14
20074,2014-06-24,6800000,9.478835742,38.0,19.0,7.0,13.0,14.0,Tekstil'shhiki,South Eastern ,178947.368421,Q2-14
20075,2014-06-24,6400000,12.01285512,37.0,22.0,7.0,9.0,9.0,Chertanovo Severnoe,Southern ,172972.972973,Q2-14
20076,2014-06-24,5850000,14.09552138,38.0,19.0,8.0,9.0,19.0,Mar'ino,South Eastern ,153947.368421,Q2-14
20077,2014-06-24,6500000,10.32072754,42.0,29.0,4.0,4.0,17.0,Perovo,Eastern ,154761.904762,Q2-14
20078,2014-06-24,6500000,11.13174226,37.0,19.0,9.0,2.0,14.0,Rjazanskij,South Eastern ,175675.675676,Q2-14
20079,2014-06-24,6100000,16.70802099,35.0,19.0,10.0,9.0,12.0,Severnoe Tushino,North Western ,174285.714286,Q2-14
20080,2014-06-24,6900000,10.39447802,44.0,28.0,5.0,3.0,5.0,Nagornoe,Southern ,156818.181818,Q2-14
20081,2014-06-24,6314880,21.64326296,73.0,73.0,17.52,12.0,12.0,Poselenie Sosenskoe,Novomoskovsky ,86505.2054795,Q2-14
20082,2014-06-24,10500000,3.575810072,48.0,29.0,9.0,9.0,12.0,Taganskoe,Central ,218750.0,Q2-14
20083,2014-06-24,8700000,15.71007088,63.0,46.0,5.0,7.0,9.0,Orehovo-Borisovo Severnoe,Southern ,138095.238095,Q2-14
20084,2014-06-24,4000000,14.21260146,38.0,19.0,9.0,3.0,14.0,Ljublino,South Eastern ,105263.157895,Q2-14
20085,2014-06-24,9000000,7.827440168,45.0,29.0,5.0,4.0,5.0,Filevskij Park,Western ,200000.0,Q2-14
20086,2014-06-24,2000000,4.835806615,44.0,27.0,6.0,1.0,9.0,Basmannoe,Central ,45454.5454545,Q2-14
20087,2014-06-25,32945228,4.265688359,112.0,112.0,12.0,7.0,9.0,Presnenskoe,Central ,294153.821429,Q2-14
20088,2014-06-25,6300000,12.15619734,44.0,17.0,9.0,4.0,16.0,Vostochnoe Degunino,Northern ,143181.818182,Q2-14
20089,2014-06-25,6293375,25.02885405,52.0,52.0,15.4594594595,1.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,121026.442308,Q2-14
20090,2014-06-25,11600000,13.02582819,67.0,40.0,8.0,2.0,16.0,Kuncevo,Western ,173134.328358,Q2-14
20091,2014-06-25,5859700,21.64326296,76.0,76.0,18.24,8.0,17.0,Poselenie Sosenskoe,Novomoskovsky ,77101.3157895,Q2-14
20092,2014-06-25,15469574,10.48800676,78.0,78.0,18.8900293255,1.0,12.0,Izmajlovo,Eastern ,198327.871795,Q2-14
20093,2014-06-25,6200000,12.70281993,44.0,29.0,6.0,2.0,9.0,Chertanovo Severnoe,Southern ,140909.090909,Q2-14
20095,2014-06-25,6825403,22.2224338,61.0,61.0,11.2477375566,10.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,111891.852459,Q2-14
20096,2014-06-25,3561990,51.34968656,67.0,67.0,19.7058823529,3.0,17.0,Poselenie Novofedorovskoe,Troitsky ,53164.0298507,Q2-14
20097,2014-06-25,9500000,19.45378383,52.0,30.0,8.0,7.0,12.0,Severnoe Butovo,South Western ,182692.307692,Q2-14
20098,2014-06-25,8000000,7.859270231,50.0,28.0,11.0,13.0,16.0,Tekstil'shhiki,South Eastern ,160000.0,Q2-14
20099,2014-06-25,8700000,18.063071,61.0,31.0,12.0,14.0,14.0,Severnoe,North Eastern ,142622.95082,Q2-14
20100,2014-06-25,9700000,16.17299745,57.0,37.0,6.0,5.0,9.0,Orehovo-Borisovo Severnoe,Southern ,170175.438596,Q2-14
20101,2014-06-25,3063307,51.34968656,54.0,54.0,15.8823529412,2.0,2.0,Poselenie Novofedorovskoe,Troitsky ,56727.9074074,Q2-14
20102,2014-06-25,4640000,20.54946417,40.0,38.0,10.0,3.0,17.0,Nekrasovka,South Eastern ,116000.0,Q2-14
20103,2014-06-25,7100000,12.96895259,45.0,29.0,6.0,1.0,9.0,Chertanovo Severnoe,Southern ,157777.777778,Q2-14
20104,2014-06-25,6868785,2.371242696,62.0,39.8544264976,7.87367938124,4.0,20.0,Hamovniki,Central ,110786.854839,Q2-14
20105,2014-06-25,6100000,10.75381974,122.0,60.0,12.0,22.0,48.0,Horoshevo-Mnevniki,North Western ,50000.0,Q2-14
20106,2014-06-25,15100000,4.040648979,59.0,35.0,7.0,8.0,16.0,Presnenskoe,Central ,255932.20339,Q2-14
20107,2014-06-25,8800000,14.24116231,53.0,38.0,6.0,9.0,16.0,Mozhajskoe,Western ,166037.735849,Q2-14
20108,2014-06-25,7950000,12.54530485,62.0,45.0,6.0,6.0,12.0,Mar'ino,South Eastern ,128225.806452,Q2-14
20109,2014-06-25,2000000,16.61522057,37.0,19.0,7.0,17.0,17.0,Solncevo,Western ,54054.0540541,Q2-14
20110,2014-06-25,9800000,8.986426975,59.0,42.0,5.0,2.0,5.0,Shhukino,North Western ,166101.694915,Q2-14
20111,2014-06-25,9680127,17.71852563,57.0,53.6470588235,14.4684491979,1.0,19.0,Mitino,North Western ,169826.789474,Q2-14
20112,2014-06-25,6450000,11.31276271,45.0,30.0,5.0,3.0,5.0,Severnoe Izmajlovo,Eastern ,143333.333333,Q2-14
20113,2014-06-25,6785090,21.60973301,77.0,77.0,13.6426829268,5.0,16.0,Poselenie Sosenskoe,Novomoskovsky ,88118.0519481,Q2-14
20114,2014-06-25,6700000,13.9310629,44.0,29.0,6.0,2.0,9.0,Chertanovo Severnoe,Southern ,152272.727273,Q2-14
20115,2014-06-25,2118372,51.34968656,34.0,34.0,10.0,1.0,4.0,Poselenie Novofedorovskoe,Troitsky ,62305.0588235,Q2-14
20116,2014-06-25,8600000,9.542925195,60.0,44.0,6.0,9.0,9.0,Pechatniki,South Eastern ,143333.333333,Q2-14
20117,2014-06-25,12300000,16.58742878,77.0,45.0,10.0,5.0,16.0,Lianozovo,North Eastern ,159740.25974,Q2-14
20118,2014-06-25,3993845,27.54428917,40.0,31.5,12.3260869565,17.0,22.0,Poselenie Shherbinka,Novomoskovsky ,99846.125,Q2-14
20119,2014-06-25,5300000,12.71010919,30.0,18.0,5.0,1.0,5.0,Izmajlovo,Eastern ,176666.666667,Q2-14
20120,2014-06-25,4640000,20.54946417,40.0,38.3561643836,10.3665309145,14.0,17.0,Nekrasovka,South Eastern ,116000.0,Q2-14
20121,2014-06-25,3000000,21.9729463,27.0,12.0,6.0,19.0,27.0,Poselenie Sosenskoe,Novomoskovsky ,111111.111111,Q2-14
20122,2014-06-25,2700000,11.56263293,59.0,33.0,10.0,22.0,22.0,Obruchevskoe,South Western ,45762.7118644,Q2-14
20123,2014-06-25,7500000,37.64251224,54.0,28.0,9.0,6.0,14.0,Matushkino,Zelenograd ,138888.888889,Q2-14
20124,2014-06-25,7050000,16.76804106,49.0,47.0,9.0,4.0,14.0,Chertanovo Juzhnoe,Southern ,143877.55102,Q2-14
20125,2014-06-25,6100000,10.97860911,38.0,20.0,8.0,2.0,12.0,Otradnoe,North Eastern ,160526.315789,Q2-14
20126,2014-06-25,6150000,10.85786416,43.0,28.0,5.0,4.0,5.0,Ljublino,South Eastern ,143023.255814,Q2-14
20127,2014-06-25,6550000,37.28086455,47.0,28.0,7.0,3.0,14.0,Savelki,Zelenograd ,139361.702128,Q2-14
20128,2014-06-25,5500000,10.97313401,30.0,17.0,5.0,1.0,5.0,Novogireevo,Eastern ,183333.333333,Q2-14
20129,2014-06-25,8986475,21.70767232,84.0,84.0,59.2941176471,2.0,20.0,Poselenie Vnukovskoe,Novomoskovsky ,106981.845238,Q2-14
20130,2014-06-25,5800000,13.67989187,35.0,17.0,6.0,4.0,12.0,Juzhnoe Medvedkovo,North Eastern ,165714.285714,Q2-14
20131,2014-06-25,12500000,9.439114969,66.0,45.0,7.0,8.0,13.0,Fili Davydkovo,Western ,189393.939394,Q2-14
20132,2014-06-25,7400000,9.568890071,50.0,30.0,8.0,1.0,17.0,Bogorodskoe,Eastern ,148000.0,Q2-14
20133,2014-06-25,6726455,15.75024402,68.0,68.0,15.5513043478,1.0,17.0,Poselenie Moskovskij,Novomoskovsky ,98918.4558824,Q2-14
20134,2014-06-25,9600000,6.91719156,53.0,40.0,5.0,5.0,5.0,Alekseevskoe,North Eastern ,181132.075472,Q2-14
20135,2014-06-25,5900000,10.15250217,33.0,21.0,5.0,4.0,9.0,Fili Davydkovo,Western ,178787.878788,Q2-14
20136,2014-06-25,11913737,13.58924827,86.0,86.0,22.4347826087,10.0,17.0,Hovrino,Northern ,138531.825581,Q2-14
20137,2014-06-25,22500000,13.6328907,119.0,65.0,18.0,8.0,25.0,Juzhnoe Tushino,North Western ,189075.630252,Q2-14
20138,2014-06-25,8460000,6.379088228,91.0,63.0,7.0,2.0,8.0,Gagarinskoe,South Western ,92967.032967,Q2-14
20139,2014-06-25,4661000,19.6919043,39.0,37.1129032258,9.76655348048,21.0,25.0,Nekrasovka,South Eastern ,119512.820513,Q2-14
20140,2014-06-25,18000000,8.393806879,107.0,65.0,11.0,9.0,12.0,Ajeroport,Northern ,168224.299065,Q2-14
20141,2014-06-25,8250000,7.484098778,44.0,27.0,5.0,4.0,5.0,Preobrazhenskoe,Eastern ,187500.0,Q2-14
20142,2014-06-25,6000000,15.64402897,38.0,19.0,8.0,8.0,17.0,Brateevo,Southern ,157894.736842,Q2-14
20143,2014-06-25,4964035,29.13376481,56.0,56.0,14.7368421053,4.0,12.0,Poselenie Desjonovskoe,Novomoskovsky ,88643.4821429,Q2-14
20144,2014-06-25,4300000,5.339708468,36.0,20.0,6.0,2.0,4.0,Nizhegorodskoe,South Eastern ,119444.444444,Q2-14
20145,2014-06-25,12750000,3.72137874,66.0,44.0,9.0,7.0,12.0,Tverskoe,Central ,193181.818182,Q2-14
20146,2014-06-25,2170303,28.75536526,28.0,27.5692307692,5.4358974359,11.0,12.0,Poselenie Filimonkovskoe,Novomoskovsky ,77510.8214286,Q2-14
20147,2014-06-25,7224896,22.37012991,61.0,61.0,13.0604145602,9.0,22.0,Poselenie Vnukovskoe,Novomoskovsky ,118440.918033,Q2-14
20148,2014-06-25,14100000,12.74386852,79.0,45.0,12.0,17.0,17.0,Beskudnikovskoe,Northern ,178481.012658,Q2-14
20149,2014-06-25,7900000,10.82429286,55.0,36.0,5.0,5.0,5.0,Zjuzino,South Western ,143636.363636,Q2-14
20150,2014-06-25,15800000,9.185729777,60.0,33.0,12.0,3.0,17.0,Cheremushki,South Western ,263333.333333,Q2-14
20151,2014-06-25,5888063,16.95715522,62.0,62.0,11.4552093476,14.0,17.0,Solncevo,Western ,94968.7580645,Q2-14
20152,2014-06-25,8600000,16.70894266,59.0,44.0,5.0,8.0,9.0,Severnoe Tushino,North Western ,145762.711864,Q2-14
20153,2014-06-25,6400000,13.0428641,45.0,29.0,5.0,4.0,5.0,Golovinskoe,Northern ,142222.222222,Q2-14
20154,2014-06-25,8200000,15.79069822,46.0,29.0,6.0,2.0,12.0,Bibirevo,North Eastern ,178260.869565,Q2-14
20155,2014-06-26,5750000,11.03180155,32.0,18.0,6.0,2.0,9.0,Otradnoe,North Eastern ,179687.5,Q2-14
20156,2014-06-26,10888000,10.87238071,68.0,24.1777777778,6.04444444444,1.0,7.0,Koptevo,Northern ,160117.647059,Q2-14
20157,2014-06-26,8300000,13.25958714,54.0,32.0,9.0,10.0,17.0,Mar'ino,South Eastern ,153703.703704,Q2-14
20158,2014-06-26,21400000,10.68093914,114.0,74.0,9.0,10.0,14.0,Sviblovo,North Eastern ,187719.298246,Q2-14
20159,2014-06-26,3899303,28.73814133,52.0,50.8936170213,18.8494877857,8.0,9.0,Poselenie Filimonkovskoe,Novomoskovsky ,74986.5961538,Q2-14
20160,2014-06-26,11000000,13.63814417,58.0,34.0,9.0,19.0,22.0,Troparevo-Nikulino,Western ,189655.172414,Q2-14
20161,2014-06-26,3000000,20.78958177,35.0,14.0,9.0,5.0,17.0,Novo-Peredelkino,Western ,85714.2857143,Q2-14
20162,2014-06-26,4850000,18.90097529,34.0,19.0,9.0,7.0,12.0,Birjulevo Vostochnoe,Southern ,142647.058824,Q2-14
20163,2014-06-26,6925847,26.09730228,79.0,79.0,18.3720930233,11.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky ,87668.9493671,Q2-14
20164,2014-06-26,5750000,9.612949931,35.0,19.0,10.0,2.0,12.0,Pechatniki,South Eastern ,164285.714286,Q2-14
20165,2014-06-26,6397230,21.26297895,16.0,16.0,4.56837280367,2.0,20.0,Poselenie Sosenskoe,Novomoskovsky ,399826.875,Q2-14
20166,2014-06-26,6030000,22.32664142,37.0,19.0,7.0,13.0,17.0,Juzhnoe Butovo,South Western ,162972.972973,Q2-14
20167,2014-06-26,17016210,10.91522293,99.0,99.0,24.75,17.0,17.0,Ramenki,Western ,171880.909091,Q2-14
20168,2014-06-26,6300000,9.519553965,32.0,19.0,6.0,2.0,9.0,Cheremushki,South Western ,196875.0,Q2-14
20169,2014-06-26,5250000,14.94981673,31.0,19.0,5.0,2.0,5.0,Juzhnoe Tushino,North Western ,169354.83871,Q2-14
20170,2014-06-26,5867427,22.37012991,46.0,46.0,9.8488372093,13.0,24.0,Poselenie Vnukovskoe,Novomoskovsky ,127552.76087,Q2-14
20171,2014-06-26,7200000,11.50862552,35.0,14.0,10.0,9.0,22.0,Moskvorech'e-Saburovo,Southern ,205714.285714,Q2-14
20172,2014-06-26,6074821,0.072896553,51.0,51.0,11.3333333333,4.0,17.0,Tverskoe,Central ,119114.137255,Q2-14
20173,2014-06-26,8100000,8.215013039,49.0,30.0,6.0,2.0,9.0,Nagatinskij Zaton,Southern ,165306.122449,Q2-14
20174,2014-06-26,9300000,12.1211412,63.0,38.0,8.0,6.0,9.0,Otradnoe,North Eastern ,147619.047619,Q2-14
20175,2014-06-26,2500000,3.55898189,33.0,19.0,6.0,5.0,9.0,Meshhanskoe,Central ,75757.5757576,Q2-14
20176,2014-06-26,7050000,8.036276688,43.0,29.0,5.0,3.0,9.0,Tekstil'shhiki,South Eastern ,163953.488372,Q2-14
20177,2014-06-26,3352980,23.84480449,59.0,30.0,10.0,11.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,56830.1694915,Q2-14
20178,2014-06-26,4313750,25.89297057,34.0,15.0,8.0,1.0,17.0,Poselenie Voskresenskoe,Novomoskovsky ,126875.0,Q2-14
20179,2014-06-26,4923355,15.86904434,55.0,55.0,14.3703007519,1.0,12.0,Zapadnoe Degunino,Northern ,89515.5454545,Q2-14
20180,2014-06-26,14500000,7.186069678,62.0,34.0,8.0,7.0,12.0,Gagarinskoe,South Western ,233870.967742,Q2-14
20181,2014-06-26,6241050,36.39579596,60.0,60.0,16.0,10.0,18.0,Krjukovo,Zelenograd ,104017.5,Q2-14
20182,2014-06-26,5880639,16.95715522,64.0,64.0,11.8247322298,14.0,17.0,Solncevo,Western ,91884.984375,Q2-14
20183,2014-06-26,15200000,7.584743358,74.0,44.0,10.0,14.0,17.0,Filevskij Park,Western ,205405.405405,Q2-14
20184,2014-06-26,10800000,2.545350663,35.0,18.0,6.0,5.0,8.0,Basmannoe,Central ,308571.428571,Q2-14
20185,2014-06-26,6300000,13.35638359,45.0,28.0,5.0,5.0,5.0,Losinoostrovskoe,North Eastern ,140000.0,Q2-14
20186,2014-06-26,9500000,15.38584192,64.0,45.0,6.0,3.0,12.0,Orehovo-Borisovo Severnoe,Southern ,148437.5,Q2-14
20187,2014-06-26,5250000,12.6256087,36.0,21.0,6.0,7.0,9.0,Veshnjaki,Eastern ,145833.333333,Q2-14
20188,2014-06-26,5151300,35.77068703,75.0,73.9864864865,18.9267756128,2.0,4.0,Poselenie Pervomajskoe,Troitsky ,68684.0,Q2-14
20189,2014-06-26,5000000,7.535847767,33.0,18.0,5.0,4.0,5.0,Sokolinaja Gora,Eastern ,151515.151515,Q2-14
20190,2014-06-26,4578400,19.6919043,38.0,36.1612903226,9.51612903226,13.0,17.0,Nekrasovka,South Eastern ,120484.210526,Q2-14
20191,2014-06-26,8300000,14.76467598,45.0,30.0,6.0,4.0,9.0,Juzhnoe Tushino,North Western ,184444.444444,Q2-14
20192,2014-06-26,4640000,20.54946417,38.0,36.4383561644,9.84820436875,3.0,17.0,Nekrasovka,South Eastern ,122105.263158,Q2-14
20193,2014-06-26,6466800,10.46047102,63.0,60.5454545455,15.2973887814,9.0,17.0,Tekstil'shhiki,South Eastern ,102647.619048,Q2-14
20194,2014-06-26,6028200,19.6919043,59.0,56.1451612903,14.7750424448,4.0,25.0,Nekrasovka,South Eastern ,102172.881356,Q2-14
20195,2014-06-26,5845213,22.92187194,64.0,64.0,20.0,16.0,17.0,Poselenie Moskovskij,Novomoskovsky ,91331.453125,Q2-14
20196,2014-06-26,11400000,15.9300862,77.0,46.0,10.0,8.0,16.0,Orehovo-Borisovo Severnoe,Southern ,148051.948052,Q2-14
20197,2014-06-26,6469200,35.93747379,59.0,56.9655172414,10.0527383367,1.0,10.0,Krjukovo,Zelenograd ,109647.457627,Q2-14
20198,2014-06-26,6460000,35.93747379,64.0,61.7931034483,10.9046653144,1.0,3.0,Krjukovo,Zelenograd ,100937.5,Q2-14
20199,2014-06-26,6500000,7.07979362,38.0,19.0,9.0,1.0,14.0,Alekseevskoe,North Eastern ,171052.631579,Q2-14
20200,2014-06-26,6782490,21.81418336,56.0,56.0,16.1212121212,18.0,20.0,Poselenie Sosenskoe,Novomoskovsky ,121115.892857,Q2-14
20201,2014-06-26,34717724,4.191218023,156.0,151.086614173,14.7401574803,10.0,18.0,Danilovskoe,Southern ,222549.512821,Q2-14
20202,2014-06-26,16600000,4.694896247,71.0,44.0,9.0,2.0,9.0,Begovoe,Northern ,233802.816901,Q2-14
20203,2014-06-26,5050000,17.23551245,26.0,15.0,6.0,7.0,9.0,Chertanovo Juzhnoe,Southern ,194230.769231,Q2-14
20204,2014-06-26,4950000,39.19182666,41.0,20.0,8.0,8.0,14.0,Krjukovo,Zelenograd ,120731.707317,Q2-14
20205,2014-06-26,10700000,6.326798854,52.0,30.0,8.0,17.0,17.0,Horoshevskoe,Northern ,205769.230769,Q2-14
20207,2014-06-26,4500000,14.00186418,53.0,30.0,8.0,12.0,12.0,Altuf'evskoe,North Eastern ,84905.6603774,Q2-14
20208,2014-06-26,4900000,10.80548639,32.0,18.0,6.0,4.0,5.0,Koptevo,Northern ,153125.0,Q2-14
20209,2014-06-26,6850000,13.16238548,41.0,22.0,6.0,5.0,14.0,Chertanovo Severnoe,Southern ,167073.170732,Q2-14
20210,2014-06-26,6093487,22.2224338,51.0,51.0,9.40384615385,6.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,119480.137255,Q2-14
20211,2014-06-26,6250000,5.953998853,35.0,17.0,5.0,2.0,5.0,Lefortovo,South Eastern ,178571.428571,Q2-14
20212,2014-06-26,12600000,9.452737522,74.0,49.0,8.0,2.0,5.0,Shhukino,North Western ,170270.27027,Q2-14
20213,2014-06-26,12800000,9.587681814,57.0,32.0,10.0,14.0,17.0,Ramenki,Western ,224561.403509,Q2-14
20214,2014-06-26,6500000,16.24265661,65.0,33.0,9.0,9.0,15.0,Birjulevo Vostochnoe,Southern ,100000.0,Q2-14
20215,2014-06-26,5115357,29.13376481,60.0,60.0,15.7894736842,5.0,17.0,Poselenie Desjonovskoe,Novomoskovsky ,85255.95,Q2-14
20216,2014-06-26,6700000,13.21414702,44.0,28.0,5.0,6.0,12.0,Pokrovskoe Streshnevo,North Western ,152272.727273,Q2-14
20217,2014-06-26,9650000,27.0456314,97.0,52.0,12.0,9.0,14.0,Juzhnoe Butovo,South Western ,99484.5360825,Q2-14
20218,2014-06-26,6800000,8.211523311,38.0,19.0,9.0,4.0,16.0,Bogorodskoe,Eastern ,178947.368421,Q2-14
20219,2014-06-26,5300000,6.023543461,40.0,25.0,6.0,2.0,16.0,Juzhnoportovoe,South Eastern ,132500.0,Q2-14
20220,2014-06-26,5000000,13.66750673,40.0,23.0,5.0,12.0,14.0,Vostochnoe Izmajlovo,Eastern ,125000.0,Q2-14
20221,2014-06-26,6815000,19.98516602,37.0,19.0,7.0,14.0,17.0,Mitino,North Western ,184189.189189,Q2-14
20222,2014-06-26,10000000,2.212864043,148.0,97.0,23.0,6.0,7.0,Basmannoe,Central ,67567.5675676,Q2-14
20223,2014-06-26,6100000,7.765498021,45.0,30.0,5.0,2.0,5.0,Tekstil'shhiki,South Eastern ,135555.555556,Q2-14
20224,2014-06-26,7600000,20.25325176,59.0,32.0,12.0,16.0,17.0,Nekrasovka,South Eastern ,128813.559322,Q2-14
20225,2014-06-26,8300000,10.92361475,38.0,19.0,7.0,17.0,17.0,Sviblovo,North Eastern ,218421.052632,Q2-14
20226,2014-06-26,5654040,21.64326296,74.0,74.0,17.76,6.0,15.0,Poselenie Sosenskoe,Novomoskovsky ,76405.9459459,Q2-14
