image,imdb_score,link,X,Film,Year,Director.Filmmaker.Name,Location.Display.Text,LATITUDE,LONGITUDE,Borough,Neighborhood,Media,IMDB.LINK,director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,num_voted_users,actor_3_name,facenumber_in_poster,plot_keywords,budget,title_year,imdb_score
https://images-na.ssl-images-amazon.com/images/M/MV5BMTNhNzU5OGItZDk5Zi00NjJlLTkzMGMtZDNmNjQ5ZjZjZjRhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,7.2,http://imdb.com/title/tt0078444/?ref_=fn_tt_tt_1,13,An Unmarried Woman,1978,Paul Mazursky,Mercer St. between Spring and Broome<br>SoHo<br>Manhattan,40.72255913,-74.00029063,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0078444/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMzU0YzkzYjItOThjNi00NTU4LWIxZDEtN2U4NmFkMGFiOWI3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,5.2,http://imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,209,The Wiz,1978,Sidney Lumet,World Trade Center<br>Lower Manhattan,40.71092245,-74.01405036,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0078504/,Sidney Lumet,118,Diana Ross,13000000,Adventure,Lena Horne,The Wizâ_,10895,Theresa Merritt,0,melancholy|new york city|sadness|teacher|wizard,2.40E+07,1978,5.2
"https://images-na.ssl-images-amazon.com/images/M/MV5BODUzNjUzNzIzM15BMl5BanBnXkFtZTcwMjc4MjkzNA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",7.6,http://imdb.com/title/tt0079261/?ref_=fn_tt_tt_1,73,Hair,1979,Milos Forman,Sheep's Meadow<br>Central Park<br>Manhattan,40.77179937,-73.97488475,Manhattan,Central Park,Film,http://www.imdb.com/title/tt0079261/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNDM3YjNlYmMtOGY3NS00MmRjLWIyY2UtNDA0MWM3OTNlZTY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,7.8,http://imdb.com/title/tt0079417/?ref_=fn_tt_tt_1,97,Kramer vs. Kramer,1979,Robert Benton,P.S. 6 (45 E. 81st St.)<br>Upper East Side<br>Manhattan,40.777554,-73.960694,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0079417/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY1000_CR0,0,666,1000_AL_.jpg",8,http://imdb.com/title/tt0079522/?ref_=fn_tt_tt_1,105,Manhattan,1979,Woody Allen,MoMA<br>W. 53rd St.<br>Manhattan,40.76113835,-73.97720218,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0079522/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BYTU2MWRiMTMtYzAzZi00NGYzLTlkMDEtNWQ3MzZlNTJlNzZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SY1000_CR0,0,656,1000_AL_.jpg",7.7,http://imdb.com/title/tt0080120/?ref_=fn_tt_tt_1,208,The Warriors,1979,Walter Hill,Subway Car<br>Coney Island<br>Brooklyn,40.5757606,-73.98127377,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0080120/,NA,NA,NA,NA,Action,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BYTU2MWRiMTMtYzAzZi00NGYzLTlkMDEtNWQ3MzZlNTJlNzZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SY1000_CR0,0,656,1000_AL_.jpg",7.7,http://imdb.com/title/tt0080120/?ref_=fn_tt_tt_1,207,The Warriors,1979,Walter Hill,Astroland<br>Coney Island <br>Brooklyn,40.57464417,-73.97885978,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0080120/,NA,NA,NA,NA,Action,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNTg5MGYwMjgtOWM1Yi00MWQzLWFjOTItNzk2MTU2MTYwM2NkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg,6.4,http://imdb.com/title/tt0080569/?ref_=fn_tt_tt_1,42,Cruising,1980,William Friedkin,West Village<br>Manhattan,40.72898243,-74.0008378,Manhattan,West Village,Film,http://www.imdb.com/title/tt0080569/,NA,NA,NA,NA,Action,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNTg5MGYwMjgtOWM1Yi00MWQzLWFjOTItNzk2MTU2MTYwM2NkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg,6.4,http://imdb.com/title/tt0080569/?ref_=fn_tt_tt_1,43,Cruising,1980,William Friedkin,Central Park<br>Manhattan,40.77920907,-73.9711833,Manhattan,Central Park,Film,http://www.imdb.com/title/tt0080569/,NA,NA,NA,NA,Action,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMzk2NzA4NjQ4NV5BMl5BanBnXkFtZTgwMzE4OTI1MDE@._V1_.jpg,6.6,http://imdb.com/title/tt0080716/?ref_=fn_tt_tt_1,54,Fame,1980,Alan Parker,High School of the Performing Arts<br>120 W. 46th St.<br>Manhattan,40.757566,-73.983047,Manhattan,Times Square,Film,http://www.imdb.com/title/tt0080716/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMzk2NzA4NjQ4NV5BMl5BanBnXkFtZTgwMzE4OTI1MDE@._V1_.jpg,6.6,http://imdb.com/title/tt0080716/?ref_=fn_tt_tt_1,55,Fame,1980,Alan Parker,W. 59th St. and Tenth Ave.<br>Upper West Side<br>Manhattan,40.7704,-73.9876,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0080716/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzA2NmZmNGEtNjE5YS00NDI3LTk5YjktOTI1ODUzMzRhYTdmXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SY1000_CR0,0,754,1000_AL_.jpg",6.7,http://imdb.com/title/tt0081635/?ref_=fn_tt_tt_1,212,Times Square,1980,Allan Moyle,W. 42nd St. between Seventh Ave. and Eighth Ave.<br>Times Square<br>Manhattan,40.75668492,-73.98842454,Manhattan,Times Square,Film,http://www.imdb.com/title/tt0081635/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BZjc4NGYwYmQtZDgyYi00OTQ1LWJmOTgtNWEwNmY1NjczMzVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,6.9,http://imdb.com/title/tt0082031/?ref_=fn_tt_tt_1,19,Arthur,1981,Steve Gordon,Bergdorf's at 754 Fifth Ave.<br>Midtown<br>Manhattan,40.763334,-73.973891,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0082031/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BOGY2OWViYmUtMjU4Ny00ZTM1LTlhZWItYmEwOGEyMDAwM2YwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg,6.7,http://imdb.com/title/tt0082402/?ref_=fn_tt_tt_1,58,Fort Apache the Bronx,1981,Daniel Petrie,A South Bronx rooftop<br>The Bronx,40.81744688,-73.90884876,The Bronx,The Bronx,Film,http://imdb.com/title/tt0082402/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNWFlMjNlZWUtMTYzNy00ZjA4LWE2YTItOGE3NWVjZDBhOWI3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,7.8,http://imdb.com/title/tt0082783/?ref_=fn_tt_tt_1,117,My Dinner with Andr_,1991,Louis Malle,Subway ,40.71860728,-73.98836017,Manhattan,Lower East Side,Film,http://imdb.com/title/tt0082783/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMTcwMjQ3M15BMl5BanBnXkFtZTcwMjMxMTUyMQ@@._V1_.jpg,6.4,http://imdb.com/title/tt0082817/?ref_=fn_tt_tt_1,120,Nighthawks,1981,Bruce Malmuth,Roosevelt Island Tramway<br>Manhattan,40.75835906,-73.95694613,Manhattan,Roosevelt Island,Film,http://www.imdb.com/title/tt0082817/,Bruce Malmuth,99,Lindsay Wagner,NA,Action,Sylvester Stallone,Nighthawksâ_,12519,Persis Khambatta,2,bomb|new york city|partner|shooting|terrorist,5.00E+06,1981,6.4
https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0ZTQ3ODAtMjUwMi00YzQ2LTgyMDAtZWY4ZGIxNTRlYzIwXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_.jpg,7.3,http://imdb.com/title/tt0082970/?ref_=fn_tt_tt_1,132,Ragtime,1981,Milos Forman,E. 11th St. between Ave. A and Ave. B<br>East Village<br>Manhattan,40.72795799,-73.9806515,Manhattan,East Village,Film,http://www.imdb.com/title/tt0082970/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNTRkMGEzNmQtMzM2OC00ODNhLWE5NjUtZTVhZmNjMDU1MGFlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,6.3,http://imdb.com/title/tt0083336/?ref_=fn_tt_tt_1,228,Wolfen,1981,Michael Wadleigh,Charlotte St.<br>The Bronx,40.83478796,-73.89212251,The Bronx,The Bronx,Film,http://www.imdb.com/title/tt0083336/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNTRkMGEzNmQtMzM2OC00ODNhLWE5NjUtZTVhZmNjMDU1MGFlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,6.3,http://imdb.com/title/tt0083336/?ref_=fn_tt_tt_1,227,Wolfen,1981,Michael Wadleigh,Manhattan Bridge,40.70823052,-73.99117649,Manhattan ,Lower Manhattan,Film,http://www.imdb.com/title/tt0083336/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNTRkMGEzNmQtMzM2OC00ODNhLWE5NjUtZTVhZmNjMDU1MGFlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,6.3,http://imdb.com/title/tt0083336/?ref_=fn_tt_tt_1,226,Wolfen,1981,Michael Wadleigh,World Trade Center<br>Lower Manhattan,40.71013359,-74.01267707,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0083336/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjgxMDg1NF5BMl5BanBnXkFtZTcwMTE4MTQ4NA@@._V1_.jpg,6.8,http://imdb.com/title/tt0083395/?ref_=fn_tt_tt_1,31,Cagney & Lacey,1982,"Barbara Avedon,Barbara Corday,(more)",Howard Beach<br>Queens,40.66553541,-73.8412571,Queens,Queens,TV,http://imdb.com/title/tt0083395/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMDQ5NjQyM15BMl5BanBnXkFtZTcwMzMzMjcyMQ@@._V1_.jpg,6.6,http://imdb.com/title/tt0084698/?ref_=fn_tt_tt_1,153,Smithereens,1982,Susan Seidelman,Lower East Side<br>Manhattan,40.71854,-73.98918,Manhattan,Lower East Side,Film,http://www.imdb.com/title/tt0084698/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX643_CR0,0,643,999_AL_.jpg",7.7,http://imdb.com/title/tt0084707/?ref_=fn_tt_tt_1,155,Sophie's Choice,1982,Alan J. Pakula,101 Rugby Rd.<br>Brooklyn,40.647334,-73.966373,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0084707/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MGJjMTktNGM4Ni00ODliLWJlYjQtNjc4NmY2NjQ3NzEzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",7.4,http://imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,213,Tootsie,1982,Sydney Pollack,W. 42nd between Ninth Ave. and Tenth Ave.<br>Midtown<br>Manhattan,40.75918798,-73.99477601,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0084805/,Sydney Pollack,116,Sydney Pollack,177200000,Comedy,Bill Murray,Tootsieâ_,77366,Teri Garr,1,actor|actress|friend|love|reputation,2.20E+07,1982,7.4
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDQ4MjMwNF5BMl5BanBnXkFtZTcwNTM4OTYwNA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",7.5,http://imdb.com/title/tt0087003/?ref_=fn_tt_tt_1,30,Broadway Danny Rose,1984,Woody Allen,Carnegie Deli at 854 Seventh Ave.<br>Midtown<br>Manhattan,40.764073,-73.981288,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0087003/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NjM4NDg1MV5BMl5BanBnXkFtZTgwOTM1MzQxMDE@._V1_.jpg,6.8,http://imdb.com/title/tt0087004/?ref_=fn_tt_tt_1,174,The Brother from Another Planet,1984,John Sayles,Ellis Island<br>New York Harbor,40.69736408,-74.04119968,Manhattan,New York Harbor,Film,http://www.imdb.com/title/tt0087004/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5ODAyNzA4OV5BMl5BanBnXkFtZTcwNzYwNTIzNA@@._V1_.jpg,6.5,http://imdb.com/title/tt0087089/?ref_=fn_tt_tt_1,176,The Cotton Club,1984,Francis Ford Coppola,E. 6th St. between First Ave. & Ave. A<br>East Village<br>Manhattan,40.72597413,-73.9851898,Manhattan,East Village,Film,http://imdb.com/title/tt0087089/,Francis Ford Coppola,123,Bob Hoskins,25900000,Crime,Nicolas Cage,The Cotton Clubâ_,12771,Fred Gwynne,1,brothers hugging|jazz|jealousy|nudity|parole violation,5.80E+07,1984,6.5
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjYyNzgwMl5BMl5BanBnXkFtZTgwMTE3MjYyMTE@._V1_SY1000_CR0,0,650,1000_AL_.jpg",7.8,http://imdb.com/title/tt0087332/?ref_=fn_tt_tt_1,60,Ghostbusters,1984,Ivan Reitman,W. 66th St. and Central Park West<br>Upper West Side<br>Manhattan,40.7724,-73.9787,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0087332/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjYyNzgwMl5BMl5BanBnXkFtZTgwMTE3MjYyMTE@._V1_SY1000_CR0,0,650,1000_AL_.jpg",7.8,http://imdb.com/title/tt0087332/?ref_=fn_tt_tt_1,59,Ghostbusters,1984,Ivan Reitman,Columbus Circle<br>Upper West Side<br>Manhattan,40.76812671,-73.98195505,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0087332/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BZDRmZTQ0MDQtNWRmYS00NDhhLTgzNzUtZGIyYzkwZDMyNTc0L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,6.2,http://imdb.com/title/tt0088161/?ref_=fn_tt_tt_1,159,Splash,1984,Ron Howard,Pier 17<br>Manhattan,40.70468448,-74.00207162,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0088161/,Ron Howard,111,Howard Morris,69800000,Romance,Tom Hanks,Splashâ_,54723,Patrick Cronin,2,cmnf|cmnf scene|mermaid|new york city|public nudity,8.00E+06,1984,6.2
https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_.jpg,7.7,http://imdb.com/title/tt0088680/?ref_=fn_tt_tt_1,10,After Hours,1985,Martin Scorsese,Mercer and Grand<br>SoHo<br>Manhattan,40.7213,-74.0015,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0088680/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BZGY2ZGU4OGMtODMxMC00M2M1LWE0ZGQtOGM1Yjk4MTJmNTZlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,5.9,http://imdb.com/title/tt0089017/?ref_=fn_tt_tt_1,46,Desperately Seeking Susan,1985,Susan Seidelman,St. Marks Place<br>East Village<br>Manhattan,40.729171,-73.98939,Manhattan,East Village,Film,http://www.imdb.com/title/tt0089017/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BZGY2ZGU4OGMtODMxMC00M2M1LWE0ZGQtOGM1Yjk4MTJmNTZlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,5.9,http://imdb.com/title/tt0089017/?ref_=fn_tt_tt_1,47,Desperately Seeking Susan,1985,Susan Seidelman,George Washington Bus Terminal<br>Manhattan,40.849284,-73.936966,Manhattan,Fort George,Film,http://www.imdb.com/title/tt0089017/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BZjNlMTQ1MzQtMjNjNS00MWY4LTgxZTgtM2M5NThkMDg4N2ViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_SX656_AL_.jpg,6.5,http://imdb.com/title/tt0090555/?ref_=fn_tt_tt_1,38,Crocodile Dundee,1986,Peter Faiman,Fifth Ave. and 53rd St.<br>Midtown<br>Manhattan,40.7604,-73.9758,Manhattan,Midtown,Film,http://imdb.com/title/tt0090555/,Peter Faiman,93,Linda Kozlowski,174635000,Adventure,Paul Hogan,Crocodile Dundeeâ_,74743,David Gulpilil,1,australian outback|crocodile|female reporter|journalist|new york city,8800000,1986,6.5
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTk0Njc4Nl5BMl5BanBnXkFtZTcwODc5MjkzNA@@._V1_SY1000_CR0,0,659,1000_AL_.jpg",8,http://imdb.com/title/tt0091167/?ref_=fn_tt_tt_1,76,Hannah and Her Sisters,1986,Woody Allen,Metro Theatre (2626 Broadway)<br>Upper West Side<br>Manhattan,40.796766,-73.969947,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0091167/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTk0Njc4Nl5BMl5BanBnXkFtZTcwODc5MjkzNA@@._V1_SY1000_CR0,0,659,1000_AL_.jpg",8,http://imdb.com/title/tt0091167/?ref_=fn_tt_tt_1,74,Hannah and Her Sisters,1986,Woody Allen,Spring St. and Green St.<br>SoHo<br>Manhattan,40.7238,-74.0004,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0091167/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTk0Njc4Nl5BMl5BanBnXkFtZTcwODc5MjkzNA@@._V1_SY1000_CR0,0,659,1000_AL_.jpg",8,http://imdb.com/title/tt0091167/?ref_=fn_tt_tt_1,75,Hannah and Her Sisters,1986,Woody Allen,W. 95th St. and West End Ave.<br>Upper West Side<br>Manhattan,40.7946,-73.9737,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0091167/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzkxYTkxZDItYTI2YS00MDdkLWE3ODctY2YzYWQxYjJjYTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,675,1000_AL_.jpg",5.5,http://imdb.com/title/tt0092493/?ref_=fn_tt_tt_1,39,Crocodile Dundee II,1988,John Cornell,"Chambers St. near Centre St.<br>Lower Manhattan
",40.713452,-74.004373,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0092493/,John Cornell,108,Linda Kozlowski,109306210,Action,Paul Hogan,Crocodile Dundee IIâ_,44096,John Meillon,1,australia|australian|crime boss|crocodile|gangster,15800000,1988,5.5
https://images-na.ssl-images-amazon.com/images/M/MV5BM2JlMDgxOTYtNmI2My00YzY1LWIyZTgtYzY0MjY3Y2RiZmY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,6.6,http://imdb.com/title/tt0092494/?ref_=fn_tt_tt_1,1,*batteries not included,1987,Matthew Robbins,E. 5th St.<br>East Village<br>Manhattan,40.7224453,-73.97865057,Manhattan,East Village,Film,http://imdb.com/title/tt0092494/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NTA0Mjc5N15BMl5BanBnXkFtZTcwODA4OTQyMQ@@._V1_.jpg,5.2,http://imdb.com/title/tt0093737/?ref_=fn_tt_tt_1,195,The Pick-Up Artist,1984,James Toback,Columbus Ave. near W. 75th St.<br>Upper West Side<br>Manhattan,40.7794,-73.9774,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0093737/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyZGQ4NDQtNTEzZC00MDczLWE4ZTEtYTg0ODg2NTkyMWM3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_CR0,0,674,1000_AL_.jpg",7.4,http://imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,220,Wall Street,1987,Oliver Stone,New York Stock Exchange<br>Exchange Place<br>Lower Manhattan,40.70605086,-74.01056349,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0094291/,Oliver Stone,126,Tamara Tunie,43848100,Crime,Hal Holbrook,Wall Streetâ_,119150,James Karen,2,1980s|argument|critique of capitalism|f word|fired from the job,1.50E+07,1987,7.4
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyZGQ4NDQtNTEzZC00MDczLWE4ZTEtYTg0ODg2NTkyMWM3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_CR0,0,674,1000_AL_.jpg",7.4,http://imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,221,Wall Street,1987,Oliver Stone,Broadway and Vesey St.,40.7114,-74.0086,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0094291/,Oliver Stone,126,Tamara Tunie,43848100,Crime,Hal Holbrook,Wall Streetâ_,119150,James Karen,2,1980s|argument|critique of capitalism|f word|fired from the job,1.50E+07,1987,7.4
https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0OTM1Mzk3M15BMl5BanBnXkFtZTgwNDg2NjIyMDE@._V1_.jpg,7.3,http://imdb.com/title/tt0094737/?ref_=fn_tt_tt_1,25,BIG,1988,Penny Marshall,F.A.O. Schwarz at 767 Fifth Ave.<br>Midtown<br>Manhattan,40.764053,-73.972978,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0094737/,Penny Marshall,130,Jon Lovitz,114968774,Romance,Tom Hanks,Bigâ_,153468,John Heard,1,friend|job|new york city|toy|wish,1.80E+07,1988,7.3
https://images-na.ssl-images-amazon.com/images/M/MV5BOTIzNTI5Mjc4N15BMl5BanBnXkFtZTYwOTUzODk4._V1_.jpg,6.9,http://imdb.com/title/tt0094921/?ref_=fn_tt_tt_1,41,Crossing Delancey,1988,Joan Micklin Silver,35 Essex St.<br>Lower East Side<br>Manhattan,40.71605,-73.989749,Manhattan,Lower East Side,Film,http://www.imdb.com/title/tt0094921/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BZTIwZGE5OWUtYzMxMi00Njk5LWI5NjAtMWYyMDljZGRjYWRlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SY1000_CR0,0,666,1000_AL_.jpg",6.7,http://imdb.com/title/tt0096463/?ref_=fn_tt_tt_1,229,Working Girl,1988,Mike Nichols,Staten Island Ferry<br>New York Harbor,40.68233035,-74.03574944,Staten Island,Staten Island,Film,http://www.imdb.com/title/tt0096463/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2MjU1NTI1MV5BMl5BanBnXkFtZTgwOTU4ODIwMjE@._V1_SY1000_CR0,0,676,1000_AL_.jpg",7.9,http://imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,49,Do the Right Thing,1989,Spike Lee,Stuyvesant Ave.<br>Bedford-Stuyvesant<br>Brooklyn,40.68931072,-73.93328905,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0097216/,Spike Lee,120,John Savage,27545445,Drama,Ruby Dee,Do the Right Thingâ_,59524,Danny Aiello,2,black militant|frustration|pizza|pizza parlor|pizzeria,6500000,1989,7.9
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",7.6,http://imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,224,When Harry Met Sallyæ,1989,Rob Reiner,Katz's Deli<br>205 E. Houston St.<br>Manhattan,40.722322,-73.987433,Manhattan,Lower East Side,Film,http://www.imdb.com/title/tt0098635/,Rob Reiner,89,Gretchen Palmer,92823600,Romance,Bruno Kirby,When Harry Met Sally...â_,149108,Harley Jane Kozak,0,friendship|love|male female friendship|new york|sex,1.60E+07,1989,7.6
