title,clue,date,year,answer,day
 ,Elvis hit with a spelled-out title, April 25, 2014,TROUBLE, Friday
 ,Gallery event, April 25, 2014,ARTSALE, Friday
 ,Sharp-pointed instruments, April 25, 2014,STYLETS, Friday
 ,Sucker, April 25, 2014,CHUMP, Friday
 ,Where French ships dock, April 25, 2014,HAVRE, Friday
 ,Like many academic halls, April 25, 2014,IVIED, Friday
 ,Help, April 25, 2014,LENDAHAND, Friday
 ,"""Cupid is a knavish ___"": ""A Midsummer Night's Dream""", April 25, 2014,LAD, Friday
 ,Biographical data, April 25, 2014,AGES, Friday
 ,Love letters, April 25, 2014,XOXOXO, Friday
 ,One foraging, April 25, 2014,GATHERER, Friday
 ,Drinks stirred in pitchers, April 25, 2014,ADES, Friday
 ,[Back off!], April 25, 2014,GRR, Friday
 ,Put on, April 25, 2014,AIRED, Friday
 ,Complain loudly, April 25, 2014,RAISEHELL, Friday
 ,"Obsessive need to check one's email or Facebook, say", April 25, 2014,INFOMANIA, Friday
 ,Cons, April 25, 2014,NAYS, Friday
 ,U.P.S. cargo: Abbr., April 25, 2014,PKGS, Friday
 ,Tennis smash?, April 25, 2014,LOVESET, Friday
 ,Puzzle solver's complaint, April 25, 2014,IMSTUCK, Friday
 ,"Punishment, metaphorically", April 25, 2014,LUMPS, Friday
 ,Hypothetical particle in cold dark matter, April 25, 2014,AXION, Friday
 ,Turn down, April 25, 2014,DENY, Friday
 ,Five-time U.S. presidential candidate in the early 1900s, April 25, 2014,DEBS, Friday
 ,School handout, April 25, 2014,EXAMPAPER, Friday
 ,Colorful party intoxicant, April 25, 2014,JELLOSHOT, Friday
 ,Shrill howl, April 25, 2014,CATERWAUL, Friday
 ,"""Just wait ...""", April 25, 2014,YOULLSEE, Friday
 ,"Cream, for example", April 25, 2014,TRIO, Friday
 ,Changes for the big screen, April 25, 2014,ADAPTS, Friday
 ,Short jackets, April 25, 2014,ETONS, Friday
 ,"""Watch ___ amazed"" (magician's phrase)", April 25, 2014,ANDBE, Friday
 ,It takes two nuts, April 25, 2014,UBOLT, Friday
 ,Campaign issue, April 25, 2014,TAXES, Friday
 ,Nike rival, April 25, 2014,FILA, Friday
 ,Mil. bigwig, April 25, 2014,GENL, Friday
 ,Like sour grapes, April 25, 2014,TART, Friday
 ,Long in Hollywood, April 25, 2014,NIA, Friday
 ,"___ Halladay, two-time Cy Young Award winner", April 25, 2014,ROY, Friday
 ,Filled with freight, April 15, 2014,LADEN, Tuesday
 ,Freeway haulers, April 15, 2014,SEMIS, Tuesday
 ,"Kilmer of ""Heat""", April 15, 2014,VAL, Tuesday
 ,Together, April 15, 2014,ASONE, Tuesday
 ,Take in exchange, April 15, 2014,TRADE, Tuesday
 ,Dingo's avian prey, April 15, 2014,EMU, Tuesday
 ,Grounds for impeachment, April 15, 2014,HIGHTREASON, Tuesday
 ,Wheel part, April 15, 2014,RIM, Tuesday
 ,Music of Mumbai, April 15, 2014,RAGA, Tuesday
 ,___ clef, April 15, 2014,BASS, Tuesday
 ,Sidestep, April 15, 2014,DODGE, Tuesday
 ,TV show anchored by Bill O'Reilly from 1989 to 1995, April 15, 2014,INSIDEEDITION, Tuesday
 ,Concise summary, April 15, 2014,PRECIS, Tuesday
 ,Termite look-alike, April 15, 2014,ANT, Tuesday
 ,"""Dry clean only,"" e.g.", April 15, 2014,LABEL, Tuesday
 ,In the hub of, April 15, 2014,AMID, Tuesday
 ,Fail to note, April 15, 2014,OMIT, Tuesday
 ,Gannett's ___ Today, April 15, 2014,USA, Tuesday
 ,Underhanded attack, April 15, 2014,LOWBLOW, Tuesday
 ,Jungle swinger, April 15, 2014,APE, Tuesday
 ,Wise one, April 15, 2014,SAGE, Tuesday
 ,Mountaineer's goal, April 15, 2014,PEAK, Tuesday
 ,Palomino or pinto, April 15, 2014,HORSE, Tuesday
 ,Grabbed a bite, April 15, 2014,ATE, Tuesday
 ,___ of interest, April 15, 2014,PERSON, Tuesday
 ,"Hundred-to-one odds, say", April 15, 2014,OUTSIDECHANCE, Tuesday
 ,Was inquisitive, April 15, 2014,PRIED, Tuesday
 ,Dawdling, April 15, 2014,SLOW, Tuesday
 ,Old record player, April 15, 2014,HIFI, Tuesday
 ,Be bedridden, April 15, 2014,AIL, Tuesday
 ,"Batter's reward after pitches like those described at the starts of 17-, 24-, 39- and 51-Across", April 15, 2014,BASEONBALLS, Tuesday
 ,"""Cool!,"" in surfer slang", April 15, 2014,RAD, Tuesday
 ,___ gas, April 15, 2014,INERT, Tuesday
 ,Cashmere alternative, April 15, 2014,ORLON, Tuesday
 ,Word ignored in alphabetizing, April 15, 2014,THE, Tuesday
 ,Aquaria, April 15, 2014,TANKS, Tuesday
 ,Having a sure hand, April 15, 2014,ADEPT, Tuesday
 ,Cowardly Lion portrayer Bert, April 15, 2014,LAHR, Tuesday
 ,Where Kyrgyzstan is, April 15, 2014,ASIA, Tuesday
 ,"Holder of tomorrow's lunch, maybe", April 15, 2014,DOGGIEBAG, Tuesday
 ,Improve, April 15, 2014,ENHANCE, Tuesday
 ,Circus safeguard, April 15, 2014,NET, Tuesday
 ,Position, April 15, 2014,STEAD, Tuesday
 ,Take out, April 15, 2014,ERASE, Tuesday
 ,En ___ (as a whole), April 15, 2014,MASSE, Tuesday
 ,Wedding words, April 15, 2014,IDO, Tuesday
 ,"Submit, as a rsum", April 15, 2014,SENDIN, Tuesday
 ,"""Rigoletto"" composer", April 15, 2014,VERDI, Tuesday
 ,Pal in Peru, April 15, 2014,AMIGO, Tuesday
 ,Unit of light, April 15, 2014,LUMEN, Tuesday
 ,"Hank Aaron's 2,297", April 15, 2014,RBIS, Tuesday
 ,Filmmaker Preminger, April 15, 2014,OTTO, Tuesday
 ,Place for a window box, April 15, 2014,SILL, Tuesday
 ,Middle part of a pedestal, April 15, 2014,DADO, Tuesday
 ,In addition to, April 15, 2014,PLUS, Tuesday
 ,Tabula ___, April 15, 2014,RASA, Tuesday
 ,Reverential regard, April 15, 2014,AWE, Tuesday
 ,Deg. held by Mitt Romney, April 15, 2014,MBA, Tuesday
 ,Type, April 15, 2014,ILK, Tuesday
 ,"""The Count of Monte Cristo"" setting", April 15, 2014,MARSEILLE, Tuesday
 ,___ facto, April 15, 2014,IPSO, Tuesday
 ,"Archie, Betty or Veronica", April 15, 2014,TEEN, Tuesday
 ,___ page, April 15, 2014,OPED, Tuesday
 ,"""___ pigs fly!""", April 15, 2014,WHEN, Tuesday
 ,Lack of difficulty, April 15, 2014,EASE, Tuesday
 ,Orange source, April 15, 2014,ORCHARD, Tuesday
 ,Morsel, April 15, 2014,TIDBIT, Tuesday
 ,One of 16 in a chess set, April 15, 2014,PAWN, Tuesday
 ,Eye-catching works, April 15, 2014,OPART, Tuesday
 ,___ Heep, April 15, 2014,URIAH, Tuesday
 ,"""Maana"" feature", April 15, 2014,TILDE, Tuesday
 ,W.W. II bomb site, April 15, 2014,ESSEN, Tuesday
 ,Grocery worker, April 15, 2014,CLERK, Tuesday
 ,Sounds like an owl, April 15, 2014,HOOTS, Tuesday
 ,Turkey, April 15, 2014,FLOP, Tuesday
 ,"""___ it rich?""", April 15, 2014,ISNT, Tuesday
 ,Repeated request from an Alabama cheerleader, April 15, 2014,ANA, Tuesday
 ,Slithering predator, April 15, 2014,BOA, Tuesday
 ,WALLY, April 23, 2014,SCHIRRA, Wednesday
 ,GUS, April 23, 2014,GRISSOM, Wednesday
 ,Whittling away, April 23, 2014,ERODING, Wednesday
 ,Like some email addresses, April 23, 2014,NOREPLY, Wednesday
 ,Blow the joint, April 23, 2014,VAMOOSE, Wednesday
 ,Volatile solvents, April 23, 2014,ACETALS, Wednesday
 ,50-50, April 23, 2014,EVEN, Wednesday
 ,Regina's locale: Abbr., April 23, 2014,SASK, Wednesday
 ,"Burmese, for one", April 23, 2014,CAT, Wednesday
 ,Sites for kites, April 23, 2014,NESTS, Wednesday
 ,"What is cast, in a saying", April 23, 2014,THEDIE, Wednesday
 ,River of Hesse, April 23, 2014,EDER, Wednesday
 ,Not just hot, April 23, 2014,TORRID, Wednesday
 ,Bub, April 23, 2014,MAC, Wednesday
 ,Improper, April 23, 2014,NOTOK, Wednesday
 ,Animal with stripes, April 23, 2014,OKAPI, Wednesday
 ,In the style of, April 23, 2014,ALA, Wednesday
 ,ALAN, April 23, 2014,SHEPARD, Wednesday
 ,Place for a baseball insignia, April 23, 2014,CAP, Wednesday
 ,Many a classical sculpture, April 23, 2014,TORSO, Wednesday
 ,Sandbank, April 23, 2014,SHOAL, Wednesday
 ,"Copy desk workers, e.g.: Abbr.", April 23, 2014,EDS, Wednesday
 ,Very high trumpet note, April 23, 2014,SUPERC, Wednesday
 ,"""Splendor in the Grass"" screenwriter", April 23, 2014,INGE, Wednesday
 ,Gloomy donkey of fiction, April 23, 2014,EEYORE, Wednesday
 ,"Mark up or down, say", April 23, 2014,RETAG, Wednesday
 ,Caller on a cell phone?, April 23, 2014,CON, Wednesday
 ,Library refs., April 23, 2014,OEDS, Wednesday
 ,Keyboardist Saunders, April 23, 2014,MERL, Wednesday
 ,Stab, April 23, 2014,ATTEMPT, Wednesday
 ,International agreement, April 23, 2014,ENTENTE, Wednesday
 ,"""Luck Be a Lady"" composer/lyricist", April 23, 2014,LOESSER, Wednesday
 ,"""I envy Seas, ___ He rides"": Emily Dickinson", April 23, 2014,WHEREON, Wednesday
 ,"With 1-Down, first American astronauts", April 23, 2014,MERCURY, Wednesday
 ,DEKE, April 23, 2014,SLAYTON, Wednesday
 ,See 71-Across, April 23, 2014,SEVEN, Wednesday
 ,Ardently want, April 23, 2014,CRAVE, Wednesday
 ,They're mobile in a trailer park, April 23, 2014,HOMES, Wednesday
 ,"""___ believe it!""", April 23, 2014,IDONT, Wednesday
 ,2016 Olympics city, April 23, 2014,RIO, Wednesday
 ,E.R. personnel, April 23, 2014,RNS, Wednesday
 ,A really long time, April 23, 2014,AGES, Wednesday
 ,Grind, April 23, 2014,GNASH, Wednesday
 ,NASA vehicle, April 23, 2014,ROCKET, Wednesday
 ,Fury, April 23, 2014,IRE, Wednesday
 ,Firmed up, April 23, 2014,SET, Wednesday
 ,Old U.S./Soviet rivalry, April 23, 2014,SPACERACE, Wednesday
 ,It's a crock, April 23, 2014,OLLA, Wednesday
 ,Best-selling PC game of the 1990s, April 23, 2014,MYST, Wednesday
 ,Weakened due to inactivity, April 23, 2014,ATROPHIED, Wednesday
 ,Kind of perception, April 23, 2014,SENSORY, Wednesday
 ,School desk drawer?, April 23, 2014,DOODLER, Wednesday
 ,Nettle, April 23, 2014,IRK, Wednesday
 ,Play-___, April 23, 2014,DOH, Wednesday
 ,"Verb with ""vous""", April 23, 2014,ETES, Wednesday
 ,___ Mini, April 23, 2014,IPAD, Wednesday
 ,Some market fluctuations, April 23, 2014,DIPS, Wednesday
 ,Gym surfaces, April 23, 2014,MATS, Wednesday
 ,Baseball family name, April 23, 2014,ALOU, Wednesday
 ,SCOTT, April 23, 2014,CARPENTER, Wednesday
 ,Unstable subatomic particle, April 23, 2014,KAON, Wednesday
 ,Tease, April 23, 2014,RAG, Wednesday
 ,Envision, April 23, 2014,SEE, Wednesday
 ,GORDON, April 23, 2014,COOPER, Wednesday
 ,Hear again in court, April 23, 2014,RETRY, Wednesday
 ,File material, April 23, 2014,EMERY, Wednesday
 ,Guiding belief, April 23, 2014,TENET, Wednesday
 ,"""Star Wars"" droid", April 23, 2014,ARTOO, Wednesday
 ,JOHN, April 23, 2014,GLENN, Wednesday
 ,Unruffled, April 23, 2014,CALM, Wednesday
 ,Plains tribe, April 23, 2014,OTOE, Wednesday
 ,"Ends, with ""up""", April 23, 2014,SEWS, Wednesday
 ,PC key, April 23, 2014,ESC, Wednesday
 ,"Where Magic Johnson played college ball, for short", April 23, 2014,MSU, Wednesday
 ,Org. with Sharks and Predators, April 23, 2014,NHL, Wednesday
 ,It may be herbal, April 23, 2014,TEA, Wednesday
 ,Popularity boost due to a certain TV endorsement, April 12, 2014,COLBERTBUMP, Saturday
 ,Rebel in a beret, April 12, 2014,CHE, Saturday
 ,"""A thousand pardons""", April 12, 2014,EVERSOSORRY, Saturday
 ,Athlete in a shell, April 12, 2014,OAR, Saturday
 ,"Diet, e.g.", April 12, 2014,LEGISLATURE, Saturday
 ,"""Collages"" novelist, 1964", April 12, 2014,NIN, Saturday
 ,Arab spring?, April 12, 2014,TROT, Saturday
 ,Mexicans roll them, April 12, 2014,ARS, Saturday
 ,Composers of some rhapsodies, April 12, 2014,ODISTS, Saturday
 ,Business of 41-Down: Abbr., April 12, 2014,INS, Saturday
 ,Wear for Hu Jintao, April 12, 2014,MAOSUIT, Saturday
 ,Mythical abode of heroes slain in battle, April 12, 2014,ASGARD, Saturday
 ,"""Each of us bears his own Hell"" writer", April 12, 2014,VIRGIL, Saturday
 ,Part of a drag outfit, April 12, 2014,HEELS, Saturday
 ,Relatives of black holes, April 12, 2014,DARKSTARS, Saturday
 ,Cousin of an agave, April 12, 2014,ALOE, Saturday
 ,Dispatch, April 12, 2014,HASTE, Saturday
 ,"To you, in Toulouse", April 12, 2014,ATOI, Saturday
 ,Place for rank-and-filers in the House of Commons, April 12, 2014,BACKBENCH, Saturday
 ,Ozone menace, April 12, 2014,FREON, Saturday
 ,Pungent panini ingredient, April 12, 2014,ASIAGO, Saturday
 ,Gets started, April 12, 2014,SETSTO, Saturday
 ,They often provide illumination in galleries, April 12, 2014,DOCENTS, Saturday
 ,"Arm with many vessels, maybe", April 12, 2014,BAY, Saturday
 ,Like angels, April 12, 2014,ONHIGH, Saturday
 ,Palooka, April 12, 2014,OAF, Saturday
 ,Throws for a loop, April 12, 2014,AWES, Saturday
 ,"Shakespeare sonnet that begins ""So am I as the rich, whose blessed key""", April 12, 2014,LII, Saturday
 ,Parts of some alarms, April 12, 2014,HEATSENSORS, Saturday
 ,Fleece, April 12, 2014,CON, Saturday
 ,White whale's whereabouts, April 12, 2014,ARCTICOCEAN, Saturday
 ,Bath setting: Abbr., April 12, 2014,ENG, Saturday
 ,"People sampling mushrooms, say", April 12, 2014,MYCOLOGISTS, Saturday
 ,"Druid, e.g.", April 12, 2014,CELT, Saturday
 ,Spanning, April 12, 2014,OVER, Saturday
 ,Theme of several theme parks, April 12, 2014,LEGO, Saturday
 ,"Piltdown man, say", April 12, 2014,BRIT, Saturday
 ,Dot-dot-dot, April 12, 2014,ESS, Saturday
 ,Casualty of the Battle of Roncesvalles, April 12, 2014,ROLAND, Saturday
 ,Old dynasts, April 12, 2014,TSARS, Saturday
 ,Some spam senders, April 12, 2014,BOTS, Saturday
 ,The Negro R. runs through it, April 12, 2014,URU, Saturday
 ,"""Fantasy Island"" host", April 12, 2014,MRROARKE, Saturday
 ,Stray mongrels, April 12, 2014,PYEDOGS, Saturday
 ,Chancellery settings, April 12, 2014,CONSULATES, Saturday
 ,"Where Nord, Nord-Est and Nord-Ouest are departments", April 12, 2014,HAITI, Saturday
 ,Arp contemporary, April 12, 2014,ERNST, Saturday
 ,"""Interesting ... but museum-worthy?""", April 12, 2014,ISITART, Saturday
 ,Org. whose logo has an eagle and scales, April 12, 2014,IRS, Saturday
 ,Opposite of gloom, April 12, 2014,MIRTH, Saturday
 ,King of Kings, April 12, 2014,AHAB, Saturday
 ,1987 Lionel Richie hit, April 12, 2014,SELA, Saturday
 ,21st-century pastime for treasure hunters, April 12, 2014,GEOCACHING, Saturday
 ,Leonov who was the first man to walk in space, April 12, 2014,ALEKSEI, Saturday
 ,Balboa's first name, April 12, 2014,VASCO, Saturday
 ,Alternative to shoots?, April 12, 2014,DANGS, Saturday
 ,A cube has one, April 12, 2014,ROOT, Saturday
 ,___-Soviet, April 12, 2014,SINO, Saturday
 ,Like many a purple-tinged moorland, April 12, 2014,HEATHERY, Saturday
 ,"""Fur Traders Descending the Missouri"" painter, 1845", April 12, 2014,BINGHAM, Saturday
 ,"Creator of ""30 Rock""", April 12, 2014,FEY, Saturday
 ,Its parent is Liberty Mutual, April 12, 2014,SAFECO, Saturday
 ,Opposite of agitato, April 12, 2014,DOLCE, Saturday
 ,Pizza topping, April 12, 2014,ONION, Saturday
 ,Pizza topping, April 12, 2014,BASIL, Saturday
 ,Bart and Lisa's bus driver, April 12, 2014,OTTO, Saturday
 ,Sacs studied by 58-Across, April 12, 2014,ASCI, Saturday
 ,Parts of a sob story, April 12, 2014,WOES, Saturday
 ,Latin 101 word, April 12, 2014,ERAT, Saturday
 ,Phishing loot: Abbr., April 12, 2014,SSNS, Saturday
 ,Orange's org., April 12, 2014,ACC, Saturday
 ,Periodic dairy aisle offering, April 12, 2014,NOG, Saturday
 ,Retreat, April 11, 2014,MOVEBACK, Friday
 ,"""3 O'Clock Blues"" hitmaker, 1952", April 11, 2014,BBKING, Friday
 ,"""Obviously ...""", April 11, 2014,IREALIZE, Friday
 ,"Uses, as a chaise", April 11, 2014,LIESON, Friday
 ,Particle ejected from an atom during ionization, April 11, 2014,DELTARAY, Friday
 ,Home of Bwindi Impenetrable National Park, April 11, 2014,UGANDA, Friday
 ,"""Star Wars"" villain name", April 11, 2014,VADER, Friday
 ,Identify, April 11, 2014,PEG, Friday
 ,Celebration of the arrival of spring, April 11, 2014,TET, Friday
 ,Blew out, April 11, 2014,SPEWED, Friday
 ,Eastern hereditary title, April 11, 2014,RAJAH, Friday
 ,Specks, April 11, 2014,IOTAS, Friday
 ,Things worn at home?, April 11, 2014,FACEMASKS, Friday
 ,Like some details, April 11, 2014,GORY, Friday
 ,Maddeningly surreal, April 11, 2014,KAFKAESQUE, Friday
 ,"""Girls"" home", April 11, 2014,HBO, Friday
 ,Some adoption candidates, April 11, 2014,KITTENS, Friday
 ,Address found online, April 11, 2014,URL, Friday
 ,Ones unlikely to drag their feet, April 11, 2014,TAPDANCERS, Friday
 ,"___ Ruess, lead singer of Fun", April 11, 2014,NATE, Friday
 ,Weep, April 11, 2014,SHEDTEARS, Friday
 ,Order of ancient Greeks, April 11, 2014,DORIC, Friday
 ,There might be a battery of them, April 11, 2014,TESTS, Friday
 ,Rid (of), April 11, 2014,DIVEST, Friday
 ,"Matt's onetime ""Today"" co-host", April 11, 2014,ANN, Friday
 ,"Runs the show, for short", April 11, 2014,MCS, Friday
 ,Like prosciutto, April 11, 2014,CURED, Friday
 ,Way over the top, April 11, 2014,TOOTOO, Friday
 ,"Head of the Catholic Church when Luther's ""95 Theses"" was posted", April 11, 2014,POPELEOX, Friday
 ,Daddy Warbucks's henchman, April 11, 2014,THEASP, Friday
 ,"""Gracious me!""", April 11, 2014,IDECLARE, Friday
 ,"Completely safe, as a proposition", April 11, 2014,NOLOSE, Friday
 ,Lecture series with well over a billion views, April 11, 2014,TEDTALKS, Friday
 ,Century starter?, April 11, 2014,MID, Friday
 ,Something in that vein?, April 11, 2014,ORE, Friday
 ,"Line outside a club, maybe", April 11, 2014,VELVETROPE, Friday
 ,Erode, April 11, 2014,EATAWAY, Friday
 ,Leaves of grass, April 11, 2014,BLADES, Friday
 ,Ran, April 11, 2014,AIRED, Friday
 ,High-level appointee, April 11, 2014,CZAR, Friday
 ,It has all the answers, April 11, 2014,KEY, Friday
 ,Alternative to cords, April 11, 2014,BLUEJEANS, Friday
 ,"Bowls, e.g.", April 11, 2014,BIGGAMES, Friday
 ,Mauna ___, April 11, 2014,KEA, Friday
 ,"""... and who ___?""", April 11, 2014,ISNT, Friday
 ,Network connection, April 11, 2014,NODE, Friday
 ,Part of a moving cloud, April 11, 2014,GNAT, Friday
 ,Foe of the Vikings, April 11, 2014,PACKERS, Friday
 ,Tour parts, April 11, 2014,SIGHTS, Friday
 ,Bigwig, April 11, 2014,POOBAH, Friday
 ,High beams, April 11, 2014,RAFTERS, Friday
 ,Orders in a restaurant, April 11, 2014,HAS, Friday
 ,Millionaires and billionaires, April 11, 2014,FATCATS, Friday
 ,Theodore Roosevelt's domestic program, April 11, 2014,SQUAREDEAL, Friday
 ,Rapper ___ Blow, April 11, 2014,KURTIS, Friday
 ,Elite, April 11, 2014,SELECT, Friday
 ,Part of a TV archive, April 11, 2014,KINESCOPE, Friday
 ,Model introduced in the 1990s, April 11, 2014,KATEMOSS, Friday
 ,Target of a 1972 ban, April 11, 2014,DDT, Friday
 ,"""Breakfast at Tiffany's,"" for one", April 11, 2014,NOVELLA, Friday
 ,Plain-spoken, April 11, 2014,DIRECT, Friday
 ,Took in, April 11, 2014,DUPED, Friday
 ,Routing aid: Abbr., April 11, 2014,ATTN, Friday
 ,Big Apple neighborhood next to the Bowery, April 11, 2014,NOHO, Friday
 ,"""Christians Awake,"" e.g.", April 11, 2014,NOEL, Friday
 ,"Semaphore signals, e.g.", April 11, 2014,CODE, Friday
 ,Asian path, April 11, 2014,TAO, Friday
 ,Hog roasting locale, April 11, 2014,PIT, Friday
 ,Planet whose inhabitants age backward, April 11, 2014,ORK, Friday
 ,Pair of Dos Equis, April 11, 2014,XES, Friday
 ,Mob muscle, April 17, 2014,GOON, Thursday
 ,Little bit, April 17, 2014,JOT, Thursday
 ,A pop, April 17, 2014,EACH, Thursday
 ,"""You know nothing about me""", April 17, 2014,AMNOT, Thursday
 ,Open-mouthed state, April 17, 2014,AWE, Thursday
 ,Astronomer ___ Brahe, April 17, 2014,TYCHO, Thursday
 ,"""America's Most Wanted"" host John", April 17, 2014,WALSH, Thursday
 ,"""Toy Story"" character", April 17, 2014,REX, Thursday
 ,Subway fare?, April 17, 2014,HEROS, Thursday
 ,Superior skill, April 17, 2014,PROWESS, Thursday
 ,Pioneer in New Criticism, April 17, 2014,TSELIOT, Thursday
 ,"With 13-Down, blew one's stack", April 17, 2014,WENT, Thursday
 ,"With 15-Down, spent way too much money for something", April 17, 2014,PAID, Thursday
 ,Song that may be performed with supertitles, April 17, 2014,ARIA, Thursday
 ,Turn on, April 17, 2014,SEND, Thursday
 ,Soft and light, April 17, 2014,COTTONY, Thursday
 ,"""That put me over the edge!""", April 17, 2014,ILOSTIT, Thursday
 ,"""What?!""", April 17, 2014,HUH, Thursday
 ,"""Fine and dandy,"" in old slang", April 17, 2014,OKE, Thursday
 ,Symbols for statistical means, April 17, 2014,MUS, Thursday
 ,What pitchforks pitch, April 17, 2014,HAY, Thursday
 ,Summer in Qubec, April 17, 2014,ETE, Thursday
 ,Slick trick, April 17, 2014,FASTONE, Thursday
 ,H.R.E. part: Abbr., April 17, 2014,EMP, Thursday
 ,"With 30-Down, hit dead-on", April 17, 2014,SHOT, Thursday
 ,"With 61-Across, carefully consider ... or a clue to this puzzle's theme", April 17, 2014,THINK, Thursday
 ,"With 32-Down, followed a career ladder", April 17, 2014,ROSE, Thursday
 ,Not ___ (meh), April 17, 2014,SOHOT, Thursday
 ,Big club?, April 17, 2014,ACE, Thursday
 ,Hardy hog breed, April 17, 2014,DUROC, Thursday
 ,Opposite of paix, April 17, 2014,GUERRE, Thursday
 ,World powerhouse in curling, April 17, 2014,CANADA, Thursday
 ,Botanist Gray, April 17, 2014,ASA, Thursday
 ,Seasoned veterans, April 17, 2014,OLDPROS, Thursday
 ,"Wii forerunner, for short", April 17, 2014,NES, Thursday
 ,"Debussy's ""La ___""", April 17, 2014,MER, Thursday
 ,See 45-Across, April 17, 2014,THROUGH, Thursday
 ,Kit ___ bar, April 17, 2014,KAT, Thursday
 ,Winter D.C. setting, April 17, 2014,EST, Thursday
 ,Bullet points, April 17, 2014,ITEMS, Thursday
 ,'60s campus org., April 17, 2014,SDS, Thursday
 ,Stare with an open mouth, April 17, 2014,GAWP, Thursday
 ,Palestinian nominee for Best Foreign Language Film of 2013, April 17, 2014,OMAR, Thursday
 ,Simmering, April 17, 2014,ONLOW, Thursday
 ,"""Easy peasy""", April 17, 2014,NOSWEAT, Thursday
 ,Throws off balance, April 17, 2014,JARS, Thursday
 ,"""I ___ you""", April 17, 2014,OWE, Thursday
 ,Emoticon medium, April 17, 2014,TEXT, Thursday
 ,They're usually heavier at night, April 17, 2014,EYELIDS, Thursday
 ,Stinging, April 17, 2014,ACRID, Thursday
 ,Toy train sound, April 17, 2014,CHOO, Thursday
 ,"Human in ""Alien,"" e.g.", April 17, 2014,HOST, Thursday
 ,See 23-Across, April 17, 2014,THEROOF, Thursday
 ,See 24-Across, April 17, 2014,THENOSE, Thursday
 ,Can't do well, April 17, 2014,STINKAT, Thursday
 ,Go caving, April 17, 2014,SPELUNK, Thursday
 ,Wife of Muhammad, April 17, 2014,AYESHA, Thursday
 ,French writer de Beauvoir, April 17, 2014,SIMONE, Thursday
 ,Metaphor for diplomacy, April 17, 2014,CHESSGAME, Thursday
 ,Heads for the woods?, April 17, 2014,OUTHOUSES, Thursday
 ,See 43-Across, April 17, 2014,THEHEART, Thursday
 ,See 46-Across, April 17, 2014,THERANKS, Thursday
 ,"""My parents are going to kill me!""", April 17, 2014,IAMSODEAD, Thursday
 ,"Pigeonholes, in a way", April 17, 2014,TYPECASTS, Thursday
 ,Little jerk, April 17, 2014,TIC, Thursday
 ,A.L. East squad, April 17, 2014,TOR, Thursday
 ,Go quickly, April 17, 2014,RUN, Thursday
 ,Go quickly, April 17, 2014,TROT, Thursday
 ,Go quickly, April 17, 2014,DASH, Thursday
 ,Pre-coll. years, April 17, 2014,ELHI, Thursday
 ,Teeth, April 17, 2014,COGS, Thursday
 ,"""The 5,000 Fingers of ___"" (1953 Seuss film)", April 17, 2014,DRT, Thursday
 ,"""The Purloined Letter"" writer", April 17, 2014,POE, Thursday
 ,Main ingredient in pirates' grog, April 17, 2014,RUM, Thursday
 ,Furtive attention-getter, April 9, 2014,PSST, Wednesday
 ,Handles roughly, April 9, 2014,PAWS, Wednesday
 ,Like some scents for men, April 9, 2014,MUSKY, Wednesday
 ,Arabian Peninsula land, April 9, 2014,OMAN, Wednesday
 ,James who won a posthumous Pulitzer, April 9, 2014,AGEE, Wednesday
 ,State one's case, April 9, 2014,OPINE, Wednesday
 ,Knight's contest, April 9, 2014,TILT, Wednesday
 ,Cut back, April 9, 2014,PARE, Wednesday
 ,___ wrench, April 9, 2014,ALLEN, Wednesday
 ,Will Smith biopic, April 9, 2014,ALI, Wednesday
 ,"Cottonmouth, e.g.", April 9, 2014,WATERSNAKE, Wednesday
 ,Capable of being stretched, April 9, 2014,TENSILE, Wednesday
 ,Trivia whiz Jennings, April 9, 2014,KEN, Wednesday
 ,Cineplex ___ Corporation, April 9, 2014,ODEON, Wednesday
 ,Was on both sides of, April 9, 2014,STRADDLED, Wednesday
 ,Pixel density meas., April 9, 2014,RES, Wednesday
 ,Muesli morsel, April 9, 2014,OAT, Wednesday
 ,"A low one is best, for short", April 9, 2014,ERA, Wednesday
 ,Question asked by a customs officer or a kid on Christmas ... with a hint to this puzzle's shaded squares, April 9, 2014,WHATSINTHEBOXES, Wednesday
 ,"""The Mikado"" accessory", April 9, 2014,OBI, Wednesday
 ,"""Didn't know that!""", April 9, 2014,GEE, Wednesday
 ,"Prepare for a spike, in volleyball", April 9, 2014,SET, Wednesday
 ,Verbiage, April 9, 2014,WORDINESS, Wednesday
 ,Abs worker, April 9, 2014,SITUP, Wednesday
 ,Tangent of 45, April 9, 2014,ONE, Wednesday
 ,"Rock, so to speak", April 9, 2014,ICECUBE, Wednesday
 ,Dawn, April 9, 2014,FIRSTLIGHT, Wednesday
 ,Grass from a farm, April 9, 2014,SOD, Wednesday
 ,Seminomadic Kenyan, April 9, 2014,MASAI, Wednesday
 ,New York's ___ Stadium, April 9, 2014,ASHE, Wednesday
 ,"Title derived from the name ""Caesar""", April 9, 2014,TSAR, Wednesday
 ,Ingredients in old-fashioneds, April 9, 2014,RINDS, Wednesday
 ,"""Little piggies""", April 9, 2014,TOES, Wednesday
 ,Mezzo's choirmate, April 9, 2014,ALTO, Wednesday
 ,Stuck-up sort, April 9, 2014,SNOOT, Wednesday
 ,Some linemen, April 9, 2014,ENDS, Wednesday
