title,clue,date,year,answer,day
 ,One side in the Peloponnesian War, June 18, 2015,ATHENIANS, Thursday
 ,Theater, June 18, 2015,ODEUM, Thursday
 ,New Mexico's ___ Ski Valley, June 18, 2015,TAOS, Thursday
 ,Record flaw, June 18, 2015,BLOT, Thursday
 ,"""Buona ___"" (parting phrase in Italy)", June 18, 2015,NOTTE, Thursday
 ,Arctic residents, June 18, 2015,SAMI, Thursday
 ,Acquainted with, June 18, 2015,UPON, Thursday
 ,Papal name last used in 1958, June 18, 2015,PIUS, Thursday
 ,"Was a high school sprinter, say", June 18, 2015,RANTRACK, Thursday
 ,Third-largest city of the Roman Empire, June 18, 2015,ANTIOCH, Thursday
 ,"Lunch container, for some", June 18, 2015,PAIL, Thursday
 ,Roosters ... or not roosters?, June 18, 2015,HENS, Thursday
 ,Big Apple subway line, June 18, 2015,IRT, Thursday
 ,Something exploited by a tax adviser, June 18, 2015,LOOPHOLE, Thursday
 ,Safety icon, June 18, 2015,SMOKEY, Thursday
 ,Antler part, June 18, 2015,TINE, Thursday
 ,Astronomical distance: Abbr., June 18, 2015,LTYR, Thursday
 ,German electrical pioneer, June 18, 2015,OHM, Thursday
 ,"Cuddles, in a way", June 18, 2015,SPOONS, Thursday
 ,Model ___ Wek, June 18, 2015,ALEK, Thursday
 ,Awkward, June 18, 2015,STICKY, Thursday
 ,European carp, June 18, 2015,BREAM, Thursday
 ,Delude, June 18, 2015,LIETO, Thursday
 ,It may hold the solution, June 18, 2015,AMPULE, Thursday
 ,Indian flatbreads, June 18, 2015,NAANS, Thursday
 ,"John Irving's ""A Prayer for Owen ___""", June 18, 2015,MEANY, Thursday
 ,"It ""refreshes naturally,"" in old ads", June 18, 2015,SALEM, Thursday
 ,Opposite of humility, June 18, 2015,EGO, Thursday
 ,Some univ. hirees, June 18, 2015,TAS, Thursday
 ,Part of a rack, June 18, 2015,SPARERIB, Thursday
 ,Company that owns the Seattle Mariners, June 18, 2015,NINTENDO, Thursday
 ,"""Lie Down in Darkness"" author, 1951", June 18, 2015,STYRON, Thursday
 ,Rainmaker?, June 18, 2015,MONSOON, Thursday
 ,Changes the locks again?, June 18, 2015,REDYES, Thursday
 ,"""Ooooh!""", June 18, 2015,NEAT, Thursday
 ,Prefix with byte that means 10^15, June 18, 2015,PETA, Thursday
 ,What Horton heard, June 18, 2015,AWHO, Thursday
 ,"Mae West's ""___ Angel""", June 18, 2015,IMNO, Thursday
 ,Fit (in), June 18, 2015,NEST, Thursday
 ,Khrushchev's dissent, June 18, 2015,NYET, Thursday
 ,Some banned literature, June 18, 2015,SMUT, Thursday
 ,Salinger dedicatee, June 18, 2015,ESME, Thursday
 ,Commercial lead-in to Geo, June 18, 2015,NAT, Thursday
 ,"Carrier to Seoul, for short", June 18, 2015,KAL, Thursday
 ,Peanut butter holder, June 30, 2015,JAR, Tuesday
 ,Kilt wearer, June 30, 2015,SCOT, Tuesday
 ,Coffee lure, June 30, 2015,AROMA, Tuesday
 ,Penny prez, June 30, 2015,ABE, Tuesday
 ,Have the ___ for, June 30, 2015,HOTS, Tuesday
 ,Singer Josh whose self-titled 2001 debut album went 4x platinum, June 30, 2015,GROBAN, Tuesday
 ,"Milky Way, for one", June 30, 2015,BAR, Tuesday
 ,Comedian cultivates flowers?, June 30, 2015,ROCKGARDENS, Tuesday
 ,Schlub, June 30, 2015,LOSER, Tuesday
 ,"Toning targets, for short", June 30, 2015,ABS, Tuesday
 ,What a court interprets, June 30, 2015,LAW, Tuesday
 ,Poet inks a contract?, June 30, 2015,POUNDSIGNS, Tuesday
 ,Nosh, June 30, 2015,BITE, Tuesday
 ,The opposition, June 30, 2015,ANTIS, Tuesday
 ,GQ or S.I., June 30, 2015,MAG, Tuesday
 ,Conundrum, June 30, 2015,POSER, Tuesday
 ,Exhibit some grief, June 30, 2015,WEEP, Tuesday
 ,"Looney Tunes devil, for short", June 30, 2015,TAZ, Tuesday
 ,Assassin John ___ Booth, June 30, 2015,WILKES, Tuesday
 ,Opera singer scrawls graffiti?, June 30, 2015,PRICETAGS, Tuesday
 ,Monasteries, June 30, 2015,ABBEYS, Tuesday
 ,Bagel topper, June 30, 2015,LOX, Tuesday
 ,"Sondheim's ""Sweeney ___""", June 30, 2015,TODD, Tuesday
 ,Land of Minos, June 30, 2015,CRETE, Tuesday
 ,___-pitch softball, June 30, 2015,SLO, Tuesday
 ,Prefix with comic, June 30, 2015,SERIO, Tuesday
 ,Squealers, June 30, 2015,RATS, Tuesday
 ,Actress stumbles?, June 30, 2015,FIELDTRIPS, Tuesday
 ,Egg cells, June 30, 2015,OVA, Tuesday
 ,"""___ Wiedersehen""", June 30, 2015,AUF, Tuesday
 ,Supporter of the arts?, June 30, 2015,EASEL, Tuesday
 ,Philosopher removes his clothes?, June 30, 2015,BACONSTRIPS, Tuesday
 ,"""___ don't!""", June 30, 2015,NOI, Tuesday
 ,Adjusts to one's environment, June 30, 2015,ADAPTS, Tuesday
 ,"""Tout ___"" (""All mine"": Fr.)", June 30, 2015,AMOI, Tuesday
 ,Cable inits. for film buffs, June 30, 2015,TMC, Tuesday
 ,Weighty books, June 30, 2015,TOMES, Tuesday
 ,Elects, June 30, 2015,OPTS, Tuesday
 ,"Word after ""you might"" or ""you don't""", June 30, 2015,SAY, Tuesday
 ,Poke, June 30, 2015,JAB, Tuesday
 ,Ornamental shell source, June 30, 2015,ABALONE, Tuesday
 ,"Send on a detour, say", June 30, 2015,REROUTE, Tuesday
 ,Tatters, June 30, 2015,SHREDS, Tuesday
 ,"""As cold as the Rockies"" sloganeer", June 30, 2015,COORS, Tuesday
 ,Non-Rx, June 30, 2015,OTC, Tuesday
 ,Disapproving cluck, June 30, 2015,TSK, Tuesday
 ,Flight board column: Abbr., June 30, 2015,ARRS, Tuesday
 ,Fishing shop purchase, June 30, 2015,ROD, Tuesday
 ,"Bunker Hill Monument, for one", June 30, 2015,OBELISK, Tuesday
 ,Everglades mammal, June 30, 2015,MANATEE, Tuesday
 ,They cross in a crossword, June 30, 2015,ANSWERS, Tuesday
 ,Yaks, June 30, 2015,GABS, Tuesday
 ,Crew, June 30, 2015,GANG, Tuesday
 ,Tiny excerpts, June 30, 2015,SNIPPETS, Tuesday
 ,Part of the Iams logo, June 30, 2015,PAW, Tuesday
 ,Apple variety, June 30, 2015,IMAC, Tuesday
 ,Graceful antelope, June 30, 2015,GAZELLE, Tuesday
 ,Gives support, June 30, 2015,BOLSTERS, Tuesday
 ,Squealer, June 30, 2015,PIG, Tuesday
 ,"""___ the season ...""", June 30, 2015,TIS, Tuesday
 ,Medium for Madame Tussaud, June 30, 2015,WAX, Tuesday
 ,New York city with an amusement park that's a National Historic Landmark, June 30, 2015,RYE, Tuesday
 ,"Plane, for one", June 30, 2015,TOOL, Tuesday
 ,"Trapeze artist, e.g.", June 30, 2015,ACROBAT, Tuesday
 ,Impressive show of courage, June 30, 2015,BRAVADO, Tuesday
 ,Early Sony recorder, June 30, 2015,BETACAM, Tuesday
 ,"Gives new-employee training, e.g.", June 30, 2015,ORIENTS, Tuesday
 ,Item on many a doctor's wall, June 30, 2015,DIPLOMA, Tuesday
 ,Spanish couple, June 30, 2015,DOS, Tuesday
 ,Search (through), June 30, 2015,SIFT, Tuesday
 ,Equilibrium, June 30, 2015,STASIS, Tuesday
 ,Commotion, June 30, 2015,FUSS, Tuesday
 ,The Home ___, June 30, 2015,DEPOT, Tuesday
 ,"Some ""giants"" in ""Honey, I Shrunk the Kids""", June 30, 2015,ANTS, Tuesday
 ,"Unlock, to a bard", June 30, 2015,OPE, Tuesday
 ,1990s Indian P.M., June 30, 2015,RAO, Tuesday
 ,Little handful, June 30, 2015,IMP, Tuesday
 ,Like Arctic waters, June 30, 2015,ICY, Tuesday
 ,Product with Air and Mini models, June 16, 2015,IPAD, Tuesday
 ,Hosp. hookups, June 16, 2015,IVS, Tuesday
 ,Cousin of a mallard, June 16, 2015,SCAUP, Tuesday
 ,Blues musician ___ Allison, June 16, 2015,MOSE, Tuesday
 ,Brooklyn hoopster, June 16, 2015,NET, Tuesday
 ,18-Across topper, June 16, 2015,CHEESE, Tuesday
 ,19-Across topper, June 16, 2015,HOTFUDGE, Tuesday
 ,Fast-food offering, June 16, 2015,BURGER, Tuesday
 ,Soda shop offering, June 16, 2015,ICECREAM, Tuesday
 ,Alternative to the elevator, June 16, 2015,STAIRS, Tuesday
 ,Ruby parts of some hummingbirds, June 16, 2015,THROATS, Tuesday
 ,Car in a Ronny &amp; the Daytonas song, June 16, 2015,GTO, Tuesday
 ,Louisville-to-Atlanta dir., June 16, 2015,SSE, Tuesday
 ,"""To Live and Die ___"" (1985 action thriller)", June 16, 2015,INLA, Tuesday
 ,"Race, as an engine", June 16, 2015,REVUP, Tuesday
 ,"""No ___!""", June 16, 2015,MAS, Tuesday
 ,Who says?, June 16, 2015,SIMON, Tuesday
 ,Implied, June 16, 2015,TACIT, Tuesday
 ,Working in the mess hall, June 16, 2015,ONKP, Tuesday
 ,Toondom's Pep ___, June 16, 2015,LEPEW, Tuesday
 ,What a surfer catches, June 16, 2015,WAVE, Tuesday
 ,Entourage, June 16, 2015,POSSE, Tuesday
 ,Headbanging music, June 16, 2015,METAL, Tuesday
 ,"Bill the ""Science Guy""", June 16, 2015,NYE, Tuesday
 ,"Ed of ""Elf""", June 16, 2015,ASNER, Tuesday
 ,Oz visitor, June 16, 2015,TOTO, Tuesday
 ,Nabokov novel, June 16, 2015,ADA, Tuesday
 ,+: Abbr., June 16, 2015,POS, Tuesday
 ,Storyteller, June 16, 2015,REGALER, Tuesday
 ,Impasse, June 16, 2015,LOGJAM, Tuesday
 ,60-Across topper, June 16, 2015,MARINARA, Tuesday
 ,61-Across topper, June 16, 2015,ONIONS, Tuesday
 ,Trattoria offering, June 16, 2015,RIGATONI, Tuesday
 ,Ballpark offering, June 16, 2015,HOTDOG, Tuesday
 ,End of a professor's address, June 16, 2015,EDU, Tuesday
 ,Social reformer Jacob, June 16, 2015,RIIS, Tuesday
 ,"""Shake ___ Feather"" (1967 R&amp;B hit)", June 16, 2015,ATAIL, Tuesday
 ,I.R.S. datum, June 16, 2015,SSN, Tuesday
 ,Sheltered, June 16, 2015,ALEE, Tuesday
 ,Paintball cry, June 16, 2015,IMHIT, Tuesday
 ,Doggie, June 16, 2015,POOCH, Tuesday
 ,They're next to some records, June 16, 2015,ASTERISKS, Tuesday
 ,Multilevel military readiness system, June 16, 2015,DEFCON, Tuesday
 ,Long way to explain something, June 16, 2015,INDETAIL, Tuesday
 ,MGM Grand setting, June 16, 2015,VEGAS, Tuesday
 ,Throwaway part of an apple, June 16, 2015,STEM, Tuesday
 ,"7-0 baseball victory, e.g.", June 16, 2015,SHUTOUT, Tuesday
 ,"Michael of ""Juno""", June 16, 2015,CERA, Tuesday
 ,Protection, June 16, 2015,AEGIS, Tuesday
 ,Rehab candidates, June 16, 2015,USERS, Tuesday
 ,Intrinsically: Lat., June 16, 2015,PERSE, Tuesday
 ,"""Late Show"" broadcaster", June 16, 2015,CBSTV, Tuesday
 ,Europe/Asia border range, June 16, 2015,URALS, Tuesday
 ,French playwright Jean, June 16, 2015,GENET, Tuesday
 ,"Mr. ___ (""Three's Company"" role)", June 16, 2015,ROPER, Tuesday
 ,Hairy hand, June 16, 2015,PAW, Tuesday
 ,"Its head is in a bucket, often", June 16, 2015,MOP, Tuesday
 ,"Year, in Uruguay", June 16, 2015,ANO, Tuesday
 ,Cultural fads, June 16, 2015,MEMES, Tuesday
 ,Cooking medium, June 16, 2015,CANOLAOIL, Tuesday
 ,University wall covering, June 16, 2015,IVY, Tuesday
 ,Place-kicker's aid, June 16, 2015,TEE, Tuesday
 ,"Message from Smokey Bear, e.g., for short", June 16, 2015,PSA, Tuesday
 ,Prankster's weapon, June 16, 2015,WATERGUN, Tuesday
 ,Cousin of cataln, June 16, 2015,ESPANOL, Tuesday
 ,Sayings of Jesus, June 16, 2015,LOGIA, Tuesday
 ,Menu reassurance, June 16, 2015,NOMSG, Tuesday
 ,Hindu meditative rituals, June 16, 2015,TANTRA, Tuesday
 ,It might accompany a wave in Waikiki, June 16, 2015,ALOHA, Tuesday
 ,"""___ disturb""", June 16, 2015,DONOT, Tuesday
 ,Unease, June 16, 2015,AGITA, Tuesday
 ,Busts, June 16, 2015,RAIDS, Tuesday
 ,Orange Muppet, June 16, 2015,ERNIE, Tuesday
 ,Union goal, June 16, 2015,RAISE, Tuesday
 ,"Picoult with the 2004 best seller ""My Sister's Keeper""", June 16, 2015,JODI, Tuesday
 ,Dinners for G.I.s, June 16, 2015,MRES, Tuesday
 ,Groups plotting coups, June 15, 2015,CABALS, Monday
 ,Places where yachts are docked, June 15, 2015,MARINAS, Monday
 ,"Not individually, in sports", June 15, 2015,ASATEAM, Monday
 ,"The Devil, informally", June 15, 2015,OLDNICK, Monday
 ,Relative of a wood engraving, June 15, 2015,LINOCUT, Monday
 ,Hockey's ___ Cup, June 15, 2015,STANLEY, Monday
 ,"Document issued on June 15, 1215", June 15, 2015,MAGNACARTA, Monday
 ,Ref. books sometimes sold with magnifying glasses, June 15, 2015,OEDS, Monday
 ,Break into tears, June 15, 2015,CRY, Monday
 ,"German prelate who was the first person to be canonized, A.D. 993", June 15, 2015,ULRIC, Monday
 ,"Movie critic, often", June 15, 2015,RATER, Monday
 ,"""___ questions?""", June 15, 2015,ANY, Monday
 ,Minimum amount, June 15, 2015,LEAST, Monday
 ,"Before, in poetry", June 15, 2015,ERE, Monday
 ,"Bring in, as a salary", June 15, 2015,EARN, Monday
 ,Pacific weather phenomenon, June 15, 2015,ELNINO, Monday
 ,Pig sound, June 15, 2015,OINK, Monday
 ,Justin Timberlake's boy band, June 15, 2015,NSYNC, Monday
 ,"Prerequisite for calculus, informally", June 15, 2015,TRIG, Monday
 ,Step down from a position, June 15, 2015,RESIGN, Monday
 ,Cow sounds, June 15, 2015,MOOS, Monday
 ,Smog-fighting govt. group, June 15, 2015,EPA, Monday
 ,Actress Close, June 15, 2015,GLENN, Monday
 ,Church seating, June 15, 2015,PEW, Monday
 ,After: Fr., June 15, 2015,APRES, Monday
 ,Much-photographed figure outside Buckingham Palace, June 15, 2015,GUARD, Monday
 ,Ascap alternative, June 15, 2015,BMI, Monday
 ,"Key of Beethoven's ""Fidelio"" Overture: Abbr.", June 15, 2015,EMAJ, Monday
 ,"Heart of the U.S. legal system, with roots in the 19-Across", June 15, 2015,DUEPROCESS, Monday
 ,Biblical wise man, June 15, 2015,SOLOMON, Monday
 ,Tropical grassland, June 15, 2015,SAVANNA, Monday
 ,"""What'd I tell ya?!""", June 15, 2015,SOTHERE, Monday
 ,"Dressed for the office, say", June 15, 2015,INASUIT, Monday
 ,Contents of a Sunkist crate, June 15, 2015,ORANGES, Monday
 ,Preliminary versions of a paper, June 15, 2015,DRAFTS, Monday
 ,Not windy, June 15, 2015,CALM, Monday
 ,Home of India and Indonesia, June 15, 2015,ASIA, Monday
 ,"Word repeated before ""You're dead!""", June 15, 2015,BANG, Monday
 ,Right away, June 15, 2015,ATONCE, Monday
 ,"John who wrote ""A Perfect Spy""", June 15, 2015,LECARRE, Monday
 ,Cheeky, June 15, 2015,SAUCY, Monday
 ,Pretty much, June 15, 2015,MOSTLY, Monday
 ,Where couples get hitched, June 15, 2015,ALTAR, Monday
 ,Abbr. on old vitamin bottles, June 15, 2015,RDA, Monday
 ,Pope who issued an annulment of the 19-Across, June 15, 2015,INNOCENT, Monday
 ,World's longest river, June 15, 2015,NILE, Monday
 ,Scored 100 on, June 15, 2015,ACED, Monday
 ,"""The ___ the limit""", June 15, 2015,SKYS, Monday
 ,Kingston Trio hit that inspired the CharlieCard for Boston commuters, June 15, 2015,MTA, Monday
 ,Where the 19-Across was sealed, June 15, 2015,RUNNYMEDE, Monday
 ,Unhealthy, June 15, 2015,ILL, Monday
 ,Corp. shuffle, June 15, 2015,REORG, Monday
 ,Disney mermaid, June 15, 2015,ARIEL, Monday
 ,"Future perfect, for one", June 15, 2015,TENSE, Monday
 ,"Horace's ""___ Poetica""", June 15, 2015,ARS, Monday
 ,Broadcaster, June 15, 2015,AIRER, Monday
 ,Take a potshot, June 15, 2015,SNIPE, Monday
 ,Ancient Roman garments, June 15, 2015,TOGAS, Monday
 ,"Beach Boys' ""Barbara ___""", June 15, 2015,ANN, Monday
 ,Environmental prefix, June 15, 2015,ECO, Monday
 ,He sealed the 19-Across, June 15, 2015,KINGJOHN, Monday
 ,Right away, June 15, 2015,NOW, Monday
 ,Wildebeest, June 15, 2015,GNU, Monday
 ,Russian urn, June 15, 2015,SAMOVAR, Monday
 ,Dried plums, June 15, 2015,PRUNES, Monday
 ,Google's image organizer, June 15, 2015,PICASA, Monday
 ,Be wild about, June 15, 2015,ADORE, Monday
 ,Mark on a steer's rear, June 15, 2015,BRAND, Monday
 ,Canadian gas station, June 15, 2015,ESSO, Monday
 ,"Tie up, as a boat", June 15, 2015,MOOR, Monday
 ,Ski resort next to Snowbird, June 15, 2015,ALTA, Monday
 ,Trident-shaped Greek letter, June 15, 2015,PSI, Monday
 ,"Ample, informally", June 15, 2015,ENUF, Monday
 ,Peeved state, June 15, 2015,SNIT, Monday
 ,Exams for coll.-bound kids, June 15, 2015,SATS, Monday
 ,"Ryan of ""Sleepless in Seattle""", June 15, 2015,MEG, Monday
 ,"""___ Serenades"" (1952 jazz album)", June 19, 2015,SATCHMO, Friday
 ,Big news medium, June 19, 2015,AMRADIO, Friday
 ,Not organized at all, June 19, 2015,INAHEAP, Friday
 ,Capital near the Great Rift Valley, June 19, 2015,NAIROBI, Friday
 ,Never, June 19, 2015,NOTONCE, Friday
 ,1960 Elvis Presley film, June 19, 2015,GIBLUES, Friday
 ,Business suit, June 19, 2015,EXEC, Friday
 ,Cosmetician Adrien, June 19, 2015,ARPEL, Friday
 ,"""The Seasons"" lithographer", June 19, 2015,ERTE, Friday
 ,Like newspeak and doublethink, June 19, 2015,ORWELLIAN, Friday
 ,"He wrote ""In utter loneliness a writer tries to explain the inexplicable""", June 19, 2015,JOHNSTEINBECK, Friday
 ,They may get carried away, June 19, 2015,REPOS, Friday
 ,Out-lying result?, June 19, 2015,TAN, Friday
 ,Fictional Sicilian town of literature, June 19, 2015,ADANO, Friday
 ,Bibliog. shortener, June 19, 2015,ETAL, Friday
 ,What some presidents are called, June 19, 2015,MADAM, Friday
 ,"Over the hill, say", June 19, 2015,AFAR, Friday
 ,Former Toyota model for 36 years, June 19, 2015,CELICA, Friday
 ,Entrance line, June 19, 2015,IMHERE, Friday
 ,"Cut-rate, commercially", June 19, 2015,ECONO, Friday
 ,Gran Bretagna or Nuova Guinea, June 19, 2015,ISOLA, Friday
 ,Cato's craft, June 19, 2015,ARS, Friday
 ,"State in which ""That '70s Show"" was set: Abbr.", June 19, 2015,WIS, Friday
 ,Editor ___ A. Talese, June 19, 2015,NAN, Friday
 ,Kind of hub or port, June 19, 2015,USB, Friday
 ,New mint product of 2000, June 19, 2015,SACAGAWEADOLLAR, Friday
 ,Sierra Nevada brew, June 19, 2015,AMERICANPALEALE, Friday
 ,Rock groups?, June 19, 2015,MINERALDEPOSITS, Friday
 ,"""Again, but slower""", June 19, 2015,ISTILLDONTGETIT, Friday
 ,Wave creator, June 19, 2015,SINE, Friday
 ,Dumb as ___, June 19, 2015,ANOX, Friday
 ,Jazz saxophonist Buddy, June 19, 2015,TATE, Friday
 ,One who might steal a kiss, June 19, 2015,CHOCOHOLIC, Friday
 ,Layer that scratches, June 19, 2015,HEN, Friday
 ,Colorful talkers, June 19, 2015,MACAWS, Friday
 ,"Sousa's ""El Capitan,"" e.g.", June 19, 2015,OPERETTA, Friday
 ,"Brad's partner in 2005's ""Mr. &amp; Mrs. Smith""", June 19, 2015,ANGELINA, Friday
 ,Like many rebates, June 19, 2015,MAILIN, Friday
 ,Part of a supporting cage, June 19, 2015,RIB, Friday
 ,"""Journey to the Center of the Earth"" actress", June 19, 2015,ARLENEDAHL, Friday
 ,Forbidding, June 19, 2015,DOUR, Friday
 ,Cynical reply, June 19, 2015,IBET, Friday
 ,Chantilly's department, June 19, 2015,OISE, Friday
 ,"Answer, in court", June 19, 2015,PLEAD, Friday
 ,MASH figures, June 19, 2015,RNS, Friday
 ,Suit-making grp.?, June 19, 2015,ABA, Friday
 ,Barre hop?, June 19, 2015,JETE, Friday
 ,Like moonstones, June 19, 2015,OPALESCENT, Friday
 ,Light brown, June 19, 2015,CAFEAULAIT, Friday
 ,Bump on a log, June 19, 2015,KNAR, Friday
 ,___ hall, June 19, 2015,REC, Friday
 ,Stuff in many 57-Across, June 19, 2015,ORE, Friday
 ,Like lunatics' laughter, June 19, 2015,MANIACAL, Friday
 ,Not acclimate properly, June 19, 2015,MISADAPT, Friday
 ,"Dale Evans, e.g.", June 19, 2015,COWGIRL, Friday
 ,Staple of late-night talk, June 19, 2015,MONOLOG, Friday
 ,"Oldman's ""JFK"" role", June 19, 2015,OSWALD, Friday
 ,Corralled, June 19, 2015,INAPEN, Friday
 ,Words of concurrence, June 19, 2015,ASAMI, Friday
 ,"""Groundhog Day"" director", June 19, 2015,RAMIS, Friday
 ,Nixon and Brezhnev signed it in '72, June 19, 2015,SALTI, Friday
 ,French shipyard city, June 19, 2015,BREST, Friday
 ,"""Whose woods these ___ think ..."": Frost", June 19, 2015,AREI, Friday
 ,Thermal lead-in, June 19, 2015,ENDO, Friday
 ,Start of treason?, June 19, 2015,LESE, Friday
 ,Pushed, June 17, 2015,URGED, Wednesday
 ,Charming, June 17, 2015,WINSOME, Wednesday
 ,Vacillate, June 17, 2015,SEESAW, Wednesday
 ,Hardly luxury cars, June 17, 2015,JALOPIES, Wednesday
 ,Develop over time, June 17, 2015,EVOLVE, Wednesday
 ,Scrutinizes, June 17, 2015,EYEBALLS, Wednesday
 ,"1921 play that introduced the word ""robot""", June 17, 2015,RUR, Wednesday
 ,Rombauer of cooking, June 17, 2015,IRMA, Wednesday
 ,Struck (out), June 17, 2015,XED, Wednesday
 ,Part of a geom. line, June 17, 2015,SEG, Wednesday
 ,___ list, June 17, 2015,DEANS, Wednesday
 ,Some jets, June 17, 2015,LEARS, Wednesday
 ,"Decline, as in popularity", June 17, 2015,EBB, Wednesday
 ,"Mother's Day destination, maybe", June 17, 2015,SPA, Wednesday
 ,"Riff, vocally", June 17, 2015,SCAT, Wednesday
 ,Modern prefix with aggression, June 17, 2015,MICRO, Wednesday
 ,Certain sealant, June 17, 2015,CAULK, Wednesday
 ,Hot weather cooler, June 17, 2015,ADE, Wednesday
 ,Like virgin soil, June 17, 2015,UNSOWN, Wednesday
 ,Hot Japanese bowlful, June 17, 2015,UDON, Wednesday
 ,Slight downturn, June 17, 2015,DIP, Wednesday
 ,Yolk container, June 17, 2015,SAC, Wednesday
 ,Home of the elves known as hulduflk: Abbr., June 17, 2015,ICEL, Wednesday
 ,Join the conversation, June 17, 2015,PIPEUP, Wednesday
 ,"""How was ___ know?""", June 17, 2015,ITO, Wednesday
 ,"Wipe, as a hard drive", June 17, 2015,ERASE, Wednesday
 ,"""I want that ... NOW!""", June 17, 2015,GIMME, Wednesday
 ,Lousy eggs?, June 17, 2015,NITS, Wednesday
 ,Easy April Fools' victim, June 17, 2015,SAP, Wednesday
 ,Casual greeting, June 17, 2015,HEY, Wednesday
 ,"""Out of bed!""", June 17, 2015,GETUP, Wednesday
 ,"Dog biscuit, e.g.", June 17, 2015,TREAT, Wednesday
 ,"Surprising discovery at the Lascaux cave that's 17,000 years old", June 17, 2015,ART, Wednesday
 ,Supporter of a sort, June 17, 2015,BRA, Wednesday
 ,"Programming pro, e.g.", June 17, 2015,TECH, Wednesday
 ,Word with cry or crime, June 17, 2015,WAR, Wednesday
 ,Quick quip, June 17, 2015,ONELINER, Wednesday
 ,So far, June 17, 2015,TODATE, Wednesday
 ,Vertical strip on a map, June 17, 2015,TIMEZONE, Wednesday
 ,Grow tired of, June 17, 2015,SOURON, Wednesday
 ,Takes up the slack?, June 17, 2015,TAUTENS, Wednesday
 ,Failed to, June 17, 2015,DIDNT, Wednesday
 ,___ manual, June 17, 2015,USERS, Wednesday
 ,Stage offering, June 17, 2015,REVUE, Wednesday
 ,Actor who refused a 26-Down in 1971, June 17, 2015,GEORGECSCOTT, Wednesday
 ,"Class for a future citizen, for short", June 17, 2015,ESL, Wednesday
 ,Rock star who refused a 37-Down in 2003, June 17, 2015,DAVIDBOWIE, Wednesday
 ,Direction, June 17, 2015,WAY, Wednesday
 ,Holly tree, June 17, 2015,ILEX, Wednesday
 ,See 15-Down, June 17, 2015,NOBEL, Wednesday
 ,Black suit, June 17, 2015,SPADES, Wednesday
 ,Big Alaska resource, June 17, 2015,OIL, Wednesday
 ,"With 67-Down, Polo Grounds star", June 17, 2015,MEL, Wednesday
 ,Suffix with count, June 17, 2015,ESS, Wednesday
 ,"""___ back""", June 17, 2015,WERE, Wednesday
 ,Playwright who refused an 8-/57-Down in 1964, June 17, 2015,JEANPAULSARTRE, Wednesday
 ,Like some Fr. nouns, June 17, 2015,MASC, Wednesday
 ,Mideast royal house, June 17, 2015,SAUD, Wednesday
 ,See 3-Down, June 17, 2015,ACADEMYAWARD, Wednesday
 ,Bygone component in luminous paint, June 17, 2015,RADIUM, Wednesday
 ,Onetime home of the Huns, June 17, 2015,STEPPE, Wednesday
 ,Dude, June 17, 2015,BRO, Wednesday
 ,Often-idle thought, June 17, 2015,MUSING, Wednesday
 ,How about one in three pro soccer games ends, June 17, 2015,INATIE, Wednesday
 ,Cut off, June 17, 2015,LOP, Wednesday
 ,See 5-Down, June 17, 2015,KNIGHTHOOD, Wednesday
 ,Big A.T.M. maker, June 17, 2015,NCR, Wednesday
 ,Big ___, June 17, 2015,EAST, Wednesday
 ,Faceful for a clown, June 17, 2015,PIE, Wednesday
 ,Poker game?, June 17, 2015,EPEE, Wednesday
 ,Apartment hunter's option, June 17, 2015,SUBLET, Wednesday
 ,See 15-Down, June 17, 2015,PRIZE, Wednesday
 ,"Pulls the trigger, so to speak", June 17, 2015,ACTS, Wednesday
 ,Finger, June 17, 2015,RATON, Wednesday
 ,Council site of 1545, June 17, 2015,TRENT, Wednesday
 ,Not long from now, June 17, 2015,ANON, Wednesday
 ,See 11-Down, June 17, 2015,OTT, Wednesday
 ,"Long of Showtime's ""House of Lies""", June 17, 2015,NIA, Wednesday
 ,Bird with calf muscles, June 17, 2015,EMU, Wednesday
 ,Type units, June 17, 2015,ENS, Wednesday
 ,Some bad P.R. for a celeb, June 17, 2015,DUI, Wednesday
 ,Minute bit, June 12, 2015,MOTE, Friday
 ,Land bordering western China, June 12, 2015,TAJIKISTAN, Friday
 ,Field fraction, June 12, 2015,ACRE, Friday
 ,"Like the Hulk, typically", June 12, 2015,ONARAMPAGE, Friday
 ,One having a ball at the circus?, June 12, 2015,SEAL, Friday
 ,A cameo may be seen in it, June 12, 2015,JEWELRYBOX, Friday
 ,Tempting words for shopaholics, June 12, 2015,SAVENOW, Friday
 ,Called before getting married, June 12, 2015,NEE, Friday
 ,Squad leader: Abbr., June 12, 2015,SGT, Friday
 ,Part of summer in Latinoamrica, June 12, 2015,ENERO, Friday
 ,Hold fast at sea, June 12, 2015,BELAY, Friday
 ,"2001 sports flop, for short", June 12, 2015,XFL, Friday
 ,Checked out like a wolf, June 12, 2015,OGLED, Friday
 ,Library lineup, June 12, 2015,DESKS, Friday
 ,Repast remnant, June 12, 2015,ORT, Friday
 ,"Laurence co-starred with him in ""The Matrix""", June 12, 2015,KEANU, Friday
 ,"""Baa! Baa! Baa!"" singer", June 12, 2015,YALIE, Friday
 ,"""That's an order!""", June 12, 2015,DOIT, Friday
 ,Facebook listing, June 12, 2015,EVENT, Friday
 ,"Jay ___, British singer with the 2009 #1 hit ""Down""", June 12, 2015,SEAN, Friday
