title,clue,date,year,answer,day
 ,Animated Spielberg hero, November 14, 2015,TINTIN, Saturday
 ,"1990 #1 hit that starts ""Yo, V.I.P., let's kick it!""", November 14, 2015,ICEICEBABY, Saturday
 ,There might be one offshore, November 14, 2015,TAXSHELTER, Saturday
 ,Traveling, November 14, 2015,ONTHEROAD, Saturday
 ,Budget partner, November 14, 2015,AVIS, Saturday
 ,Yearly Library of Congress appointee, November 14, 2015,POET, Saturday
 ,There's no sense in them, November 14, 2015,COMAS, Saturday
 ,Picture about a pitcher, November 14, 2015,THENATURAL, Saturday
 ,"Jordan, to worshipers", November 14, 2015,HISAIRNESS, Saturday
 ,Owed, November 14, 2015,DUETO, Saturday
 ,"Uses pickup lines, in slang", November 14, 2015,SPITSGAME, Saturday
 ,Airtimes, November 14, 2015,SLOTS, Saturday
 ,Do for the African-American community?, November 14, 2015,CORNROWS, Saturday
 ,"Confession, e.g.", November 14, 2015,RITE, Saturday
 ,Pt base, November 14, 2015,FOIE, Saturday
 ,Secret enforcers, November 14, 2015,GAGLAWS, Saturday
 ,Woolly, November 14, 2015,LANATE, Saturday
 ,Cleansing solution, November 14, 2015,SALINE, Saturday
 ,Revolution in basketball?, November 14, 2015,PIVOT, Saturday
 ,Actress Sorvino, November 14, 2015,MIRA, Saturday
 ,"Home to Mondrian's ""Broadway Boogie Woogie""", November 14, 2015,MOMA, Saturday
 ,Real gem of a car?, November 14, 2015,OPEL, Saturday
 ,Stationery shop display, November 14, 2015,PENS, Saturday
 ,"Rowing machine target, for short", November 14, 2015,LAT, Saturday
 ,___ House and Museum (Baltimore attraction), November 14, 2015,POE, Saturday
 ,"Snowman in 2013's ""Frozen""", November 13, 2015,OLAF, Friday
 ,Flamenco sound, November 13, 2015,CLAP, Friday
 ,Observes the Muslim day of Ashura, November 13, 2015,FASTS, Friday
 ,"Product whose jingle was based on the 1923 hit ""Barney Google""", November 13, 2015,RICEARONI, Friday
 ,"Cry often heard after ""That's it!""", November 13, 2015,IQUIT, Friday
 ,"Fit well, so as hardly to be noticed", November 13, 2015,BLENDEDIN, Friday
 ,Green-hatted Nintendo character, November 13, 2015,LUIGI, Friday
 ,Words before taking a shot?, November 13, 2015,SAYCHEESE, Friday
 ,Engine displacement unit, November 13, 2015,LITER, Friday
 ,People who are under a lot of pressure, November 13, 2015,DEEPSEADIVERS, Friday
 ,Wine of the palomino grape, November 13, 2015,SHERRY, Friday
 ,"Vicar of Christ, more familiarly", November 13, 2015,POPE, Friday
 ,Gambling opponent, November 13, 2015,HOUSE, Friday
 ,Hands-on sites?, November 13, 2015,HIPS, Friday
 ,Arranges, November 13, 2015,RIGS, Friday
 ,Soldier in the Battle of Helm's Deep, November 13, 2015,ORC, Friday
 ,Bad, November 13, 2015,SPOILED, Friday
 ,N.B.A. on ___ (sports staple since 1989), November 13, 2015,TNT, Friday
 ,"Performer of the 2001 Oscar-nominated song ""May It Be""", November 13, 2015,ENYA, Friday
 ,"The ""E"" of the old NY&amp;E Rail Road", November 13, 2015,ERIE, Friday
 ,Time unit, November 13, 2015,ISSUE, Friday
 ,Sacks, November 13, 2015,CANS, Friday
 ,More than surprised, November 13, 2015,AGHAST, Friday
 ,Line of women's clothing?, November 13, 2015,SHOULDERSTRAP, Friday
 ,Flat fish, November 13, 2015,MANTA, Friday
 ,Standard of negotiation, November 13, 2015,WHITEFLAG, Friday
 ,Pod : whale :: raft : ___, November 13, 2015,OTTER, Friday
 ,Moniker for #16, November 13, 2015,HONESTABE, Friday
 ,Sphere, November 13, 2015,REALM, Friday
 ,At bottom, November 13, 2015,INESSENCE, Friday
 ,Awards ceremony since 1993, November 13, 2015,ESPYS, Friday
 ,Garden interloper, November 13, 2015,PEST, Friday
 ,Newsroom post, November 13, 2015,DESK, Friday
 ,Orrery components, November 13, 2015,ORBS, Friday
 ,Diane Sawyer's actual first name, November 13, 2015,LILA, Friday
 ,Backgammon variant in which rolling a 1-2 is beneficial, November 13, 2015,ACEYDEUCY, Friday
 ,Duelists of old, November 13, 2015,FENCERS, Friday
 ,Unsettling, November 13, 2015,CREEPY, Friday
 ,Valuable deposits, November 13, 2015,LODES, Friday
 ,Ingredient in five-spice powder, November 13, 2015,ANISE, Friday
 ,SpongeBob SquarePants lives inside one, November 13, 2015,PINEAPPLE, Friday
 ,Nice extra, November 13, 2015,FILLIP, Friday
 ,Visibly nervous, November 13, 2015,AQUIVER, Friday
 ,Software package, November 13, 2015,SUITE, Friday
 ,Animal symbolizing anger in Buddhism, November 13, 2015,TIGER, Friday
 ,Shows signs of life, November 13, 2015,STIRS, Friday
 ,Conforms (to), November 13, 2015,ADHERES, Friday
 ,Hospital meal accompanier, November 13, 2015,DOSE, Friday
 ,"Clodhopper, e.g.", November 13, 2015,SHOE, Friday
 ,Road rage catalyst, November 13, 2015,HORN, Friday
 ,Coachman's handful, November 13, 2015,HORSEWHIP, Friday
 ,"First Super Bowl to be called ""Super Bowl""", November 13, 2015,III, Friday
 ,Metropolis misidentification, November 13, 2015,ITSAPLANE, Friday
 ,South African game, November 13, 2015,GNUS, Friday
 ,Proofer's direction, November 13, 2015,STET, Friday
 ,Await, November 13, 2015,PEND, Friday
 ,Go from point A to point B?, November 13, 2015,DIGRESS, Friday
 ,How devastating insults are felt, November 13, 2015,ACUTELY, Friday
 ,Given a raw deal, November 13, 2015,SHAFTED, Friday
 ,Ironic items to steal, November 13, 2015,ALARMS, Friday
 ,Swear, November 13, 2015,ATTEST, Friday
 ,Gooey treat, November 13, 2015,SMORE, Friday
 ,Is repelled by, November 13, 2015,HATES, Friday
 ,Ready if needed, November 13, 2015,ONTAP, Friday
 ,"""Starry Night Over the ___"" (van Gogh painting)", November 13, 2015,RHONE, Friday
 ,Trig ratios, November 13, 2015,SINES, Friday
 ,Early lesson, November 13, 2015,ABCS, Friday
 ,Sideshow oddity, November 13, 2015,GEEK, Friday
 ,Alternatives to PCs, November 16, 2015,MACS, Monday
 ,"When a flight is due in, for short", November 16, 2015,ETA, Monday
 ,Intended, November 16, 2015,MEANT, Monday
 ,"""___ You Babe"" (Sonny &amp; Cher hit)", November 16, 2015,IGOT, Monday
 ,Bond girl Adams, November 16, 2015,MAUD, Monday
 ,"Edward ___, ""Who's Afraid of Virginia Woolf?"" playwright", November 16, 2015,ALBEE, Monday
 ,One of the two flavors in Sprite, November 16, 2015,LIME, Monday
 ,"The good dinosaur in Pixar's ""The Good Dinosaur""", November 16, 2015,ARLO, Monday
 ,Specialized market, November 16, 2015,NICHE, Monday
 ,*Carrier to Amsterdam, November 16, 2015,KLMAIRLINES, Monday
 ,"Order between ""ready"" and ""fire""", November 16, 2015,AIM, Monday
 ,Lines of stitching, November 16, 2015,SEAMS, Monday
 ,Court rendering, November 16, 2015,OPINION, Monday
 ,Remainder of a used ticket, November 16, 2015,STUB, Monday
 ,Candle holders, November 16, 2015,SCONCES, Monday
 ,Calif.'s largest airport, November 16, 2015,LAX, Monday
 ,Many bills in tips, November 16, 2015,ONES, Monday
 ,"""O Canada,"" for one", November 16, 2015,ANTHEM, Monday
 ,"""___ day now"" (""I'm waiting"")", November 16, 2015,ANY, Monday
 ,Old Russian rulers, November 16, 2015,TSARS, Monday
 ,Bullfight cheer, November 16, 2015,OLE, Monday
 ,Place to buy a Persian rug, November 16, 2015,BAZAAR, Monday
 ,Ownership document, November 16, 2015,DEED, Monday
 ,Ham on ___, November 16, 2015,RYE, Monday
 ,Doesn't go to bed, November 16, 2015,STAYSUP, Monday
 ,6/6/1944, November 16, 2015,DDAY, Monday
 ,Full-length movie, November 16, 2015,FEATURE, Monday
 ,What old movies came on, November 16, 2015,REELS, Monday
 ,Not working, November 16, 2015,OFF, Monday
 ,Tic-tac-toe win ... or hint to the starts of the answers to the starred clues, November 16, 2015,THREEINAROW, Monday
 ,Furious, November 16, 2015,IRATE, Monday
 ,"Adorable ""Sesame Street"" monster", November 16, 2015,ELMO, Monday
 ,"Dish that may be ""sticky""", November 16, 2015,RICE, Monday
 ,German camera brand, November 16, 2015,LEICA, Monday
 ,Observed, November 16, 2015,SEEN, Monday
 ,Org. overseeing the Big Ten and Big 12, November 16, 2015,NCAA, Monday
 ,Play a guitar casually, November 16, 2015,STRUM, Monday
 ,Title bear in a 2012 Seth MacFarlane comedy, November 16, 2015,TED, Monday
 ,Pepper's counterpart, November 16, 2015,SALT, Monday
 ,Uses for all it's worth, November 16, 2015,MILKS, Monday
 ,Light on one's feet, November 16, 2015,AGILE, Monday
 ,"Middle of 100,000?", November 16, 2015,COMMA, Monday
 ,Makes furious, November 16, 2015,STEAMS, Monday
 ,Places to put diamond studs, November 16, 2015,EARLOBES, Monday
 ,Dutch bloom, November 16, 2015,TULIP, Monday
 ,Good-looking guy, November 16, 2015,ADONIS, Monday
 ,"Millionaire's home, say", November 16, 2015,MANSION, Monday
 ,Inventor Whitney, November 16, 2015,ELI, Monday
 ,"*David Muir ... or Peter Jennings, once", November 16, 2015,ABCANCHOR, Monday
 ,Soda pop brand, November 16, 2015,NEHI, Monday
 ,Overflow (with), November 16, 2015,TEEM, Monday
 ,Deface, November 16, 2015,MAR, Monday
 ,"""It ___ die for!"" (""Yum!"")", November 16, 2015,ISTO, Monday
 ,Completely covered, November 16, 2015,ENCASED, Monday
 ,Toronto's prov., November 16, 2015,ONT, Monday
 ,Lie, November 16, 2015,UNTRUTH, Monday
 ,Slippery as a fish, November 16, 2015,EELY, Monday
 ,Captain Hook's henchman, November 16, 2015,SMEE, Monday
 ,Experiment sites, November 16, 2015,LABS, Monday
 ,Med school subj., November 16, 2015,ANAT, Monday
 ,*Diplomatic contretemps during John Adams's administration, November 16, 2015,XYZAFFAIR, Monday
 ,What this means: :-(, November 16, 2015,SAD, Monday
 ,Turned in for cash, November 16, 2015,REDEEMED, Monday
 ,Vote in favor, November 16, 2015,AYE, Monday
 ,"Together, like workers", November 16, 2015,ASATEAM, Monday
 ,"Mend, as socks", November 16, 2015,DARN, Monday
 ,Most unsullied, November 16, 2015,PUREST, Monday
 ,Is filled with longing, November 16, 2015,YEARNS, Monday
 ,Confederate genl.'s signature, November 16, 2015,RELEE, Monday
 ,"Jong who wrote ""Fear of Flying""", November 16, 2015,ERICA, Monday
 ,Kind of call that didn't used to need an area code, November 16, 2015,LOCAL, Monday
 ,What you do in a sauna, November 16, 2015,SWEAT, Monday
 ,Classical paintings, November 16, 2015,OILS, Monday
 ,Worry, November 16, 2015,FRET, Monday
 ,Charged particle, November 16, 2015,ION, Monday
 ,Horned Frogs of the Big 12 Conf., November 16, 2015,TCU, Monday
 ,"___ nerve, the longest in the human body", November 12, 2015,SCIATIC, Thursday
 ,Learning method, November 12, 2015,OSMOSIS, Thursday
 ,Sound from a traditional German band, November 12, 2015,OOMPAHPAH, Thursday
 ,Cheeky, November 12, 2015,FLIPPANT, Thursday
 ,Self-destruct, November 12, 2015,IMPLODE, Thursday
 ,Hall of fame, November 12, 2015,ARSENIO, Thursday
 ,Man's name that's 20-Across backward, November 12, 2015,LEE, Thursday
 ,Fish dish, November 12, 2015,EEL, Thursday
 ,Place to stop over, November 12, 2015,INN, Thursday
 ,"Belarus, once: Abbr.", November 12, 2015,SSR, Thursday
 ,University in Philadelphia, November 12, 2015,LASALLE, Thursday
 ,Blue shade, November 12, 2015,SKY, Thursday
 ,"""The Wild Bunch"" director", November 12, 2015,SAMPECKINPAH, Thursday
 ,19th-century nativist group, November 12, 2015,KNOWNOTHINGPARTY, Thursday
 ,First in a historical trio, November 12, 2015,NINA, Thursday
 ,Howard of Hollywood, November 12, 2015,RON, Thursday
 ,Bygone European capital, November 12, 2015,LIRA, Thursday
 ,"""Got it""", November 12, 2015,OKAY, Thursday
 ,Popular zoo attraction ... or a hint to 11 squares in this puzzle, November 12, 2015,PANDA, Thursday
 ,Horse in a harness, November 12, 2015,PACER, Thursday
 ,Lux. neighbor, November 12, 2015,BELG, Thursday
 ,Thumbs up, November 12, 2015,YES, Thursday
 ,"The first ""L"" of L. L. Bean", November 12, 2015,LEON, Thursday
 ,Hawaiian tuna, November 12, 2015,AHI, Thursday
 ,"Actress who killed Bill in ""Kill Bill Volume 2""", November 12, 2015,UMA, Thursday
 ,Portmanteau legally recognized since 1977, November 12, 2015,PALIMONY, Thursday
 ,Blanket remedies, November 12, 2015,PANACEAS, Thursday
 ,Ones getting the business?, November 12, 2015,SALESDEPARTMENTS, Thursday
 ,Fix, November 12, 2015,SPAY, Thursday
 ,Dickens boy, November 12, 2015,TINYTIM, Thursday
 ,Row, November 12, 2015,SPAT, Thursday
 ,"Subj. of a ""Delayed"" sign", November 12, 2015,ETA, Thursday
 ,With freshness, November 12, 2015,SASSILY, Thursday
 ,Some stammering, November 12, 2015,ERS, Thursday
 ,Besmirches, November 12, 2015,SOILS, Thursday
 ,"What's between here and the sun, in song?", November 12, 2015,COMES, Thursday
 ,Cold, November 12, 2015,IMPERSONAL, Thursday
 ,"""Be ___!""", November 12, 2015,APAL, Thursday
 ,"Even if, briefly", November 12, 2015,THO, Thursday
 ,___ Pro (2015 debut), November 12, 2015,IPAD, Thursday
 ,It may come with a knife and crackers, November 12, 2015,CHEESETRAY, Thursday
 ,Ranging widely, November 12, 2015,OFALLKINDS, Thursday
 ,35mm camera option, November 12, 2015,SLR, Thursday
 ,Lead-in to speak or spell, November 12, 2015,MIS, Thursday
 ,"""To his good friends thus wide I'll ___ my arms"": ""Hamlet""", November 12, 2015,OPE, Thursday
 ,Southwest side dish, November 12, 2015,SPANISHRICE, Thursday
 ,Permanently, November 12, 2015,ININK, Thursday
 ,Expressionless, November 12, 2015,STONY, Thursday
 ,Every last person, November 12, 2015,EACHONE, Thursday
 ,What's missing from a KO?, November 12, 2015,LMN, Thursday
 ,Abbr. on mail to a soldier, November 12, 2015,APO, Thursday
 ,Jeremy on the court, November 12, 2015,LIN, Thursday
 ,Like the Pilgrims: Abbr., November 12, 2015,ENG, Thursday
 ,"It's often marked with an ""@""", November 12, 2015,AWAYGAME, Thursday
 ,Official residence at the Vatican, November 12, 2015,PAPALPALACE, Thursday
 ,"Person's head, in slang", November 12, 2015,KNOB, Thursday
 ,Trophy figure, November 12, 2015,NIKE, Thursday
 ,Early smartphone, November 12, 2015,TREO, Thursday
 ,Soft ball?, November 12, 2015,YARN, Thursday
 ,Oscar V.I.P.s, November 12, 2015,HOSTS, Thursday
 ,Kipling's birthplace, November 12, 2015,INDIA, Thursday
 ,Up to, November 12, 2015,UNTIL, Thursday
 ,Oscar-winning role for Hattie McDaniel, November 12, 2015,MAMMY, Thursday
 ,Out, November 12, 2015,PASSE, Thursday
 ,Wash against gently, November 12, 2015,LAPAT, Thursday
 ,Three-time N.H.L. All-Star Kovalchuk, November 12, 2015,ILYA, Thursday
 ,Desires, November 12, 2015,YENS, Thursday
 ,Serial opener, November 12, 2015,PARTI, Thursday
 ,First word of Massachusetts' motto, November 12, 2015,ENSE, Thursday
 ,How some shares are sold, November 12, 2015,ATPAR, Thursday
 ,"Boomers of old, in brief", November 12, 2015,SSTS, Thursday
 ,Yields, November 12, 2015,PAYS, Thursday
 ,Jazz combo's cue, November 10, 2015,HITIT, Tuesday
 ,Place of utter chaos, November 10, 2015,ZOO, Tuesday
 ,"Like Caitlyn Jenner, for short", November 10, 2015,TRANS, Tuesday
 ,Tehran resident, November 10, 2015,IRANI, Tuesday
 ,River to the Tigris, November 10, 2015,EUPHRATES, Tuesday
 ,Tilters' contest, November 10, 2015,JOUST, Tuesday
 ,Slam-on-the-brakes sounds, November 10, 2015,SCREECHES, Tuesday
 ,"""Les Misrables"" actress [or] Wife of the Bard", November 10, 2015,ANNEHATHAWAY, Tuesday
 ,On the mend, November 10, 2015,BETTER, Tuesday
 ,___ nibs (self-important one), November 10, 2015,HIS, Tuesday
 ,Fossil preserver, November 10, 2015,TAR, Tuesday
 ,New Left org. of the '60s, November 10, 2015,SDS, Tuesday
 ,"""Bleah!""", November 10, 2015,ICK, Tuesday
 ,One unlikely to have tan lines, November 10, 2015,NUDIST, Tuesday
 ,"""Dances With Wolves"" actor [or] ""The Third Man"" author", November 10, 2015,GRAHAMGREENE, Tuesday
 ,Source of pt, November 10, 2015,FOIE, Tuesday
 ,"Cardholder's charge, for short", November 10, 2015,APR, Tuesday
 ,Within: Prefix, November 10, 2015,ENDO, Tuesday
 ,"""Friends"" actor [or] Naval officer who sailed to Japan in 1853", November 10, 2015,MATTHEWPERRY, Tuesday
 ,Like the name Robin, November 10, 2015,UNISEX, Tuesday
 ,Hubbub, November 10, 2015,ADO, Tuesday
 ,Landscaping supply grown on farms, November 10, 2015,SOD, Tuesday
 ,Classic British sports cars, November 10, 2015,MGS, Tuesday
 ,"""I'm ___ loss""", November 10, 2015,ATA, Tuesday
 ,Squeal, November 10, 2015,TATTLE, Tuesday
 ,"""The Great Escape"" actor [or] ""12 Years a Slave"" director", November 10, 2015,STEVEMCQUEEN, Tuesday
 ,Risking calamity, November 10, 2015,ONTHINICE, Tuesday
 ,Used as a dining surface, November 10, 2015,ATEON, Tuesday
 ,Front part of a jet engine, November 10, 2015,AIRINTAKE, Tuesday
 ,Built like a bouncer, November 10, 2015,BURLY, Tuesday
 ,"One-night stand, say", November 10, 2015,FLING, Tuesday
 ,"""Just kidding!""", November 10, 2015,NOT, Tuesday
 ,Nincompoops, November 10, 2015,ASSES, Tuesday
 ,Muslims' headscarves, November 10, 2015,HIJABS, Tuesday
 ,Pressed, November 10, 2015,IRONED, Tuesday
 ,Talks trash to, November 10, 2015,TAUNTS, Tuesday
 ,Photo within a photo, November 10, 2015,INSET, Tuesday
 ,Give 10% to a church, November 10, 2015,TITHE, Tuesday
 ,Tabasco quality, November 10, 2015,ZEST, Tuesday
 ,Response to a bad pun, November 10, 2015,OUCH, Tuesday
 ,"O, The ___ Magazine", November 10, 2015,OPRAH, Tuesday
 ,One keeping everything in balance?, November 10, 2015,TREASURER, Tuesday
 ,Risqu, November 10, 2015,RACY, Tuesday
 ,"Greek capital, to airlines", November 10, 2015,ATH, Tuesday
 ,Alumna's bio word, November 10, 2015,NEE, Tuesday
 ,Sound of a leaky tire, November 10, 2015,SSS, Tuesday
 ,Chopping down, November 10, 2015,HEWING, Tuesday
 ,Diva's delivery, November 10, 2015,ARIA, Tuesday
 ,"Caught up to, in a way", November 10, 2015,TIED, Tuesday
 ,Come ___ surprise, November 10, 2015,ASNO, Tuesday
 ,Mail deliverer's assignment: Abbr., November 10, 2015,RTE, Tuesday
 ,Tobacco plug, November 10, 2015,CHAW, Tuesday
 ,Letter before lambda, November 10, 2015,KAPPA, Tuesday
 ,Refuse to grant, November 10, 2015,DENY, Tuesday
 ,"Beats it, in rural lingo", November 10, 2015,GITS, Tuesday
 ,"Preparing, as leftovers", November 10, 2015,REHEATING, Tuesday
 ,Sitcom equine of the '60s, November 10, 2015,MRED, Tuesday
 ,Venom conduit, November 10, 2015,FANG, Tuesday
 ,Redding of R&amp;B, November 10, 2015,OTIS, Tuesday
 ,Tight-lipped, November 10, 2015,MUM, Tuesday
 ,Full range, November 10, 2015,EXTENT, Tuesday
 ,Campus org. protested by the 26-Across, November 10, 2015,ROTC, Tuesday
 ,Some beef cattle, November 10, 2015,STEERS, Tuesday
 ,World Cup chant, November 10, 2015,OLEOLE, Tuesday
 ,Chain serving breakfast around the clock, November 10, 2015,DENNYS, Tuesday
 ,Like Audubon's subjects, November 10, 2015,AVIAN, Tuesday
 ,Jordanian seaport, November 10, 2015,AQABA, Tuesday
 ,"""Swan Lake"" attire", November 10, 2015,TUTUS, Tuesday
 ,___ splints (jogger's woe), November 10, 2015,SHIN, Tuesday
 ,Clothing brand with a long vowel mark in its name, November 10, 2015,ECKO, Tuesday
 ,Comply with, November 10, 2015,MEET, Tuesday
 ,Klutzy sort, November 10, 2015,OAF, Tuesday
 ,"Zero, in soccer", November 10, 2015,NIL, Tuesday
 ,___-color pasta, November 10, 2015,TRI, Tuesday
 ,"Game in which to cry ""You're it!""", November 9, 2015,TAG, Monday
 ,Mark of disgrace, November 9, 2015,STIGMA, Monday
 ,Curiosity rover launcher, November 9, 2015,NASA, Monday
 ,"Campus in Troy, N.Y.", November 9, 2015,RPI, Monday
 ,Blunders, November 9, 2015,ERRORS, Monday
 ,Got a hole in one on, November 9, 2015,ACED, Monday
 ,Nest egg inits., November 9, 2015,IRA, Monday
 ,"Period of undivided attention, as with a spouse or child", November 9, 2015,QUALITYTIME, Monday
 ,Addled, November 9, 2015,CONFUSED, Monday
 ,Band aide, November 9, 2015,ROADIE, Monday
 ,Emcees' deliveries, November 9, 2015,INTROS, Monday
 ,One of six allowed to an N.B.A. player, November 9, 2015,FOUL, Monday
 ,"Very, in music", November 9, 2015,ASSAI, Monday
 ,"Springsteen's ""Born in the ___""", November 9, 2015,USA, Monday
 ,Detroit ballplayer, November 9, 2015,TIGER, Monday
 ,Noted Max Planck contribution to physics, November 9, 2015,QUANTUMTHEORY, Monday
 ,Post-E.R. locale, November 9, 2015,ICU, Monday
 ,Desert refuge, November 9, 2015,OASIS, Monday
 ,"""Norma ___"" (Sally Field film)", November 9, 2015,RAE, Monday
 ,Skill useful for handling an emergency, November 9, 2015,QUICKTHINKING, Monday
 ,Chrysler 300 or BMW 740, November 9, 2015,SEDAN, Monday
 ,"Born, in bios", November 9, 2015,NEE, Monday
 ,Refrigerates, November 9, 2015,COOLS, Monday
 ,"The ""M"" in Y.M.C.A.", November 9, 2015,MENS, Monday
 ,___ Mae (government lender), November 9, 2015,GINNIE, Monday
 ,___ metals (periodic table group), November 9, 2015,ALKALI, Monday
 ,Mr. Scrooge, November 9, 2015,EBENEZER, Monday
 ,1/24 of an octave, November 9, 2015,QUARTERTONE, Monday
 ,Bullring bravo, November 9, 2015,OLE, Monday
 ,Golden rule preposition, November 9, 2015,UNTO, Monday
 ,"Babies (aww ...) ... or an aural hint to 18-, 32-, 39- and 57-Across", November 9, 2015,CUTIES, Monday
 ,Chaney of chillers, November 9, 2015,LON, Monday
 ,"Ripens, as cheese", November 9, 2015,AGES, Monday
 ,Disgorges, November 9, 2015,EGESTS, Monday
 ,Blow away, November 9, 2015,AWE, Monday
 ,One of the Nixon daughters, November 9, 2015,TRICIA, Monday
 ,Things cooks wear, November 9, 2015,APRONS, Monday
 ,"Creature that attacked the Nautilus in ""Twenty Thousand Leagues Under the Sea""", November 9, 2015,GIANTSQUID, Monday
 ,Tree whose name contains all five vowels, November 9, 2015,SEQUOIA, Monday
 ,"Tie up, as a turkey", November 9, 2015,TRUSS, Monday
 ,"""Dies ___"" (Latin hymn)", November 9, 2015,IRAE, Monday
 ,Top prize at the Olympics, November 9, 2015,GOLD, Monday
 ,"Diagnostic scan, briefly", November 9, 2015,MRI, Monday
 ,"""The Jetsons"" dog", November 9, 2015,ASTRO, Monday
 ,Actress Portman, November 9, 2015,NATALIE, Monday
 ,"The ""A"" in DNA", November 9, 2015,ACID, Monday
 ,Final Four game, November 9, 2015,SEMI, Monday
 ,"""Zip-___-Doo-Dah""", November 9, 2015,ADEE, Monday
 ,One's early years, November 9, 2015,YOUTH, Monday
 ,"Mrs., in Munich", November 9, 2015,FRAU, Monday
 ,Period of widespread food shortage, November 9, 2015,FAMINE, Monday
 ,Residents of Provo and Salt Lake City, November 9, 2015,UTAHNS, Monday
 ,"""Wake Up Little ___"" (#1 Everly Brothers hit)", November 9, 2015,SUSIE, Monday
 ,Italian blue cheese, November 9, 2015,GORGONZOLA, Monday
 ,Alternative to All, November 9, 2015,ERA, Monday
 ,Bread for a Reuben, November 9, 2015,RYE, Monday
 ,"""Believe It or ___!""", November 9, 2015,NOT, Monday
 ,Condescending cluck, November 9, 2015,TSK, Monday
 ,Stats for Mensa, November 9, 2015,IQS, Monday
 ,Actor's prompt, November 9, 2015,CUE, Monday
 ,Sporty Chevys, November 9, 2015,CAMAROS, Monday
 ,"Prepared to propose, in the traditional way", November 9, 2015,KNELT, Monday
 ,Extremely aloof demeanor, November 9, 2015,ICINESS, Monday
 ,Alternative to all, November 9, 2015,NONE, Monday
 ,"Stay out of sight, as a criminal", November 9, 2015,LIELOW, Monday
 ,Tranquil, November 9, 2015,SERENE, Monday
 ,Aunt and uncle's little girl, November 9, 2015,NIECE, Monday
 ,French playwright Jean, November 9, 2015,GENET, Monday
 ,"With 53-Down, pioneering mechanical breathing apparatus", November 9, 2015,AQUA, Monday
 ,See 52-Down, November 9, 2015,LUNG, Monday
 ,Actress Winslet, November 9, 2015,KATE, Monday
 ,Suffix with major, November 9, 2015,ETTE, Monday
 ,___ de Boulogne (Parisian park), November 9, 2015,BOIS, Monday
 ,As snug as a bug in a ___, November 9, 2015,RUG, Monday
THREE-PEAT,Pushovers, November 8, 2015,PATSIES, Sunday
THREE-PEAT,Horn of Africa native, November 8, 2015,SOMALI, Sunday
THREE-PEAT,"Pushed forward, as a crowd", November 8, 2015,SURGED, Sunday
THREE-PEAT,Wellesley grads, November 8, 2015,ALUMNAE, Sunday
THREE-PEAT,"""Same here!""", November 8, 2015,IDOTOO, Sunday
THREE-PEAT,Paternally related, November 8, 2015,AGNATE, Sunday
THREE-PEAT,1982 Arnold Schwarzenegger film, November 8, 2015,CONANTHEBARBARIAN, Sunday
THREE-PEAT,"Vintner Paul who would ""sell no wine before its time""", November 8, 2015,MASSON, Sunday
THREE-PEAT,Knot on a tree, November 8, 2015,KNAR, Sunday
THREE-PEAT,___ of the earth, November 8, 2015,ENDS, Sunday
THREE-PEAT,Like a chestnut, November 8, 2015,OLD, Sunday
THREE-PEAT,"___ Joaquin, Calif.", November 8, 2015,SAN, Sunday
THREE-PEAT,"Fell for an April fool, say", November 8, 2015,BIT, Sunday
THREE-PEAT,Verses with six stanzas, November 8, 2015,SESTINAS, Sunday
THREE-PEAT,Bringer of peace between nations, November 8, 2015,ENTENTECORDIALE, Sunday
THREE-PEAT,___ qu (why: Sp.), November 8, 2015,POR, Sunday
THREE-PEAT,NPR host Shapiro, November 8, 2015,ARI, Sunday
THREE-PEAT,Worked to the bone, November 8, 2015,RANRAGGED, Sunday
THREE-PEAT,State bordering Texas, November 8, 2015,CHIHUAHUAMEXICO, Sunday
THREE-PEAT,"Actress Pflug of ""M*A*S*H""", November 8, 2015,JOANN, Sunday
THREE-PEAT,Dummy, November 8, 2015,DODO, Sunday
THREE-PEAT,Wishing sites, November 8, 2015,WELLS, Sunday
THREE-PEAT,"Author who inspired the musical ""Wicked""", November 8, 2015,BAUM, Sunday
THREE-PEAT,Chiwere-speaking tribe, November 8, 2015,OTOE, Sunday
THREE-PEAT,Bygone office worker, November 8, 2015,STENO, Sunday
THREE-PEAT,65 or so, November 8, 2015,DEE, Sunday
THREE-PEAT,Rose buds?, November 8, 2015,CINCINNATIREDS, Sunday
THREE-PEAT,Spruce up, November 8, 2015,NEATEN, Sunday
THREE-PEAT,Op-Ed columnist Maureen, November 8, 2015,DOWD, Sunday
THREE-PEAT,Spanish airline, November 8, 2015,IBERIA, Sunday
THREE-PEAT,"Met, as a legislature", November 8, 2015,SAT, Sunday
THREE-PEAT,Jason Bourne and others, November 8, 2015,TRAINEDASSASSINS, Sunday
THREE-PEAT,Big name in outdoor and fitness gear, November 8, 2015,REI, Sunday
THREE-PEAT,2014 land-grab, November 8, 2015,CRIMEA, Sunday
THREE-PEAT,Draft picks?, November 8, 2015,OXEN, Sunday
THREE-PEAT,Tarzan's simian sidekick, November 8, 2015,CHEETA, Sunday
THREE-PEAT,Salad bar bowlful, November 8, 2015,ALFALFASPROUTS, Sunday
THREE-PEAT,Kung ___ chicken, November 8, 2015,PAO, Sunday
THREE-PEAT,Constellation next to Scorpius, November 8, 2015,NORMA, Sunday
THREE-PEAT,"Stephen of ""Ben-Hur""", November 8, 2015,BOYD, Sunday
THREE-PEAT,Alternative media magazine founder, November 8, 2015,UTNE, Sunday
