title,clue,date,year,answer,day
 ,"Huns by the hundreds, say", January 23, 2015,HORDE, Friday
 ,Rponse ngative, January 23, 2015,NON, Friday
 ,Oozy stuff, January 23, 2015,GOO, Friday
 ,Theater trailer?, January 23, 2015,PLEX, Friday
 ,Theater name, January 23, 2015,ROXY, Friday
 ,Something to watch in a library, January 23, 2015,NOISELEVEL, Friday
 ,It often has lab work: Abbr., January 23, 2015,SCI, Friday
 ,Shepherd of old movies, January 23, 2015,RINTINTIN, Friday
 ,Imperial bars?, January 23, 2015,OLEO, Friday
 ,Sound like a baby, January 23, 2015,MEWL, Friday
 ,Kin of iambs, January 23, 2015,ANAPESTS, Friday
 ,Shetland sweater style, January 23, 2015,FAIRISLE, Friday
 ,Donations for life?, January 23, 2015,OVA, Friday
 ,Fetch, January 23, 2015,GET, Friday
 ,Many a Snapchat snap, January 23, 2015,SELFIE, Friday
 ,Crate and barrel wood, January 23, 2015,REDELM, Friday
 ,One of only three winners of consecutive Masters, January 23, 2015,FALDO, Friday
 ,Spartan hangout, January 23, 2015,AGORA, Friday
 ,Bye words?, January 23, 2015,CIAOS, Friday
 ,"So-called ""Capital of Latin America""", January 23, 2015,MIAMI, Friday
 ,Filaments in wrought iron, January 23, 2015,SLAG, Friday
 ,Knight-time story, January 23, 2015,GEST, Friday
 ,Triage pros, January 23, 2015,EMTS, Friday
 ,Bus schedule word, January 23, 2015,VIA, Friday
 ,"Chuck of ""Meet the Press""", February 11, 2015,TODD, Wednesday
 ,Suffragist Carrie Chapman ___, February 11, 2015,CATT, Wednesday
 ,Philanthropist's focus, February 11, 2015,CAUSE, Wednesday
 ,Word with gray or Bay, February 11, 2015,AREA, Wednesday
 ,"""You just blew my mind!""", February 11, 2015,WHOA, Wednesday
 ,Pains, February 11, 2015,HURTS, Wednesday
 ,Tenn. neighbor, February 11, 2015,NCAR, Wednesday
 ,"*""Rubber Soul"" group, to an overzealous copy editor?", February 11, 2015,THEBEETLES, Wednesday
 ,Politician's misstep, February 11, 2015,GAFFE, Wednesday
 ,Western arena attraction, February 11, 2015,RODEO, Wednesday
 ,"*""Chicken-n-Beer"" rapper, to an overzealous copy editor?", February 11, 2015,LUDICROUS, Wednesday
 ,Pet name in Britain, February 11, 2015,LUV, Wednesday
 ,Go over again, February 11, 2015,ITERATE, Wednesday
 ,Singing Dion, February 11, 2015,CELINE, Wednesday
 ,"Chinese ""way""", February 11, 2015,TAO, Wednesday
 ,Army doc, February 11, 2015,MEDIC, Wednesday
 ,"Smooths, in a way", February 11, 2015,SANDS, Wednesday
 ,They move around a lot at a square dance, February 11, 2015,HIPS, Wednesday
 ,Caged talker, February 11, 2015,MACAW, Wednesday
 ,Duncan or Banquo, February 11, 2015,SCOT, Wednesday
 ,Flooded, February 11, 2015,AWASH, Wednesday
 ,Overhauled, February 11, 2015,REDID, Wednesday
 ,Chart position reached by all the albums seen in the starred clues in this puzzle, February 11, 2015,ONE, Wednesday
 ,Hauled (away), February 11, 2015,CARTED, Wednesday
 ,Made operational, February 11, 2015,ENABLED, Wednesday
 ,Moreover, February 11, 2015,AND, Wednesday
 ,"*""Evolution"" group, to an overzealous copy editor?", February 11, 2015,BOYSTOMEN, Wednesday
 ,Impressive display, February 11, 2015,ARRAY, Wednesday
 ,Too sentimental, February 11, 2015,SAPPY, Wednesday
 ,"*""Dr. Feelgood"" band, to an overzealous copy editor?", February 11, 2015,MOTLEYCREW, Wednesday
 ,Delhi order?, February 11, 2015,SARI, Wednesday
 ,Let by, February 11, 2015,ALLOW, Wednesday
 ,"Cry in ""The Farmer in the Dell""", February 11, 2015,HIHO, Wednesday
 ,Sting operation, February 11, 2015,TRAP, Wednesday
 ,Count in a duel, February 11, 2015,PACES, Wednesday
 ,"Zap, in a way", February 11, 2015,TASE, Wednesday
 ,"""The ___ the limit!""", February 11, 2015,SKYS, Wednesday
 ,Kool-Aid alternative, February 11, 2015,TANG, Wednesday
 ,Sea carnivore, February 11, 2015,ORCA, Wednesday
 ,"*""Hysteria"" group, to an overzealous copy editor?", February 11, 2015,DEAFLEOPARD, Wednesday
 ,Region next to Chad, February 11, 2015,DARFUR, Wednesday
 ,100 lbs., February 11, 2015,CWT, Wednesday
 ,Sound at a spa, February 11, 2015,AHH, Wednesday
 ,"It is human, per a saying", February 11, 2015,TOERR, Wednesday
 ,Verboten, February 11, 2015,TABOO, Wednesday
 ,Assortment on a party platter, February 11, 2015,CHEESES, Wednesday
 ,Lead-in to correct, February 11, 2015,AUTO, Wednesday
 ,Site address, February 11, 2015,URL, Wednesday
 ,Sault ___ Marie, February 11, 2015,STE, Wednesday
 ,Suffix with lion or steward, February 11, 2015,ESS, Wednesday
 ,P.T.A. interest: Abbr., February 11, 2015,EDUC, Wednesday
 ,Gouda cousin, February 11, 2015,EDAM, Wednesday
 ,Part of an agenda, February 11, 2015,ITEM, Wednesday
 ,Fragrant evergreen, February 11, 2015,CEDAR, Wednesday
 ,"*""Meteora"" band, to an overzealous copy editor?", February 11, 2015,LINCOLNPARK, Wednesday
 ,Ruined, February 11, 2015,UNDONE, Wednesday
 ,"""By the power ___ in me ...""", February 11, 2015,VESTED, Wednesday
 ,Ivy League city, February 11, 2015,ITHACA, Wednesday
 ,Land north of the Philippines, February 11, 2015,TAIWAN, Wednesday
 ,What Vegas doesn't have?, February 11, 2015,LAS, Wednesday
 ,Much of the Arctic, February 11, 2015,ICE, Wednesday
 ,Student in a uniform, February 11, 2015,CADET, Wednesday
 ,Former barrier breaker, February 11, 2015,SST, Wednesday
 ,Grape nut?, February 11, 2015,WINO, Wednesday
 ,Book before James, February 11, 2015,HEBREWS, Wednesday
 ,Challenges for salmon, February 11, 2015,DAMS, Wednesday
 ,Traditional fishing boat, February 11, 2015,DORY, Wednesday
 ,Wild things, February 11, 2015,BEASTS, Wednesday
 ,Competitor for the Jules Verne Trophy, February 11, 2015,YACHT, Wednesday
 ,Half of the United Arab Republic, February 11, 2015,SYRIA, Wednesday
 ,Lotion additive, February 11, 2015,ALOE, Wednesday
 ,Supplicate, February 11, 2015,PRAY, Wednesday
 ,Puppy sounds, February 11, 2015,YIPS, Wednesday
 ,Common almanac feature, February 11, 2015,MAP, Wednesday
 ,"Rio ""hello""", February 11, 2015,OLA, Wednesday
 ,"""Sister Wives"" network", February 11, 2015,TLC, Wednesday
 ,Canadian interjections, February 11, 2015,EHS, Wednesday
 ,Tribulation, February 11, 2015,WOE, Wednesday
 ,"Takes the fifth, perhaps", February 12, 2015,STONEWALLS, Thursday
 ,Like a spanker's position on a ship, February 12, 2015,AFT, Thursday
 ,"Turquoise, e.g.", February 12, 2015,GEMSTONE, Thursday
 ,Tries to punch, February 12, 2015,HITSAT, Thursday
 ,Bow attachment, February 12, 2015,JIB, Thursday
 ,Topic of elementary education?, February 12, 2015,ATOM, Thursday
 ,"Braid, e.g.", February 12, 2015,ENLACE, Thursday
 ,___ Nova (music style), February 12, 2015,ARS, Thursday
 ,___ cake (rich dessert), February 12, 2015,LAVA, Thursday
 ,Keen, February 12, 2015,NEAT, Thursday
 ,"Edit, in a way", February 12, 2015,PARE, Thursday
 ,Big name in jewelry, February 12, 2015,ZALES, Thursday
 ,"Cable channel that has ""Idiotest,"" for short", February 12, 2015,GSN, Thursday
 ,Most slush pile responses, February 12, 2015,NOS, Thursday
 ,"Cardinals' home, on scoreboards", February 12, 2015,ARI, Thursday
 ,"""What am ___ you?""", February 12, 2015,ITO, Thursday
 ,Absorb, February 12, 2015,EAT, Thursday
 ,Writing on a 36-Across, February 12, 2015,INSCRIPTION, Thursday
 ,British P.M. during the Seven Years' War, February 12, 2015,PITT, Thursday
 ,1998 BP acquisition, February 12, 2015,AMOCO, Thursday
 ,Where one might find a date ... with a hint to this puzzle's theme, February 12, 2015,CORNERSTONE, Thursday
 ,Part of Rimbaud's oeuvre, February 12, 2015,POEME, Thursday
 ,___-glace (rich sauce), February 12, 2015,DEMI, Thursday
 ,Something found behind a 36-Across, February 12, 2015,TIMECAPSULE, Thursday
 ,"""Holy cow!,"" in a text", February 12, 2015,OMG, Thursday
 ,She-bear: Sp., February 12, 2015,OSA, Thursday
 ,Go ___, February 12, 2015,APE, Thursday
 ,"Dot, to Ditto, in ""Hi and Lois""", February 12, 2015,SIS, Thursday
 ,"3x, in prescriptions", February 12, 2015,TER, Thursday
 ,Complete, February 12, 2015,UTTER, Thursday
 ,Progress, February 12, 2015,RISE, Thursday
 ,California's ___ Valley, February 12, 2015,SIMI, Thursday
 ,Lit ___, February 12, 2015,CRIT, Thursday
 ,Where the wild things are?, February 12, 2015,ZOO, Thursday
 ,B3, February 12, 2015,NIACIN, Thursday
 ,Nudge, February 12, 2015,HINT, Thursday
 ,"Verb with ""thou""", February 12, 2015,ART, Thursday
 ,Part of a singing family, February 12, 2015,OSMOND, Thursday
 ,Antediluvian, February 12, 2015,STONEAGE, Thursday
 ,Fed. management grp., February 12, 2015,GSA, Thursday
 ,Part of many a country singer's outfit, February 12, 2015,RHINESTONE, Thursday
 ,"World Heritage Site that's more than 4,000 years old", February 12, 2015,STONEHENGE, Thursday
 ,Apple type, February 12, 2015,WINESAP, Thursday
 ,Neighbor of Ventnor on a Monopoly board, February 12, 2015,ATLANTIC, Thursday
 ,"Hurdle for an aspiring ""Esq.""", February 12, 2015,LSAT, Thursday
 ,It's filled with eau, February 12, 2015,LAC, Thursday
 ,Trample, February 12, 2015,STEPON, Thursday
 ,Not wide open, February 12, 2015,AJAR, Thursday
 ,Second Amendment subject, February 12, 2015,FIREARMS, Thursday
 ,Cable inits. for sports and comedy, February 12, 2015,TBS, Thursday
 ,Ritzy shindig, February 12, 2015,GALA, Thursday
 ,Latin list ender, February 12, 2015,ETALII, Thursday
 ,Take up new residence in, February 12, 2015,MOVETO, Thursday
 ,Foundation worker, February 12, 2015,STONEMASON, Thursday
 ,Muttonhead, February 12, 2015,ASS, Thursday
 ,Letter numbers, February 12, 2015,ZIPCODES, Thursday
 ,Certain dragster, February 12, 2015,NITROCAR, Thursday
 ,Top card?, February 12, 2015,RIOT, Thursday
 ,Has it in one's heart?, February 12, 2015,CARES, Thursday
 ,"""Watch your ___, young man!""", February 12, 2015,TONE, Thursday
 ,Imbibe, February 12, 2015,TOPE, Thursday
 ,___ tide, February 12, 2015,NEAP, Thursday
 ,Montezuma and others, February 12, 2015,EMPERORS, Thursday
 ,Means of communication using dots and dashes, February 12, 2015,EMOTICON, Thursday
 ,George Harrison's autobiography, February 12, 2015,IMEMINE, Thursday
 ,Standard of comparison, February 12, 2015,TOUCHSTONE, Thursday
 ,"Adriatic peninsula shared by Italy, Slovenia and Croatia", February 12, 2015,ISTRIA, Thursday
 ,Kind of call, February 12, 2015,MATING, Thursday
 ,Beginning of the Constitution?, February 12, 2015,USS, Thursday
 ,"Note holder, of sorts", February 12, 2015,LIENOR, Thursday
 ,Part of many a mill, February 12, 2015,GRINDSTONE, Thursday
 ,Suffix with kitchen, February 12, 2015,ETTE, Thursday
 ,Smidgen, February 12, 2015,IOTA, Thursday
 ,Laplander, February 12, 2015,SAMI, Thursday
 ,Turn back, February 12, 2015,ZAG, Thursday
 ,Relative of -esque, February 12, 2015,ISH, Thursday
 ,Some worship groups, January 15, 2015,CULTS, Thursday
 ,Sports division, January 15, 2015,EAST, Thursday
 ,Bygone monarch, January 15, 2015,TSAR, Thursday
 ,Starters, January 15, 2015,ATEAM, Thursday
 ,Hardly fair, January 15, 2015,UGLY, Thursday
 ,"One of Chekhov's ""Sisters""", January 15, 2015,OLGA, Thursday
 ,Rain makers, January 15, 2015,NIMBI, Thursday
 ,Ax, January 15, 2015,CHOP, Thursday
 ,Assemble, January 15, 2015,MEET, Thursday
 ,"Beginning of a quote by Ogden Nash, with punctuation included", January 15, 2015,ICOULDHAVE, Thursday
 ,Kings and queens, January 15, 2015,BEDS, Thursday
 ,Shade from the sun, January 15, 2015,TAN, Thursday
 ,"Always, according to Shakespeare", January 15, 2015,EER, Thursday
 ,"Block, at the bar", January 15, 2015,ESTOP, Thursday
 ,"Quote, part 2", January 15, 2015,LOVEDNEWYORK, Thursday
 ,"Loosen, in a way", January 15, 2015,UNPIN, Thursday
 ,Many a Vienna Boys' Choir boy, January 15, 2015,ALTO, Thursday
 ,Lead to victory?, January 15, 2015,VEE, Thursday
 ,"With 37-Across, desperate attempts", January 15, 2015,HAIL, Thursday
 ,See 36-Across, January 15, 2015,MARYS, Thursday
 ,Remain in limbo, January 15, 2015,PEND, Thursday
 ,Put into action, January 15, 2015,USE, Thursday
 ,Flat-bottomed boat, January 15, 2015,DORY, Thursday
 ,"Triages, e.g.", January 15, 2015,SORTS, Thursday
 ,"Quote, part 3", January 15, 2015,HADINOTLOVED, Thursday
 ,"Deliver, as a big kiss", January 15, 2015,PLANT, Thursday
 ,Soul producer, January 15, 2015,KIA, Thursday
 ,Web ending, January 15, 2015,CAM, Thursday
 ,Trust fund?, January 15, 2015,BAIL, Thursday
 ,End of the quote, January 15, 2015,BALTI-MORE, Thursday
 ,"Some elected officials, briefly", January 15, 2015,REPS, Thursday
 ,"However, in a tweet", January 15, 2015,OTOH, Thursday
 ,Not bright anymore, January 15, 2015,DINGY, Thursday
 ,Flat figure, January 15, 2015,AREA, Thursday
 ,Sussex river where Virginia Woolf tragically ended her life, January 15, 2015,OUSE, Thursday
 ,At the perfect moment, January 15, 2015,ONCUE, Thursday
 ,"Gruesome, say", January 15, 2015,GORY, Thursday
 ,"Ones on the money trail, informally", January 15, 2015,TMEN, Thursday
 ,What's not included, January 15, 2015,OTHER, Thursday
 ,"""Not another peep!""", January 15, 2015,CANIT, Thursday
 ,Empire State city, January 15, 2015,UTICA, Thursday
 ,One of the original Life Savers fruit flavors, January 15, 2015,LEMON, Thursday
 ,Perfume that's off-limits?, January 15, 2015,TABU, Thursday
 ,Shower with good fortune, January 15, 2015,SMILEON, Thursday
 ,Bamboozle, January 15, 2015,EUCHRE, Thursday
 ,Ottoman honorific, January 15, 2015,AGHA, Thursday
 ,Disheveled, January 15, 2015,SLOVENLY, Thursday
 ,Prepares for printing, January 15, 2015,TYPESETS, Thursday
 ,Girl who challenges stereotypes, January 15, 2015,TOMBOY, Thursday
 ,Perfect night for a pillow fight, January 15, 2015,SLEEPOVER, Thursday
 ,Put in for extra time?, January 15, 2015,AGED, Thursday
 ,"""Shoot!""", January 15, 2015,RATS, Thursday
 ,"Patel of ""The Newsroom""", January 15, 2015,DEV, Thursday
 ,Tango number, January 15, 2015,TWO, Thursday
 ,Teeny-weeny, January 15, 2015,LIL, Thursday
 ,Musical Hall, January 15, 2015,DARYL, Thursday
 ,Full of tears, January 15, 2015,RENT, Thursday
 ,Classic canvas-top sneakers, January 15, 2015,KEDS, Thursday
 ,"""Not gonna happen""", January 15, 2015,UHUH, Thursday
 ,Booster org., January 15, 2015,NASA, Thursday
 ,Leading folk figure, January 15, 2015,PIEDPIPER, Thursday
 ,Fashionable 1980s item resembling a bit of astronaut's attire, January 15, 2015,MOONBOOT, Thursday
 ,Nearly blind jazz great, January 15, 2015,ARTTATUM, Thursday
 ,Milkweed feature, January 15, 2015,POD, Thursday
 ,Code used in many court cases, January 15, 2015,DNA, Thursday
 ,Popular recreational watercraft, January 15, 2015,SEA-DOO, Thursday
 ,"""You're darn tootin'!""", January 15, 2015,ILLSAY, Thursday
 ,"""Sounds good!""", January 15, 2015,OKTHEN, Thursday
 ,Hour on a grandfather clock, January 15, 2015,VII, Thursday
 ,Seashore souvenir, January 15, 2015,CONCH, Thursday
 ,Thrash out, January 15, 2015,ARGUE, Thursday
 ,"""The Host"" author Stephenie", January 15, 2015,MEYER, Thursday
 ,Exhibit some immodesty, January 15, 2015,BRAG, Thursday
 ,"Streamlined, for short", January 15, 2015,AERO, Thursday
 ,Bow (to), January 15, 2015,LOSE, Thursday
 ,Where money is made, January 15, 2015,MINT, Thursday
 ,Box-office dud, January 14, 2015,BOMB, Wednesday
 ,Court sport, January 14, 2015,SQUASH, Wednesday
 ,Lead-in to law, January 14, 2015,PRE, Wednesday
 ,Roll call no-show, January 14, 2015,AWOL, Wednesday
 ,Salvation Army donation receptacle, January 14, 2015,KETTLE, Wednesday
 ,Cover for the follically challenged, January 14, 2015,RUG, Wednesday
 ,"1,009th juice drink?", January 14, 2015,LEMONADEMIX, Wednesday
 ,"Hoppy brew, for short", January 14, 2015,IPA, Wednesday
 ,Dumb, January 14, 2015,INANE, Wednesday
 ,Gave rise to, January 14, 2015,SPAWNED, Wednesday
 ,"""L'Absinthe"" painter", January 14, 2015,DEGAS, Wednesday
 ,"Tends to, as a sprain", January 14, 2015,ICES, Wednesday
 ,"At the limit, as a credit card", January 14, 2015,MAXEDOUT, Wednesday
 ,Lie on a hot beach, January 14, 2015,BAKE, Wednesday
 ,"Band with the 1987 6x platinum album ""Kick""", January 14, 2015,INXS, Wednesday
 ,World Cup cheer, January 14, 2015,OLE, Wednesday
 ,Nile birds, January 14, 2015,IBISES, Wednesday
 ,Fish that might accompany a schmear, January 14, 2015,LOX, Wednesday
 ,Four prescriptions?, January 14, 2015,IVDRUGS, Wednesday
 ,Word before chest or change, January 14, 2015,SEA, Wednesday
 ,Infuriate, January 14, 2015,ENRAGE, Wednesday
 ,American ___, January 14, 2015,ELM, Wednesday
 ,"""American ___""", January 14, 2015,IDOL, Wednesday
 ,"Cupid, or his concern", January 14, 2015,AMOR, Wednesday
 ,How corn dogs are served, January 14, 2015,ONASTICK, Wednesday
 ,Burlap fiber, January 14, 2015,JUTE, Wednesday
 ,Borat portrayer ___ Baron Cohen, January 14, 2015,SACHA, Wednesday
 ,Popular takeout option, January 14, 2015,CHINESE, Wednesday
 ,Name in kitchen foil, January 14, 2015,ALCOA, Wednesday
 ,Sacrifice fly result, January 14, 2015,RUN, Wednesday
 ,40 concert souvenirs?, January 14, 2015,XLTEESHIRTS, Wednesday
 ,Work unit, January 14, 2015,ERG, Wednesday
 ,"Follower of one, two and three in a children's rhyme", January 14, 2015,POTATO, Wednesday
 ,"Irene of ""Fame""", January 14, 2015,CARA, Wednesday
 ,"Limerick's third word, often", January 14, 2015,WAS, Wednesday
 ,Lincoln Center offerings, January 14, 2015,OPERAS, Wednesday
 ,Exchange, January 14, 2015,SWAP, Wednesday
 ,Island served by both AirAsia and Qantas airlines, January 14, 2015,BALI, Wednesday
 ,"Wilson of ""Starsky &amp; Hutch""", January 14, 2015,OWEN, Wednesday
 ,N.Y.C. cultural center, January 14, 2015,MOMA, Wednesday
 ,Many Swedish models, January 14, 2015,BLONDES, Wednesday
 ,Cousin of calypso, January 14, 2015,SKA, Wednesday
 ,"Mathematician's ""Done!""", January 14, 2015,QED, Wednesday
 ,Beehive State native, January 14, 2015,UTE, Wednesday
 ,PIN points, January 14, 2015,ATMS, Wednesday
 ,Boo-boo, January 14, 2015,SLIP, Wednesday
 ,Dodeca- halved, January 14, 2015,HEXA, Wednesday
 ,501st royal daughter?, January 14, 2015,PRINCESSDI, Wednesday
 ,Bit of cash in Kashmir, January 14, 2015,RUPEE, Wednesday
 ,"""Yikes!""", January 14, 2015,EGADS, Wednesday
 ,Desideratum, January 14, 2015,NEED, Wednesday
 ,Site for online collaboration, January 14, 2015,WIKI, Wednesday
 ,Review, January 14, 2015,GOOVER, Wednesday
 ,"""In the days of ___ lang syne""", January 14, 2015,AULD, Wednesday
 ,Home electronics items, January 14, 2015,STEREOS, Wednesday
 ,Millrose Games highlight, January 14, 2015,MILE, Wednesday
 ,"Soon, to bards", January 14, 2015,ANON, Wednesday
 ,30 consumer reviews?, January 14, 2015,XXXRATINGS, Wednesday
 ,Golden Arches buy, January 14, 2015,BIGMAC, Wednesday
 ,"Gym rat's ""six-pack""", January 14, 2015,ABS, Wednesday
 ,Fair-hiring org., January 14, 2015,EEOC, Wednesday
 ,Polio vaccine developer, January 14, 2015,SALK, Wednesday
 ,"""Before ___ ...""", January 14, 2015,IGO, Wednesday
 ,One involved in arm-twisting?, January 14, 2015,ULNA, Wednesday
 ,Flock's cry, January 14, 2015,AMEN, Wednesday
 ,Bold alternative?, January 14, 2015,ITALICS, Wednesday
 ,Ruler toppled in 1979, January 14, 2015,SHAH, Wednesday
 ,L. L. Bean competitor, January 14, 2015,JCREW, Wednesday
 ,Crewmate of Spock and Sulu, January 14, 2015,UHURA, Wednesday
 ,"Event that may have a ""-con"" suffix in its name", January 14, 2015,EXPO, Wednesday
 ,Zero-star fare, January 14, 2015,SLOP, Wednesday
 ,Suffix with kitchen, January 14, 2015,ETTE, Wednesday
 ,Gullet, January 14, 2015,CRAW, Wednesday
 ,Other: Sp., January 14, 2015,OTRA, Wednesday
 ,"Common reply to ""When do you want this?""", January 14, 2015,ASAP, Wednesday
 ,Piano tuner's asset, January 14, 2015,EAR, Wednesday
 ,"H, as in ""Hellenic""", January 14, 2015,ETA, Wednesday
 ,Castaway's call, January 14, 2015,SOS, Wednesday
CHANGELINGS,Hirer/firer, January 18, 2015,BOSS, Sunday
CHANGELINGS,Iron setting, January 18, 2015,STEAM, Sunday
CHANGELINGS,Food processor setting, January 18, 2015,CHOP, Sunday
CHANGELINGS,"One with accounts, for short", January 18, 2015,ADREP, Sunday
CHANGELINGS,"Darn, e.g.", January 18, 2015,OATH, Sunday
CHANGELINGS,Jets or chargers starter, January 18, 2015,TURBO, Sunday
CHANGELINGS,Doozy, January 18, 2015,LULU, Sunday
CHANGELINGS,Revolutionary patriot Silas, January 18, 2015,DEANE, Sunday
CHANGELINGS,Asian cuisine, January 18, 2015,THAI, Sunday
CHANGELINGS,Put in the minimum stake, January 18, 2015,ANTED, Sunday
CHANGELINGS,Actress Lena, January 18, 2015,OLIN, Sunday
CHANGELINGS,Willing to do, January 18, 2015,UPFOR, Sunday
CHANGELINGS,Gigantic sled hauls firewood quite a bit, January 18, 2015,HUGELUGELUGSLOGSLOTS, Sunday
CHANGELINGS,1970s-'80s TV sheriff, January 18, 2015,LOBO, Sunday
CHANGELINGS,Tell a story, January 18, 2015,LIE, Sunday
CHANGELINGS,Grub, January 18, 2015,EATS, Sunday
CHANGELINGS,Domestic worker claimed shifting beach engulfed basin, January 18, 2015,MAIDSAIDSANDSANKSINK, Sunday
CHANGELINGS,"Hong Kong, e.g.: Abbr.", January 18, 2015,ISL, Sunday
CHANGELINGS,No-no on gym floors, January 18, 2015,CLEATS, Sunday
CHANGELINGS,Voting no, January 18, 2015,ANTI, Sunday
CHANGELINGS,Band news, January 18, 2015,TOUR, Sunday
CHANGELINGS,Put an end to, January 18, 2015,SCOTCH, Sunday
CHANGELINGS,Catastrophic start or end?, January 18, 2015,CEE, Sunday
CHANGELINGS,Word after camper or before Camp's, January 18, 2015,VAN, Sunday
CHANGELINGS,Fused, January 18, 2015,ONE, Sunday
CHANGELINGS,It may go from sea to shining sea, January 18, 2015,CANAL, Sunday
CHANGELINGS,Word in many California city names, January 18, 2015,SAN, Sunday
CHANGELINGS,Blue, January 18, 2015,RIBALD, Sunday
CHANGELINGS,"""You wish!""", January 18, 2015,ASIF, Sunday
CHANGELINGS,Friends who have never been to the beach don't walk by the girl so often, January 18, 2015,PALEPALSPASSLASSLESS, Sunday
CHANGELINGS,Characteristic times, January 18, 2015,ERAS, Sunday
CHANGELINGS,Driver's assignment: Abbr., January 18, 2015,RTE, Sunday
CHANGELINGS,Arrangement of hosing?, January 18, 2015,SCAM, Sunday
CHANGELINGS,Children show their affection for model Kate above all others, January 18, 2015,KIDSKISSMISSMOSSMOST, Sunday
CHANGELINGS,Comics canine, January 18, 2015,ODIE, Sunday
CHANGELINGS,Energetic sort, January 18, 2015,DYNAMO, Sunday
CHANGELINGS,"""That's ___-brainer""", January 18, 2015,ANO, Sunday
CHANGELINGS,Stuffing ingredient, January 18, 2015,ONION, Sunday
CHANGELINGS,"""Waking ___ Devine"" (1998 movie)", January 18, 2015,NED, Sunday
CHANGELINGS,Hubbub, January 18, 2015,ADO, Sunday
CHANGELINGS,Solution for some housework, January 18, 2015,LYE, Sunday
CHANGELINGS,Villain, January 18, 2015,BADDIE, Sunday
CHANGELINGS,[I am shocked!], January 18, 2015,GASP, Sunday
CHANGELINGS,___ Romeo, January 18, 2015,ALFA, Sunday
CHANGELINGS,Generic, January 18, 2015,NONAME, Sunday
CHANGELINGS,Lines around Chicago, January 18, 2015,ELS, Sunday
CHANGELINGS,Boisterous oaf confused the previous set of actors, January 18, 2015,LOUDLOUTLOSTLASTCAST, Sunday
CHANGELINGS,Outdoor party, January 18, 2015,LUAU, Sunday
CHANGELINGS,Info for a limo driver, January 18, 2015,ETA, Sunday
CHANGELINGS,"""Ta-ta""", January 18, 2015,CIAO, Sunday
CHANGELINGS,Mr. Chamberlain intends to top off his gas tank, January 18, 2015,WILTWILLFILLFULLFUEL, Sunday
CHANGELINGS,Capital where snail noodle soup is popular, January 18, 2015,HANOI, Sunday
CHANGELINGS,"Pew, for one", January 18, 2015,SEAT, Sunday
CHANGELINGS,Coquette, January 18, 2015,TEASE, Sunday
CHANGELINGS,Sly, January 18, 2015,FOXY, Sunday
CHANGELINGS,When prompted, January 18, 2015,ONCUE, Sunday
CHANGELINGS,"Sleeveless item, for short", January 18, 2015,CAMI, Sunday
CHANGELINGS,Like some brewing containers, January 18, 2015,OAKEN, Sunday
CHANGELINGS,Mosque leader, January 18, 2015,IMAM, Sunday
CHANGELINGS,Bog accumulations, January 18, 2015,PEATS, Sunday
CHANGELINGS,Head of a Tatar group, January 18, 2015,KHAN, Sunday
CHANGELINGS,Comics canine, January 18, 2015,SNERT, Sunday
CHANGELINGS,Early 1900s gold rush locale, January 18, 2015,NOME, Sunday
CHANGELINGS,This and that, January 18, 2015,BOTH, Sunday
CHANGELINGS,Home of Hanauma Bay, January 18, 2015,OAHU, Sunday
CHANGELINGS,"Solo, in a way", January 18, 2015,STAG, Sunday
CHANGELINGS,BP logo shape until 2000, January 18, 2015,SHIELD, Sunday
CHANGELINGS,QB who led the Cowboys to victories in Super Bowls VI and XII, January 18, 2015,STAUBACH, Sunday
CHANGELINGS,Varnish ingredient, January 18, 2015,TUNGOIL, Sunday
CHANGELINGS,Art Deco artist, January 18, 2015,ERTE, Sunday
CHANGELINGS,First person to die in the Bible, January 18, 2015,ABEL, Sunday
CHANGELINGS,"Adjust, as pitch", January 18, 2015,MODULATE, Sunday
CHANGELINGS,Shut, January 18, 2015,CLOSED, Sunday
CHANGELINGS,Oceanic body, January 18, 2015,HULL, Sunday
CHANGELINGS,This and that, January 18, 2015,OLIO, Sunday
CHANGELINGS,Strong and sharp, January 18, 2015,PUNGENT, Sunday
CHANGELINGS,Majority group, January 18, 2015,ADULTS, Sunday
CHANGELINGS,"Silt, e.g.", January 18, 2015,DEPOSIT, Sunday
CHANGELINGS,Whole bunch, January 18, 2015,RAFT, Sunday
CHANGELINGS,Nephew of 8-Down, January 18, 2015,ENOS, Sunday
CHANGELINGS,As stated in, January 18, 2015,PER, Sunday
CHANGELINGS,"""Was ist ___?""", January 18, 2015,LOS, Sunday
CHANGELINGS,Bombay and Boodles, January 18, 2015,GINS, Sunday
CHANGELINGS,H. H. Munro pseudonym, January 18, 2015,SAKI, Sunday
CHANGELINGS,This and that: Abbr., January 18, 2015,MISC, Sunday
CHANGELINGS,Music grp., January 18, 2015,ASCAP, Sunday
CHANGELINGS,Actress Massey, January 18, 2015,ILONA, Sunday
CHANGELINGS,Model add-on, January 18, 2015,DECAL, Sunday
CHANGELINGS,Composer Camille Saint-___, January 18, 2015,SAENS, Sunday
CHANGELINGS,"Cars once advertised with the slogan ""Find your own road""", January 18, 2015,SAABS, Sunday
CHANGELINGS,Record of the year, January 18, 2015,ANNAL, Sunday
CHANGELINGS,"""Necktie""", January 18, 2015,NOOSE, Sunday
CHANGELINGS,"Mila of ""That '70s Show""", January 18, 2015,KUNIS, Sunday
