price_doc,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
7900000,3/18/14,63,45,9,9,1,1981,3,6,2,Investment,Solncevo,18.29930838
4983720,3/18/14,44,16,12,17,1,2014,1,8,1,OwnerOccupier,Poselenie Voskresenskoe,26.88646456
6250000,3/18/14,37,19,9,17,1,1992,1,7,2,Investment,Severnoe Butovo,20.4252449
5600000,3/18/14,42,21,6,14,1,1991,1,8,2,Investment,Ljublino,12.08518095
2000000,3/18/14,35,14,9,9,1,1974,1,10,3,Investment,Orehovo-Borisovo Juzhnoe,16.74253587
15500000,3/18/14,57,38,8,12,2,1972,3,8,3,Investment,Juzhnoportovoe,3.496299729
7782600,3/18/14,45,37,10,17,1,2014,1,8,1,OwnerOccupier,Ramenki,10.91522293
6364800,3/18/14,59,59,21,22,1,2014,2,10,1,OwnerOccupier,Tverskoe,0.072896553
6200000,3/18/14,30,18,2,5,2,1964,1,5,2,Investment,Akademicheskoe,6.673904215
7500000,3/18/14,41,38,17,24,2,2008,1,10,3,Investment,Beskudnikovskoe,12.71072659
2907426,3/18/14,51,51,2,3,1,2014,2,9,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
4400000,3/18/14,40,40,14,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
990000,3/18/14,103,67,1,16,2,1998,4,12,2,Investment,Vojkovskoe,9.793149773
2500000,3/18/14,49,31,9,12,5,1971,2,8,3,Investment,Solncevo,16.84860487
6100000,3/18/14,39,24,11,12,1,1969,1,6,2,Investment,Vostochnoe Izmajlovo,13.62896521
5100000,3/18/14,31,19,3,5,2,1965,1,5,3,Investment,Gol'janovo,12.04146841
4500000,3/18/14,34,19,6,12,1,1973,1,7,3,Investment,Birjulevo Vostochnoe,18.20065935
4457400,3/18/14,41,18,2,10,1,2015,1,9,1,OwnerOccupier,Poselenie Voskresenskoe,25.89297057
6580019,3/18/14,61,61,2,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.48329688
10500000,3/18/14,56,31,9,22,2,2005,2,11,3,Investment,Beskudnikovskoe,12.89646817
10184273,3/18/14,61,59,13,25,1,2014,2,10,1,OwnerOccupier,Mitino,18.7528432
2011950,3/18/14,27,26,10,12,4,2015,1,10,1,OwnerOccupier,Poselenie Filimonkovskoe,28.85448479
3952379,3/18/14,39,39,8,17,1,2014,1,9,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
7000000,3/18/14,45,30,1,5,1,1965,2,5,2,Investment,Nagatinskij Zaton,6.562078043
7682400,3/18/14,79,41,5,17,1,2014,3,12,1,OwnerOccupier,Nekrasovka,19.71690301
9924470,3/18/14,61,58,19,17,1,2015,2,10,1,OwnerOccupier,Mitino,17.71852563
5850000,3/18/14,72,50,4,4,2,1961,3,8,2,Investment,Poselenie Moskovskij,24.07207761
5000000,3/18/14,58,42,4,9,1,1970,3,6,2,Investment,Chertanovo Central'noe,15.1642421
10200000,3/18/14,70,33,21,25,1,2010,2,9,3,Investment,Novo-Peredelkino,20.25282313
5800000,3/19/14,37,22,5,5,1,2009,1,7,2,Investment,Orehovo-Borisovo Juzhnoe,16.81333876
5250000,3/19/14,32,19,3,5,1,1962,1,5,2,Investment,Nizhegorodskoe,5.414973909
4850000,3/19/14,42,20,8,10,1,1996,1,8,2,Investment,Krjukovo,37.50413331
7800000,3/19/14,64,46,1,9,1,1975,4,6,3,Investment,Losinoostrovskoe,15.28435203
6344800,3/19/14,61,61,15,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
4695917,3/19/14,58,55,12,12,1,1996,2,11,1,OwnerOccupier,Poselenie Desjonovskoe,31.74171168
4304867,3/19/14,41,42,24,25,1,2014,1,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
6530200,3/19/14,63,63,16,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
6600000,3/19/14,37,22,1,9,5,1965,2,7,3,Investment,Marfino,7.539692696
990000,3/19/14,33,19,3,9,1,1980,2,6,3,Investment,Mar'ino,12.2123526
8700000,3/19/14,34,17,9,9,2,1967,1,9,3,Investment,Timirjazevskoe,9.246131506
5600000,3/19/14,43,26,2,5,2,1963,2,5,2,Investment,Ljublino,11.05914315
3749977,3/19/14,38,38,8,17,1,2014,1,7,1,OwnerOccupier,Solncevo,16.95715522
4500000,3/19/14,35,17,5,12,1,1978,1,6,2,Investment,Otradnoe,13.29140686
5990000,3/19/14,39,18,3,18,6,2012,1,9,2,Investment,Poselenie Sosenskoe,22.18486296
11500000,3/19/14,73,52,1,5,2,1960,3,8,3,Investment,Ajeroport,7.743671929
10000000,3/19/14,56,32,20,22,1,2001,2,10,2,Investment,Bogorodskoe,9.708114945
14131899,3/19/14,79,79,23,23,4,2013,3,12,1,OwnerOccupier,Mitino,18.53723421
1100000,3/19/14,44,27,5,9,1,1968,2,5,2,Investment,Kuncevo,11.21507776
8163190,3/19/14,40,40,19,25,1,2015,1,10,1,OwnerOccupier,Strogino,14.11836337
3150000,3/19/14,53,32,2,14,1,1995,2,9,2,Investment,Vyhino-Zhulebino,15.80031811
14500000,3/19/14,60,32,8,15,2,1974,2,7,2,Investment,Mar'ina Roshha,3.334583803
5600000,3/19/14,27,15,1,4,2,1957,1,4,3,Investment,Akademicheskoe,6.563756195
10200000,3/19/14,73,44,14,22,1,1988,3,9,2,Investment,Mozhajskoe,14.49545809
10000000,3/19/14,60,33,15,17,1,1997,2,10,3,Investment,Mitino,17.21591354
6200000,3/19/14,43,27,1,5,2,1968,2,5,3,Investment,Vostochnoe Degunino,13.56906284
1200000,3/19/14,39,17,17,17,1,2008,1,8,3,Investment,Severnoe,22.67141461
2000000,3/19/14,60,33,4,18,1,2001,2,13,3,Investment,Presnenskoe,3.894161001
7500000,3/19/14,46,30,6,9,1,1977,2,5,2,Investment,Orehovo-Borisovo Severnoe,15.24558282
3880680,3/19/14,40,40,10,17,1,2014,1,10,1,OwnerOccupier,Solncevo,16.95715522
13200000,3/19/14,89,56,4,9,2,1957,3,9,3,Investment,Juzhnoportovoe,6.073311168
2200000,3/19/14,54,29,1,4,2,1917,2,10,3,Investment,Tverskoe,3.377565757
7450000,3/19/14,37,19,12,16,1,1983,1,8,2,Investment,Sokolinaja Gora,6.814766815
9800000,3/19/14,51,30,9,16,1,1984,2,8,3,Investment,Akademicheskoe,6.272104157
3000000,3/19/14,57,34,10,10,1,1983,2,10,3,Investment,Mar'ina Roshha,4.908587304
34000000,3/19/14,127,82,26,28,6,2009,3,20,1,Investment,Lomonosovskoe,8.731458927
4500000,3/19/14,41,21,14,14,1,1991,1,8,2,Investment,Silino,38.55487882
8500000,3/19/14,57,32,5,22,1,2007,2,10,3,Investment,Severnoe,18.06238777
6592000,3/19/14,64,61,6,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
17800000,3/19/14,88,55,13,16,1,1990,3,9,4,Investment,Danilovskoe,4.376320236
10900000,3/19/14,72,43,12,17,1,1992,3,10,2,Investment,Juzhnoe Tushino,16.18492046
8607275,3/19/14,101,44,6,25,1,2014,3,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
14859740,3/19/14,79,79,3,12,1,2014,3,10,1,OwnerOccupier,Strogino,14.11836337
6483443,3/19/14,82,38,2,17,1,2014,3,8,1,OwnerOccupier,Solncevo,16.95715522
2132573,3/19/14,29,38,3,12,6,2015,1,10,1,OwnerOccupier,Poselenie Filimonkovskoe,29.14368168
6234844,3/19/14,77,77,14,17,1,2014,3,10,1,OwnerOccupier,Solncevo,16.95715522
8700000,3/19/14,50,31,8,9,1,1972,2,7,3,Investment,Ochakovo-Matveevskoe,10.00717671
4358970,3/19/14,38,38,3,17,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
11300000,3/19/14,80,52,2,12,1,1975,4,8,2,Investment,Bibirevo,15.41196311
2700000,3/19/14,57,42,4,9,2,1974,3,5,2,Investment,Bogorodskoe,9.879389038
5100000,3/19/14,38,18,8,17,1,2009,1,7,3,Investment,Juzhnoe Butovo,27.20947751
5000000,3/19/14,43,20,15,17,1,2008,1,8,3,Investment,Juzhnoe Butovo,27.28620757
7721200,3/19/14,79,77,14,14,1,2014,3,10,1,OwnerOccupier,Nekrasovka,19.71690301
3000000,3/19/14,62,33,4,5,2,1960,2,6,3,Investment,Ochakovo-Matveevskoe,12.83477419
6100000,3/19/14,44,30,3,5,1,1961,2,5,3,Investment,Izmajlovo,10.01924781
6471885,3/19/14,60,60,17,25,1,2014,2,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
6750000,3/19/14,34,19,10,16,5,1985,1,9,2,Investment,Vostochnoe Izmajlovo,13.15106734
6600000,3/19/14,42,18,7,14,1,2005,1,8,2,Investment,Lianozovo,17.15433781
5850000,3/19/14,37,19,4,15,1,1975,1,10,3,Investment,Jaroslavskoe,12.78337437
5450000,3/19/14,58,33,12,14,5,2012,2,11,3,Investment,Poselenie Voskresenskoe,27.01549639
9200000,3/19/14,53,29,8,16,5,1984,2,10,2,Investment,Severnoe Medvedkovo,15.82309464
4900000,3/19/14,31,16,5,5,2,1961,1,5,3,Investment,Rjazanskij,10.70148475
1910289,3/19/14,28,28,1,2,2,2014,1,5,1,OwnerOccupier,Poselenie Filimonkovskoe,27.00081593
16000000,3/19/14,75,46,10,16,1,1976,3,10,3,Investment,Cheremushki,9.552851068
2000000,3/19/14,43,19,5,17,1,2006,1,8,2,Investment,Kosino-Uhtomskoe,16.90520978
3450000,3/19/14,22,22,5,5,2,1957,2,7,2,Investment,Pokrovskoe Streshnevo,13.17206974
6050000,3/20/14,42,21,12,14,1,1992,1,8,2,Investment,Severnoe Butovo,19.51231775
13350000,3/20/14,77,47,11,25,4,2004,3,8,3,Investment,Veshnjaki,12.86641959
8200000,3/20/14,51,30,6,17,1,1992,2,8,2,Investment,Vostochnoe Degunino,14.289216
4400000,3/20/14,23,16,3,5,2,1969,1,3,2,Investment,Sokolinaja Gora,6.923790064
6700000,3/20/14,36,17,14,14,1,1970,1,7,3,Investment,Sokol'niki,5.220270246
8200000,3/20/14,73,43,8,14,1,1992,3,10,2,Investment,Krjukovo,38.75694181
5500000,3/20/14,32,19,5,5,2,1959,1,4,2,Investment,Izmajlovo,11.72145988
1100000,3/20/14,84,80,12,17,1,2010,3,9,2,Investment,Nekrasovka,18.98520629
3711766,3/20/14,52,50,9,17,1,2013,2,10,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
8300000,3/20/14,81,49,4,12,1,2005,3,8,3,Investment,Beskudnikovskoe,13.2271436
8550000,3/20/14,37,19,14,16,1,1978,1,8,2,Investment,Mar'ina Roshha,4.063931998
1000000,3/20/14,53,32,8,16,1,1981,2,8,2,Investment,Nagatino-Sadovniki,8.989614736
11416568,3/20/14,134,65,14,24,1,2014,3,11,1,OwnerOccupier,Tverskoe,0.072896553
3921511,3/20/14,40,40,9,17,1,2014,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
7708000,3/20/14,82,45,13,25,4,2010,3,9,1,Investment,Novo-Peredelkino,20.25282313
11150000,3/20/14,78,55,2,5,2,1958,3,8,3,Investment,Danilovskoe,4.468782459
9245628,3/20/14,82,61,5,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,25.02885405
1886643,3/20/14,64,29,4,9,5,2014,2,13,3,OwnerOccupier,Tverskoe,0.072896553
1000000,3/20/14,54,32,13,16,1,1977,2,9,2,Investment,Lianozovo,16.4573874
6400000,3/20/14,37,19,15,16,1,1981,1,7,3,Investment,Teplyj Stan,15.66961109
5725000,3/20/14,46,46,22,25,1,2014,1,10,1,OwnerOccupier,Poselenie Sosenskoe,21.60973301
8191620,3/20/14,82,49,17,20,1,2011,3,11,1,OwnerOccupier,Poselenie Voskresenskoe,25.89297057
12700000,3/20/14,54,30,6,14,6,2003,2,11,2,Investment,Juzhnoportovoe,4.640263323
3759912,3/20/14,33,6.2,2,10,1,2014,2,7,1,OwnerOccupier,Poselenie Krasnopahorskoe,38.5727061
13500000,3/20/14,75,43,8,24,1,1995,3,10,3,Investment,Horoshevo-Mnevniki,10.62124492
6700000,3/20/14,44,27,7,9,1,1974,2,6,2,Investment,Bibirevo,15.11915405
16833180,3/20/14,76,61,26,31,4,1988,2,10,1,OwnerOccupier,Horoshevo-Mnevniki,8.804660762
7783200,3/20/14,84,81,5,17,6,2015,3,15,1,OwnerOccupier,Nekrasovka,19.6919043
4457400,3/20/14,46,39,1,1,4,2014,1,10,3,OwnerOccupier,Poselenie Voskresenskoe,25.73525569
3961107,3/20/14,65,58,1,16,1,2014,2,8,1,OwnerOccupier,Poselenie Krasnopahorskoe,38.5727061
3700000,3/20/14,38,19,14,16,5,1975,1,9,3,Investment,Staroe Krjukovo,37.26334108
4238306,3/20/14,46,43,1,17,1,2015,1,10,1,OwnerOccupier,Tverskoe,0.072896553
4700000,3/20/14,31,18,2,4,2,1961,1,5,2,Investment,Solncevo,17.52147007
8250000,3/20/14,66,45,8,9,1,1979,3,6,3,Investment,Mar'ino,12.97878724
6300000,3/20/14,43,27,4,5,1,1963,2,5,3,Investment,Losinoostrovskoe,14.46852012
4695917,3/20/14,58,30,7,12,4,2015,2,11,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
2000000,3/20/14,39,17,12,15,1,2009,1,8,3,Investment,Juzhnoe Butovo,22.09374259
3299400,3/20/14,60,27,3,3,6,2013,2,17,3,OwnerOccupier,Veshnjaki,13.30506617
7130662,3/20/14,77,77,2,17,4,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
6200000,3/20/14,36,19,5,16,5,1983,1,9,2,Investment,Ljublino,12.54923308
5335000,3/20/14,48,38,14,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
5700000,3/20/14,39,20,4,12,1,1975,1,8,2,Investment,Ivanovskoe,12.91920844
6300000,3/20/14,52,30,3,12,1,1982,2,8,3,Investment,Kapotnja,17.24613012
6100000,3/20/14,41,25,4,5,2,1962,2,5,2,Investment,Metrogorodok,11.33532131
3521424,3/20/14,49,43,3,9,1,2014,1,11,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
11790000,3/20/14,54,33,9,9,2,1965,2,6,3,Investment,Alekseevskoe,7.542664677
9300000,3/20/14,56,42,5,5,2,1959,3,5,2,Investment,Ajeroport,7.683949867
18700000,3/20/14,71,34,2,7,2,1929,2,15,3,Investment,Arbat,1.203252953
4270899,3/20/14,64,40,10,12,2,2015,3,15,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
7600000,3/20/14,46,29,7,12,1,1974,2,6,2,Investment,Otradnoe,12.01734555
1100000,3/21/14,38,17,16,24,6,2011,1,9,2,Investment,Birjulevo Vostochnoe,19.627945
8700000,3/21/14,45,28,8,12,5,1966,2,5,3,Investment,Basmannoe,5.443103778
8300000,3/21/14,53,32,14,16,1,1975,2,9,3,Investment,Orehovo-Borisovo Severnoe,15.46112593
5700000,3/21/14,37,18,7,16,1,1983,1,9,3,Investment,Solncevo,17.77339311
7400000,3/21/14,65,44,2,12,5,1967,3,9,3,Investment,Savelki,35.17479971
6245520,3/21/14,63,60,10,17,1,2014,2,10,1,OwnerOccupier,Poselenie Sosenskoe,22.51846769
2000000,3/21/14,69,65,5,9,1,1988,3,8,1,Investment,Troickij okrug,34.98029424
6271399,3/21/14,61,61,3,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.72262007
7789100,3/21/14,80,62,16,17,1,2014,3,10,1,OwnerOccupier,Nekrasovka,20.54946417
2000000,3/21/14,63,39,1,9,1,1968,3,6,3,Investment,Matushkino,36.76464565
4612583,3/21/14,38,38,16,17,1,2014,1,8,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
7682400,3/21/14,79,79,6,17,1,2015,3,10,1,OwnerOccupier,Nekrasovka,19.71690301
8625000,3/21/14,50,28,6,16,1,1976,2,11,2,Investment,Golovinskoe,12.43805901
16900000,3/21/14,90,54,3,10,2,1955,3,10,2,Investment,Sokol,9.475928847
6500000,3/21/14,41,25,2,5,2,1961,2,5,2,Investment,Juzhnoe Tushino,14.86941199
2000000,3/21/14,85,54,8,17,1,2012,3,10,2,Investment,Dmitrovskoe,15.30529331
10200000,3/21/14,60,34,16,17,1,1998,2,10,3,Investment,Kuz'minki,9.493705104
7700000,3/21/14,65,47,4,9,1,1971,4,5,2,Investment,Veshnjaki,13.14972796
7682400,3/21/14,79,79,11,17,1,2015,3,10,1,OwnerOccupier,Nekrasovka,20.54946417
4396000,3/21/14,34,43,21,25,1,2015,1,10,1,OwnerOccupier,Poselenie Sosenskoe,21.30902101
6530200,3/21/14,63,63,4,17,1,2015,2,12,1,OwnerOccupier,Nekrasovka,20.54946417
4000000,3/21/14,54,31,1,14,2,1970,2,8,2,Investment,Rostokino,9.310268729
6000000,3/21/14,44,29,1,9,1,1973,2,5,3,Investment,Vostochnoe Izmajlovo,13.17892282
7800000,3/21/14,60,44,4,9,1,1970,3,6,2,Investment,Losinoostrovskoe,15.43369027
9205785,3/21/14,87,49,13,17,1,1990,3,11,2,OwnerOccupier,Poselenie Sosenskoe,21.06347842
6350000,3/21/14,45,27,3,12,1,1974,2,6,3,Investment,Levoberezhnoe,15.05821364
6600000,3/21/14,53,28,5,16,1,2009,2,9,2,Investment,Juzhnoe Butovo,27.50957899
6646253,3/21/14,62,62,14,17,1,2015,2,10,1,OwnerOccupier,Poselenie Rjazanovskoe,32.18003713
11100000,3/21/14,72,43,3,14,1,1995,3,10,3,Investment,Vyhino-Zhulebino,15.95811168
3000000,3/21/14,48,31,9,9,1,1970,2,5,3,Investment,Ochakovo-Matveevskoe,11.94287817
10800000,3/21/14,54,33,5,5,2,1952,3,7,2,Investment,Ajeroport,7.833825034
10672302,3/21/14,111,54,2,10,4,2014,3,10,1,OwnerOccupier,Troickij okrug,37.12324046
6800000,3/21/14,79,49,4,17,6,2013,3,10,3,Investment,Troickij okrug,35.24662614
15800000,3/21/14,76,45,11,16,1,1981,3,10,4,Investment,Solncevo,17.35216619
8300000,3/21/14,60,27,6,15,1,2009,2,11,2,Investment,Juzhnoe Butovo,22.71535183
7721200,3/21/14,79,78,16,17,1,2015,3,12,1,OwnerOccupier,Nekrasovka,20.54946417
4200000,3/21/14,38,19,5,12,1,1990,1,9,2,Investment,Troickij okrug,36.16628527
7297752,3/21/14,77,77,8,17,1,2014,3,10,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
4450632,3/21/14,38,38,12,17,1,2014,1,7,1,OwnerOccupier,Poselenie Vnukovskoe,22.22349985
5000000,3/21/14,33,18,1,5,2,1958,1,6,3,Investment,Presnenskoe,4.922790882
4400000,3/21/14,40,38,12,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,19.9766576
5750000,3/21/14,44,28,3,5,1,1966,2,5,3,Investment,Rjazanskij,9.395736751
5900000,3/21/14,31,16,6,12,1,1974,1,7,3,Investment,Orehovo-Borisovo Severnoe,16.24842457
8500000,3/21/14,37,22,2,13,2,1965,2,7,2,Investment,Gagarinskoe,5.258405398
7350000,3/21/14,37,23,12,12,1,1968,2,6,2,Investment,Donskoe,5.245857129
5800000,3/21/14,30,16,1,5,2,1961,1,5,2,Investment,Shhukino,10.54244034
6250000,3/21/14,35,14,4,16,1,2002,1,9,3,Investment,Juzhnoe Butovo,22.38635828
6000000,3/21/14,41,25,3,9,2,1966,2,5,3,Investment,Dorogomilovo,3.092980446
4400000,3/21/14,40,38,8,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
7150000,3/21/14,37,19,13,16,1,1981,1,8,3,Investment,Nagatino-Sadovniki,8.989614736
5952100,3/21/14,77,77,1,17,1,2014,3,10,1,OwnerOccupier,Solncevo,16.95715522
5700000,3/21/14,28,17,3,4,2,1957,1,4,2,Investment,Akademicheskoe,6.640002116
2585000,3/21/14,51,51,2,3,2,2014,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
8350000,3/21/14,60,43,3,9,1,1966,3,6,3,Investment,Hovrino,15.70791522
4100000,3/22/14,48,31,1,2,2,1962,3,6,3,Investment,Poselenie Pervomajskoe,34.44183733
3000000,3/22/14,42,27,3,5,1,1961,2,5,2,Investment,Izmajlovo,11.38996032
3907840,3/22/14,40,40,7,17,1,2014,1,10,1,OwnerOccupier,Solncevo,16.95715522
8828784,3/22/14,103,49,1,6,2,1958,3,13,1,OwnerOccupier,Troickij okrug,37.12324046
5798495,3/22/14,134,134,1,2,2,2015,3,12,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
4588500,3/22/14,48,32,2,17,1,2008,1,12,1,OwnerOccupier,Poselenie Sosenskoe,20.70999294
4900000,3/22/14,39,20,1,12,1,1979,1,8,2,Investment,Vostochnoe Degunino,13.66338252
5400000,3/22/14,32,18,9,9,1,1970,1,6,3,Investment,Caricyno,14.34163577
5300000,3/22/14,32,20,2,5,1,1962,1,5,2,Investment,Kuz'minki,10.83294
6737939,3/22/14,61,61,8,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
15250000,3/22/14,81,52,3,5,5,1958,3,10,3,Investment,Savelovskoe,6.427080831
11450000,3/22/14,55,31,12,16,1,1976,2,9,3,Investment,Ramenki,6.282513867
9200000,3/22/14,53,32,3,16,1,1975,2,9,2,Investment,Otradnoe,12.23077451
6900000,3/22/14,39,23,10,12,5,1971,2,6,2,Investment,Sokol,10.04676469
17500000,3/22/14,83,54,9,9,2,1958,3,9,3,Investment,Sokol,8.934131049
7700000,3/22/14,50,29,1,14,1,1992,2,8,2,Investment,Mitino,16.9334225
11500000,3/22/14,75,45,16,17,1,1991,3,10,3,Investment,Severnoe Butovo,20.1210837
5000000,3/22/14,56,30,13,22,4,2007,2,10,3,Investment,Bogorodskoe,8.417979686
8300000,3/22/14,58,32,6,14,1,1995,2,10,3,Investment,Novokosino,15.18359415
10400000,3/22/14,79,44,10,16,1,2006,3,12,4,Investment,Kosino-Uhtomskoe,17.18330573
3100000,3/22/14,41,26,1,5,1,1962,2,5,2,Investment,Ostankinskoe,7.241339789
11400000,3/22/14,78,52,6,9,2,1957,3,9,3,Investment,Nizhegorodskoe,6.449221781
20000000,3/22/14,84,59,6,8,2,1959,3,8,3,Investment,Lomonosovskoe,9.613532062
8400000,3/24/14,37,18,3,9,2,1964,1,8,3,Investment,Danilovskoe,5.908823841
10000000,3/24/14,75,45,13,17,1,1993,3,10,3,Investment,Mitino,19.1967037
3612715,3/24/14,37,37,5,17,1,2014,1,9,1,OwnerOccupier,Solncevo,16.95715522
4319922,3/24/14,41,41,20,25,4,2014,1,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
6400000,3/24/14,37,19,3,14,1,1998,1,7,2,Investment,Beskudnikovskoe,11.74158663
8150000,3/24/14,64,38,3,12,1,1986,3,8,4,Investment,Silino,37.91633581
5400000,3/24/14,35,20,10,12,5,1972,1,9,3,Investment,Perovo,9.237549578
5400000,3/24/14,31,20,7,9,5,1965,1,5,2,Investment,Kuz'minki,10.15212204
6344800,3/24/14,61,61,11,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
4600000,3/24/14,41,20,5,12,1,1981,1,8,2,Investment,Kapotnja,17.33792037
6000000,3/24/14,44,29,1,5,1,1964,2,5,2,Investment,Preobrazhenskoe,8.933005269
6500000,3/24/14,38,18,8,20,4,2012,1,9,1,Investment,Tekstil'shhiki,9.670655074
6800000,3/24/14,42,26,3,5,2,1962,2,5,2,Investment,Nagatinskij Zaton,8.272974252
6150000,3/24/14,42,27,2,5,5,1966,2,5,2,Investment,Caricyno,13.3942019
6592000,3/24/14,64,60,17,25,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
6413220,3/24/14,73,59,9,17,1,2014,2,10,1,OwnerOccupier,Poselenie Sosenskoe,21.26297895
9800000,3/24/14,68,44,12,14,5,1974,3,9,3,Investment,Ivanovskoe,13.47913658
6100000,3/24/14,41,20,14,14,1,2001,1,8,2,Investment,Altuf'evskoe,13.53261546
8160370,3/24/14,61,61,8,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
4400000,3/24/14,40,40,10,17,1,2014,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
16300000,3/24/14,77,44,15,22,1,2001,3,10,4,Investment,Kon'kovo,13.67999667
6768085,3/24/14,62,62,9,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
7500000,3/24/14,37,22,5,9,5,1965,2,7,2,Investment,Ostankinskoe,5.375995074
8850000,3/24/14,52,33,3,9,1,1983,3,6,2,Investment,Chertanovo Severnoe,13.94227798
14000000,3/24/14,74,51,1,9,1,1985,4,8,3,Investment,Danilovskoe,6.370011952
7900000,3/24/14,52,30,11,12,2,1976,2,9,3,Investment,Bibirevo,14.48383068
8200000,3/24/14,49,29,1,1,1,2013,1,7,3,Investment,Brateevo,14.96097438
7500000,3/24/14,38,22,9,12,5,1971,2,7,3,Investment,Butyrskoe,8.239522999
3888520,3/24/14,40,40,11,17,1,2011,1,9,1,OwnerOccupier,Solncevo,16.95715522
6950000,3/24/14,44,33,7,9,5,1963,2,5,2,Investment,Nagornoe,11.60635198
19500000,3/24/14,109,68,8,16,4,2005,3,14,3,Investment,Hovrino,14.08102571
6000000,3/24/14,44,30,1,5,5,1963,2,5,2,Investment,Juzhnoe Tushino,15.54215539
1100000,3/24/14,37,19,1,22,1,1989,1,9,3,Investment,Brateevo,15.18129704
3826680,3/24/14,40,40,3,17,1,2014,1,10,1,OwnerOccupier,Solncevo,16.95715522
2300000,3/24/14,49,34,9,9,1,1972,2,5,1,Investment,Ivanovskoe,13.02048301
4900000,3/24/14,36,15,12,16,1,2002,1,9,3,Investment,Juzhnoe Butovo,23.08059772
7758000,3/24/14,52,30,1,12,1,1982,2,8,3,Investment,Nagatinskij Zaton,9.277026702
9500000,3/24/14,44,28,14,14,1,1970,2,5,3,Investment,Prospekt Vernadskogo,11.18519271
12500000,3/24/14,97,69,2,5,2,1957,4,7,2,Investment,Sokolinaja Gora,7.000539736
6627474,3/24/14,62,62,16,17,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
5900000,3/24/14,42,28,2,5,2,1963,2,5,2,Investment,Caricyno,13.9987014
3888520,3/24/14,40,40,11,17,1,2014,1,10,1,OwnerOccupier,Solncevo,16.95715522
6650000,3/24/14,43,28,3,5,2,1960,2,5,3,Investment,Tekstil'shhiki,9.474308423
8175000,3/24/14,47,30,12,12,1,1975,2,6,2,Investment,Orehovo-Borisovo Severnoe,15.65335938
11300000,3/24/14,63,33,2,17,1,2009,2,12,4,Investment,Kuz'minki,9.471916079
2000000,3/24/14,64,45,2,12,1,1977,3,6,3,Investment,Lianozovo,15.55295113
6422050,3/24/14,60,36,8,17,1,2013,2,11,1,OwnerOccupier,Poselenie Voskresenskoe,25.59597356
8400000,3/24/14,53,36,1,5,2,1960,3,5,4,Investment,Kuncevo,12.74939212
9500000,3/24/14,69,37,10,12,2,1957,2,10,2,Investment,Taganskoe,2.566737517
11750000,3/24/14,73,44,11,17,1,1994,3,10,3,Investment,Severnoe Butovo,20.9673023
12600000,3/24/14,69,39,15,15,1,1988,3,9,3,Investment,Butyrskoe,6.928229988
8800000,3/24/14,42,24,4,8,2,1959,2,4,3,Investment,Juzhnoportovoe,5.669362725
6344800,3/24/14,61,61,3,17,1,2014,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
7800000,3/24/14,37,22,7,9,2,1967,2,7,2,Investment,Fili Davydkovo,8.970101059
6530200,3/24/14,63,63,3,17,1,2014,2,12,1,OwnerOccupier,Tverskoe,0.072896553
